Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300026282.a:Ga0209053_1000005_38	AXG45674.1|GH6	40.6	695	401	6	156	846	166	852	2.1e-135	487.3
3300026282.a:Ga0209053_1000005_61	QYC09774.1|GT83	53.2	543	253	1	7	549	7	548	1.8e-156	556.6
3300026282.a:Ga0209053_1000005_87	QSF54449.1|GT2	58.1	465	193	1	5	467	8	472	1.3e-150	537.0
3300026282.a:Ga0209053_1000005_111	CAD7280782.1|GT2	48.0	802	357	11	188	955	390	1165	1.1e-209	734.2
3300026282.a:Ga0209053_1000005_124	AZL15609.1|GH0	61.2	309	120	0	3	311	4	312	3.1e-108	395.6
3300026282.a:Ga0209053_1000005_170	QYU66396.1|GH13_23	56.9	478	192	5	18	490	8	476	1.2e-136	490.7
3300026282.a:Ga0209053_1000005_203	QYU66445.1|GT4	58.5	349	143	2	8	354	5	353	1.9e-114	416.4
3300026282.a:Ga0209053_1000005_250	QIH73759.1|GT30	54.0	420	187	2	5	418	6	425	3.4e-115	419.1
3300026282.a:Ga0209053_1000005_283	AMJ20771.1|GH13_26	44.4	867	461	11	3	858	4	860	2.8e-217	759.2
3300026282.a:Ga0209053_1000005_292	CAD7252417.1|GH13	42.9	590	324	9	140	719	345	931	4.8e-117	426.0
3300026282.a:Ga0209053_1000005_298	AGL64345.2|GT2	47.5	575	298	3	402	974	283	855	1.6e-147	527.7
3300026282.a:Ga0209053_1000005_357	CAD7245033.1|GT58	74.2	485	106	3	42	519	1055	1527	1.3e-193	679.9
3300026282.a:Ga0209053_1000005_452	CAE6204650.1|GH28	51.5	600	283	5	6	598	745	1343	1.5e-172	610.1
3300026282.a:Ga0209053_1000005_541	QYC12751.1|GT51	74.5	632	146	3	3	634	22	638	3.9e-270	934.5
3300026282.a:Ga0209053_1000005_565	QQQ18311.1|GH103	59.2	431	162	5	1	424	1	424	3.5e-139	498.8
3300026282.a:Ga0209053_1000005_570	QBX36394.1|GT4	84.2	361	53	1	1	357	1	361	1.5e-180	636.0
3300026282.a:Ga0209053_1000005_748	QBX36497.1|GT2	81.1	238	45	0	2	239	7	244	6.0e-109	397.5
3300026282.a:Ga0209053_1000005_783	QTC91981.1|GT2	65.3	602	207	1	23	622	23	624	1.4e-221	773.1
3300026282.a:Ga0209053_1000005_787	QDH74373.1|GT0	70.7	753	218	1	18	767	11	763	0.0e+00	1100.1
3300026282.a:Ga0209053_1000026_5	ABM98857.2|GT4	68.9	305	95	0	9	313	7	311	3.3e-126	455.3
3300026282.a:Ga0209053_1000026_91	CUS02994.2|GT2	43.3	561	254	13	678	1188	2	548	1.6e-106	391.7
3300026282.a:Ga0209053_1000026_96	CAE6201338.1|GH1	54.0	615	259	7	30	622	599	1211	7.9e-188	661.0
3300026282.a:Ga0209053_1000026_116	QYU68416.1|GT2	74.1	309	80	0	11	319	414	722	1.7e-126	456.4
3300026282.a:Ga0209053_1000026_158	CAN65674.1|GH28	45.5	545	273	7	63	603	101	625	8.3e-129	464.9
3300026282.a:Ga0209053_1000014_34	ADG10723.1|CE0	49.6	454	215	8	3	446	1	450	7.1e-103	378.3
3300026282.a:Ga0209053_1000014_59	ALL14065.1|GT4	56.3	382	167	0	8	389	4	385	4.6e-114	415.2
3300026282.a:Ga0209053_1000014_166	AGL63702.2|GT4	42.6	542	281	6	1	535	1	519	1.8e-116	423.7
3300026282.a:Ga0209053_1000014_196	ANC53975.1|GH0	51.7	1283	551	19	1	1271	1	1226	0.0e+00	1201.4
3300026282.a:Ga0209053_1000014_221	QBX38094.1|GT2	66.8	458	151	1	11	467	12	469	1.1e-170	603.6
3300026282.a:Ga0209053_1000014_291	ALL15372.1|GH10	59.9	324	130	0	39	362	1	324	4.5e-116	421.8
3300026282.a:Ga0209053_1000014_300	CAG7911095.1|GH5_11	40.6	935	491	19	4	911	582	1479	8.2e-191	671.4
3300026282.a:Ga0209053_1000014_315	QTN18673.1|GT51	68.8	770	230	5	1	766	1	764	1.1e-303	1046.2
3300026282.a:Ga0209053_1000014_323	ADL01494.1|GH171	82.8	400	68	1	1	400	1	399	6.4e-204	713.8
3300026282.a:Ga0209053_1000014_386	CUS04494.2|GH39	54.0	352	162	0	1	352	1	352	4.6e-105	385.2
3300026282.a:Ga0209053_1000014_388	CUS04494.2|GH39	59.5	909	325	8	5	877	358	1259	4.0e-291	1004.6
3300026282.a:Ga0209053_1000003_123	CCO12112.2|GH13_31	63.0	424	152	3	1	419	1	424	8.4e-146	520.8
3300026282.a:Ga0209053_1000003_166	QFU31817.1|GT4	59.2	404	164	1	3	406	6	408	2.3e-140	502.7
3300026282.a:Ga0209053_1000003_205	ANF54865.1|GH3	65.7	347	117	2	4	349	2	347	8.8e-125	450.7
3300026282.a:Ga0209053_1000003_216	AWZ17133.1|GH13_30	34.8	1191	693	24	5	1133	406	1575	3.1e-179	633.3
3300026282.a:Ga0209053_1000003_240	AWP05996.1|GT25	41.8	572	313	11	39	597	83	647	3.4e-108	396.4
3300026282.a:Ga0209053_1000003_285	QQQ19508.1|GH23	48.8	539	250	8	13	537	27	553	1.6e-125	453.8
3300026282.a:Ga0209053_1000003_287	QOF98722.1|GT87	56.0	566	241	5	21	586	2	559	3.9e-178	628.6
3300026282.a:Ga0209053_1000003_386	AMJ20543.1|GH13_11	58.6	408	166	2	18	425	5	409	5.4e-132	474.9
3300026282.a:Ga0209053_1000003_503	CAD7226128.1|GH38	36.5	699	391	12	11	671	1345	2028	1.3e-116	424.5
3300026282.a:Ga0209053_1000003_508	QDH73320.1|GH23	54.0	639	288	3	21	654	39	676	1.3e-190	670.2
3300026282.a:Ga0209053_1000003_513	QBX38973.1|GT2	53.9	395	179	3	60	453	26	418	3.0e-113	412.9
3300026282.a:Ga0209053_1000003_518	AWV08697.1|GH109	71.8	408	115	0	36	443	49	456	2.6e-182	642.1
