HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA2.hmm	255	3300026282.a:Ga0209053_1000003_1038	737	1.7e-18	13	118	81	188	0.4117647058823529
GH23.hmm	135	3300026282.a:Ga0209053_1000003_13	239	1.3e-27	7	120	43	160	0.837037037037037
AA6.hmm	195	3300026282.a:Ga0209053_1000003_134	201	2.3e-76	1	195	3	197	0.9948717948717949
GT4.hmm	160	3300026282.a:Ga0209053_1000003_166	417	1.2e-21	5	153	231	367	0.925
GH3.hmm	216	3300026282.a:Ga0209053_1000003_205	351	6.3e-40	11	215	60	280	0.9444444444444444
GH23.hmm	135	3300026282.a:Ga0209053_1000003_285	545	6e-25	18	121	357	482	0.762962962962963
GH23.hmm	135	3300026282.a:Ga0209053_1000003_508	658	3.1e-26	15	123	500	633	0.8
GT2.hmm	197	3300026282.a:Ga0209053_1000003_513	517	7.6e-27	3	193	180	392	0.9644670050761421
GH109.hmm	399	3300026282.a:Ga0209053_1000003_518	451	2e-165	4	398	35	444	0.9874686716791979
GH19.hmm	231	3300026282.a:Ga0209053_1000003_577	233	5.4e-25	53	197	57	213	0.6233766233766234
GT9.hmm	225	3300026282.a:Ga0209053_1000003_618	327	2.5e-34	3	196	71	271	0.8577777777777778
GH24.hmm	137	3300026282.a:Ga0209053_1000003_622	468	6.9e-34	2	137	8	143	0.9854014598540146
CE4.hmm	130	3300026282.a:Ga0209053_1000003_655	255	6.6e-20	4	118	32	154	0.8769230769230769
GT2.hmm	170	3300026282.a:Ga0209053_1000003_656	313	1e-19	2	149	6	151	0.8647058823529412
GT2.hmm	230	3300026282.a:Ga0209053_1000003_698	522	4.4e-29	1	230	113	344	0.9956521739130435
GT4.hmm	160	3300026282.a:Ga0209053_1000003_824	348	9.3e-38	5	157	168	314	0.95
CE11.hmm	271	3300026282.a:Ga0209053_1000003_872	301	1.4e-107	2	270	11	281	0.988929889298893
GT28.hmm	157	3300026282.a:Ga0209053_1000003_882	362	3.4e-46	2	157	184	346	0.9872611464968153
GT19.hmm	354	3300026282.a:Ga0209053_1000003_922	389	9.7e-101	1	347	7	361	0.9774011299435028
CE1.hmm	227	3300026282.a:Ga0209053_1000003_942	278	2.1e-52	1	224	21	272	0.9823788546255506
GT2.hmm	170	3300026282.a:Ga0209053_1000005_202	325	2.1e-28	1	166	7	174	0.9705882352941176
GT30.hmm	177	3300026282.a:Ga0209053_1000005_250	421	5.6e-59	2	173	36	208	0.9661016949152542
GH102.hmm	157	3300026282.a:Ga0209053_1000005_273	367	6.3e-39	2	157	124	265	0.9872611464968153
GT51.hmm	177	3300026282.a:Ga0209053_1000005_541	690	2.5e-69	3	177	53	227	0.9830508474576272
GH99.hmm	334	3300026282.a:Ga0209053_1000005_561	315	3.5e-32	50	308	58	303	0.7724550898203593
GH103.hmm	295	3300026282.a:Ga0209053_1000005_565	431	3.1e-96	1	294	60	351	0.9932203389830508
GT4.hmm	160	3300026282.a:Ga0209053_1000005_570	359	2.5e-18	9	126	181	285	0.73125
GT83.hmm	540	3300026282.a:Ga0209053_1000005_577	526	3.1e-51	8	366	24	377	0.662962962962963
GT83.hmm	540	3300026282.a:Ga0209053_1000005_61	557	3.9e-95	6	512	12	513	0.937037037037037
GT2.hmm	170	3300026282.a:Ga0209053_1000005_748	240	1.8e-22	1	166	6	166	0.9705882352941176
CE4.hmm	130	3300026282.a:Ga0209053_1000005_775	300	7e-21	4	122	87	212	0.9076923076923077
GT2.hmm	197	3300026282.a:Ga0209053_1000005_783	636	1e-16	3	187	237	447	0.934010152284264
GT2.hmm	230	3300026282.a:Ga0209053_1000005_787	771	7e-39	2	230	92	358	0.991304347826087
CE16.hmm	267	3300026282.a:Ga0209053_1000005_792	601	5.7e-23	2	264	31	287	0.9812734082397003
AA1.hmm	358	3300026282.a:Ga0209053_1000005_808	587	1.5e-71	10	357	65	572	0.9692737430167597
GT2.hmm	230	3300026282.a:Ga0209053_1000005_87	473	3e-32	1	229	56	321	0.991304347826087
CE1.hmm	227	3300026282.a:Ga0209053_1000014_144	302	2.6e-21	6	199	61	273	0.8502202643171806
GT2.hmm	230	3300026282.a:Ga0209053_1000014_221	470	1.4e-23	1	229	60	327	0.991304347826087
CE1.hmm	227	3300026282.a:Ga0209053_1000014_237	283	4.7e-24	1	201	43	252	0.8810572687224669
GH10.hmm	303	3300026282.a:Ga0209053_1000014_291	363	1.1e-85	10	303	46	359	0.966996699669967
GT26.hmm	171	3300026282.a:Ga0209053_1000014_292	266	1.1e-47	2	169	57	231	0.9766081871345029
GT51.hmm	177	3300026282.a:Ga0209053_1000014_315	816	1.5e-64	1	177	58	237	0.9943502824858758
GH171.hmm	355	3300026282.a:Ga0209053_1000014_323	401	3e-99	1	355	23	400	0.9971830985915493
GT2.hmm	170	3300026282.a:Ga0209053_1000014_328	257	6.8e-18	1	95	7	91	0.5529411764705883
GT51.hmm	177	3300026282.a:Ga0209053_1000014_5	234	1.9e-54	13	176	58	220	0.9209039548022598
GT4.hmm	160	3300026282.a:Ga0209053_1000014_59	396	1.4e-26	6	159	202	360	0.95625
GT9.hmm	225	3300026282.a:Ga0209053_1000014_61	331	1.9e-39	4	204	77	282	0.8888888888888888
GT2.hmm	170	3300026282.a:Ga0209053_1000026_159	308	1.2e-16	1	164	23	204	0.9588235294117647
CE4.hmm	130	3300026282.a:Ga0209053_1000026_60	345	3.1e-16	7	124	21	163	0.9
