PUL0038	3.67e-165	3300029641_4
PUL0067	1.77e-285	3300029641_4
PUL0178	1.8e-286	3300029641_4
PUL0335	7.64e-283	3300029641_4
PUL0435	1.35e-271	3300029641_4
PUL0490	1.29e-66	3300029641_4
PUL01083	3.47e-227	3300029641_4
PUL01802	6.04e-237	3300029641_4
PUL03350	1.9e-235	3300029641_4
PUL03398	6.92e-296	3300029641_4
PUL04191	3.52e-222	3300029641_4
PUL0067	1.12e-285	3300029675_5
PUL00080	5.7e-212	3300029675_5
PUL0178	5.02e-286	3300029675_5
PUL0256	1.93e-237	3300029675_5
PUL0328	2.45e-264	3300029675_5
PUL0467	4.59e-235	3300029675_5
PUL0495	6.58e-170	3300029675_5
PUL01458	1.36e-167	3300029675_5
PUL01802	2.73e-237	3300029675_5
PUL02396	4.55e-229	3300029675_5
PUL03355	4.99e-236	3300029675_5
PUL03398	3e-284	3300029675_5
PUL04191	3.22e-222	3300029675_5
PUL04688	6.02e-24	3300029675_5
