3300024038.a:Ga0222420_102724	PUL0134_17	28.7	87	61	1	3250	2990	305	390	2.96e-04	42.7
3300024038.a:Ga0222420_100115	PUL0435_11	56.5	1123	469	12	44266	47604	1	1113	0.0	1266
3300024038.a:Ga0222420_100006	PUL0346_8	63.1	995	360	4	737521	734555	2	995	0.0	1300
3300024038.a:Ga0222420_100116	PUL0236_4	36.2	484	270	10	57311	55956	1	477	4.90e-94	316
3300024038.a:Ga0222420_100046	PUL0476_2	59.7	980	390	3	93833	96763	28	1005	0.0	1231
3300024038.a:Ga0222420_100707	PUL0560_29	45.4	777	417	6	4842	2533	1	777	8.57e-235	731
3300024038.a:Ga0222420_100280	PUL0050_20	60.3	272	107	1	20049	20861	1	272	3.56e-103	332
3300024038.a:Ga0222420_100161	PUL0464_7	62.3	1047	386	4	25669	22550	30	1074	0.0	1352
3300024038.a:Ga0222420_100003	PUL0204_6	66.7	736	220	4	42117	39985	3	738	0.0	1023
3300024038.a:Ga0222420_100012	PUL0438_6	51.4	1234	587	10	342636	346322	4	1229	0.0	1262
3300024038.a:Ga0222420_100033	PUL0485_3	64.4	834	291	2	56214	58697	1	834	0.0	1160
3300024038.a:Ga0222420_100001	PUL0444_1	56.1	930	400	6	105565	102794	23	950	0.0	1102
