Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300025291.a:Ga0209675_1000059_13	QBA19982.1|GT30	91.0	412	37	0	1	412	1	412	1.0e-217	759.6
3300025291.a:Ga0209675_1000059_15	QWT85270.1|GT2	97.2	251	7	0	1	251	1	251	1.1e-140	503.1
3300025291.a:Ga0209675_1000059_18	CUS04921.2|GT4	33.4	979	471	10	3	936	17	859	9.8e-155	551.6
3300025291.a:Ga0209675_1000059_26	VFA42396.1|CE14	92.7	273	20	0	1	273	1	273	6.4e-147	523.9
3300025291.a:Ga0209675_1000059_42	QWT85292.1|CBM13	93.5	339	22	0	1	339	1	339	2.7e-179	632.1
3300025291.a:Ga0209675_1000059_43	ALR08738.2|GT83	44.7	586	309	7	3	578	2	582	3.1e-143	512.7
3300025291.a:Ga0209675_1000059_52	QBA20016.1|GT19	97.0	367	11	0	1	367	1	367	6.4e-203	710.3
3300025291.a:Ga0209675_1000059_53	QWT85300.1|GH99	92.6	363	27	0	1	363	1	363	4.3e-207	724.2
3300025291.a:Ga0209675_1000059_101	CCO12868.2|GH1	43.0	1448	518	17	8	1409	5	1191	0.0e+00	1099.3
3300025291.a:Ga0209675_1000059_103	AXT62474.1|CBM6	38.0	876	459	24	17	856	45	872	4.3e-142	509.6
3300025291.a:Ga0209675_1000059_121	QQY33555.1|GH13_5	96.7	490	16	0	1	490	1	490	1.3e-294	1015.4
3300025291.a:Ga0209675_1000059_173	QYO62262.1|GH13	67.1	346	112	1	1	346	1	344	1.2e-120	437.6
3300025291.a:Ga0209675_1000112_12	QBA21375.1|AA10|CBM5	88.0	598	72	0	2	599	3	600	0.0e+00	1082.4
3300025291.a:Ga0209675_1000112_36	QBA21392.1|GH97	99.3	718	5	0	1	718	1	718	0.0e+00	1474.9
3300025291.a:Ga0209675_1000112_39	QWT87531.1|GH13	94.7	619	33	0	1	619	1	619	0.0e+00	1229.5
3300025291.a:Ga0209675_1000112_93	CAE6201338.1|GH1	50.0	642	298	9	5	630	586	1220	2.8e-185	652.5
3300025291.a:Ga0209675_1000112_94	CAE6201338.1|GH1	37.2	632	372	13	6	619	596	1220	7.3e-114	415.2
3300025291.a:Ga0209675_1000035_20	AXY72765.1|GH97	52.0	504	231	7	24	519	668	1168	2.4e-153	546.2
3300025291.a:Ga0209675_1000035_28	QWT86595.1|GT4	97.5	360	9	0	1	360	1	360	5.9e-201	703.7
3300025291.a:Ga0209675_1000035_83	QWT86645.1|CBM48|GH13_9	96.9	648	20	0	1	648	1	648	0.0e+00	1322.8
3300025291.a:Ga0209675_1000035_84	VEE05409.1|GT5	96.4	468	17	0	1	468	1	468	2.5e-276	954.5
3300025291.a:Ga0209675_1000035_89	CAD7280782.1|GT2	45.3	793	389	11	144	900	393	1176	1.7e-183	647.1
3300025291.a:Ga0209675_1000035_93	CAD0218884.1|GT2	91.1	325	29	0	1	325	1	325	4.7e-181	637.5
3300025291.a:Ga0209675_1000035_172	QBA21766.1|GT2	99.7	316	1	0	1	316	1	316	6.4e-183	643.7
3300025291.a:Ga0209675_1000035_175	CAD7235639.1|GT2	54.5	539	240	5	6	542	138	673	7.5e-166	587.8
3300025291.a:Ga0209675_1000035_189	CAD7245033.1|GT58	62.0	503	156	5	7	502	1055	1529	9.8e-170	600.5
3300025291.a:Ga0209675_1000035_229	AZB33332.1|GT14	98.4	315	5	0	1	315	8	322	1.2e-176	622.9
3300025291.a:Ga0209675_1000035_242	UEQ78158.1|GT4	92.3	757	56	1	1	757	1	755	0.0e+00	1399.0
3300025291.a:Ga0209675_1000035_243	UEQ78157.1|GH130	99.4	342	2	0	1	342	1	342	1.3e-202	709.1
3300025291.a:Ga0209675_1000035_259	UKB82033.1|PL10_1	89.1	339	37	0	1	339	1	339	6.0e-179	630.6
3300025291.a:Ga0209675_1000051_15	CCO58245.1|CBM5	39.9	659	354	16	30	668	47	683	9.4e-108	395.2
3300025291.a:Ga0209675_1000051_67	QWT88196.1|GT5	100.0	256	0	0	1	256	1	256	4.7e-144	514.2
3300025291.a:Ga0209675_1000051_77	QWT88206.1|GT35	98.6	553	8	0	1	553	1	553	0.0e+00	1141.7
3300025291.a:Ga0209675_1000051_79	QHI69093.1|CBM4	44.9	485	250	6	43	520	24	498	3.4e-112	409.5
3300025291.a:Ga0209675_1000051_102	QWT88228.1|GH0	96.7	885	29	0	1	885	1	885	0.0e+00	1796.6
3300025291.a:Ga0209675_1000051_130	CAD7226128.1|GH38	35.1	712	397	16	6	675	1345	2033	3.3e-107	393.3
3300025291.a:Ga0209675_1000033_8	QBA23761.1|GT2	98.4	309	5	0	1	309	1	309	2.2e-156	555.4
3300025291.a:Ga0209675_1000033_10	CAD0218438.1|GT4	95.6	365	16	0	1	365	1	365	3.5e-201	704.5
3300025291.a:Ga0209675_1000033_33	CAN65674.1|GH28	41.6	558	293	9	73	624	111	641	1.3e-121	441.0
3300025291.a:Ga0209675_1000033_219	QWT86791.1|GT2	94.3	1145	65	0	1	1145	1	1145	0.0e+00	2166.0
3300025291.a:Ga0209675_1000351_28	QBJ87174.1|GT28	97.5	364	9	0	1	364	1	364	5.1e-200	700.7
3300025291.a:Ga0209675_1000022_48	QBA23003.1|GT51	98.9	792	9	0	1	792	1	792	0.0e+00	1570.1
3300025291.a:Ga0209675_1000022_102	ULP73394.1|GT2	35.7	635	380	5	13	621	564	1196	5.6e-103	379.8
3300025291.a:Ga0209675_1000022_144	UII30059.1|CBM32	48.2	400	203	3	37	435	41	437	1.7e-108	397.1
3300025291.a:Ga0209675_1000022_195	QWT84777.1|GT0	84.7	373	57	0	1	373	1	373	1.7e-182	642.5
3300025291.a:Ga0209675_1000022_196	QWT88555.1|GT9	97.7	307	7	0	17	323	1	307	1.3e-175	619.4
3300025291.a:Ga0209675_1000022_198	QRA44113.1|GT4	95.3	365	17	0	1	365	1	365	5.8e-204	713.8
3300025291.a:Ga0209675_1000022_200	AGL63717.2|GT4	48.9	624	302	6	185	807	107	714	1.0e-158	564.7
3300025291.a:Ga0209675_1000022_252	CAE6204650.1|GH28	50.0	606	287	6	2	597	745	1344	1.6e-171	606.7
3300025291.a:Ga0209675_1000116_29	QRA42079.1|CBM6|GH5_46	96.0	576	23	0	1	576	1	576	0.0e+00	1162.1
3300025291.a:Ga0209675_1000116_52	QBA20200.1|GH3	98.8	775	9	0	1	775	1	775	0.0e+00	1515.7
3300025291.a:Ga0209675_1000116_54	QWT86359.1|GH144	97.2	463	13	0	1	463	1	463	9.7e-281	969.1
3300025291.a:Ga0209675_1000116_93	VEE06584.1|GT51	98.2	225	4	0	1	225	1	225	4.8e-124	447.6
3300025291.a:Ga0209675_1000146_1	QWT84260.1|GH92	96.1	687	27	0	1	687	1	687	0.0e+00	1388.6
3300025291.a:Ga0209675_1000146_25	AGL63717.2|GT4	45.3	675	297	8	159	833	107	709	1.6e-151	540.8
3300025291.a:Ga0209675_1000042_37	VEE12132.1|GT2	99.1	334	3	0	1	334	1	334	3.3e-190	667.9
3300025291.a:Ga0209675_1000042_45	AWZ17133.1|GH13_30	33.3	1039	613	17	254	1269	412	1393	8.6e-156	555.8
3300025291.a:Ga0209675_1000042_59	AHC21644.2|GH1	48.6	518	261	4	4	521	8	520	6.2e-138	495.0
3300025291.a:Ga0209675_1000042_98	QBA21268.1|GH20	93.8	754	47	0	1	754	1	754	0.0e+00	1455.7
3300025291.a:Ga0209675_1000042_112	QRA41165.1|GH2	90.9	822	75	0	1	822	1	822	0.0e+00	1562.7
3300025291.a:Ga0209675_1000367_12	QWT87247.1|GH30_3	94.7	474	25	0	1	474	1	474	1.7e-264	915.2
3300025291.a:Ga0209675_1000367_13	QBJ85065.1|GH3	96.6	740	25	0	1	740	1	740	0.0e+00	1454.9
3300025291.a:Ga0209675_1000367_14	QBJ85066.1|GH16_3	95.2	269	13	0	1	269	1	269	7.4e-156	553.5
3300025291.a:Ga0209675_1000367_15	QBJ85067.1|GH30_1	97.9	479	10	0	1	479	1	479	4.7e-286	986.9
3300025291.a:Ga0209675_1000461_2	QWT84285.1|CBM20|GH77	96.0	882	35	0	1	882	1	882	0.0e+00	1792.7
3300025291.a:Ga0209675_1000461_15	QBA23302.1|GT4	100.0	382	0	0	1	382	1	382	2.9e-214	748.0
3300025291.a:Ga0209675_1000461_16	QBA23303.1|GH3	95.4	567	26	0	1	567	1	567	1.3e-311	1072.0
3300025291.a:Ga0209675_1000094_12	QBA20931.1|GT1	97.2	800	22	0	1	800	1	800	0.0e+00	1585.5
3300025291.a:Ga0209675_1000094_40	QBA20911.1|GH3	98.0	754	15	0	1	754	1	754	0.0e+00	1502.3
3300025291.a:Ga0209675_1000094_59	CAB3230510.1|AA3_2	43.1	540	260	9	2	500	24	557	1.8e-110	403.7
3300025291.a:Ga0209675_1000094_68	QRA41925.1|GH109	99.6	465	2	0	1	465	1	465	2.6e-281	971.1
3300025291.a:Ga0209675_1000094_95	QBA21516.1|GH29	95.4	480	22	0	1	480	1	480	3.6e-270	934.1
