dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH5_e243	GH5_21:28|GH43_10:5	3.2.1.8:2	xylan	275	3300025291.a:Ga0209675_1000032_49	574	8.2e-94	2	274	68	338	0.9890909090909091	0.9890909090909091
GH5_e179	GH5_21:26|CBM13:23|GH43_10:1	-	-	189	3300025291.a:Ga0209675_1000032_49	574	1.8e-49	1	133	437	570	0.6984126984126984	0.6984126984126984
GH43_e124	GH43_12:138|GH10:7|GH43:1	3.2.1.55:7|3.2.1.8:1	xylan, xylan	295	3300025291.a:Ga0209675_1000032_63	573	3.2e-169	1	295	59	353	0.9966101694915255	0.9966101694915255
CBM91_e46	CBM91:172|GH43_12:169|GH10:14|GH43_8:1	-	xylan	179	3300025291.a:Ga0209675_1000032_63	573	2.8e-80	1	179	390	568	0.994413407821229	0.994413407821229
GH13_e245	GH13_5:159|GH13:3	3.2.1.1:2	sucrose, starch	342	3300025291.a:Ga0209675_1000032_95	493	5.1e-165	2	341	30	371	0.9912280701754386	0.9912280701754386
GT2	GT2:100	-	-	272	3300025291.a:Ga0209675_1000033_219	1146	3.1e-137	2	272	62	332	0.9926470588235294	0.9926470588235294
GT2	GT2:78|GT4:1|GT32:1	-	-	163	3300025291.a:Ga0209675_1000034_228	334	1.3e-78	1	162	10	172	0.9877300613496932	0.9877300613496932
GT14_e9	GT14:40	-	-	224	3300025291.a:Ga0209675_1000035_229	316	3.1e-138	1	224	26	249	0.9955357142857143	0.9955357142857143
GH130_e12	GH130:46	-	-	332	3300025291.a:Ga0209675_1000035_243	343	4.6e-177	1	332	6	336	0.9969879518072289	0.9969879518072289
CBM20_e36	CBM20:10	-	starch	76	3300025291.a:Ga0209675_1000035_82	374	5.8e-21	7	75	11	81	0.8947368421052632	0.8947368421052632
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	3300025291.a:Ga0209675_1000051_77	554	4.9e-54	1	301	36	310	0.5649717514124294	0.5649717514124294
GT35_e2	GT35:370	-	-	307	3300025291.a:Ga0209675_1000051_77	554	5e-161	1	306	177	483	0.993485342019544	0.993485342019544
GT4_e3312	GT4:76	-	-	158	3300025291.a:Ga0209675_1000053_126	399	5.6e-63	1	150	217	366	0.9430379746835443	0.9430379746835443
CBM91_e19	CBM91:6	-	xylan	90	3300025291.a:Ga0209675_1000056_139	216	5e-16	2	88	76	162	0.9555555555555556	0.9555555555555556
GH99_e0	GH99:120	3.2.1.130:19|3.2.1.198:2	host glycan, alpha-mannan	339	3300025291.a:Ga0209675_1000059_53	364	2.7e-149	1	338	32	359	0.9941002949852508	0.9941002949852508
GT2	GT2:10	-	-	156	3300025291.a:Ga0209675_1000066_138	282	2.2e-76	1	156	6	164	0.9935897435897436	0.9935897435897436
GT4_e1570	GT4:5	-	-	146	3300025291.a:Ga0209675_1000066_146	441	2.5e-72	2	145	261	404	0.9794520547945206	0.9794520547945206
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	3300025291.a:Ga0209675_1000066_45	761	8.9e-272	2	509	233	739	0.9960707269155207	0.9960707269155207
GH37_e6	GH37:7900	3.2.1.28:18	trehalose	476	3300025291.a:Ga0209675_1000077_33	494	1.6e-193	1	474	24	492	0.9936974789915967	0.9936974789915967
GT1_e241	GT1:168	-	-	377	3300025291.a:Ga0209675_1000094_12	801	8.6e-107	1	375	8	391	0.9920424403183024	0.9920424403183024
GT1_e278	GT1:71	-	-	200	3300025291.a:Ga0209675_1000094_12	801	2e-94	5	199	599	791	0.97	0.97
GT4_e2211	GT4:12	-	-	157	3300025291.a:Ga0209675_1000095_73	396	8.1e-73	1	157	212	367	0.9936305732484076	0.9936305732484076
GT4_e392	GT4:6	-	-	116	3300025291.a:Ga0209675_1000101_72	412	3.2e-68	1	115	172	286	0.9827586206896551	0.9827586206896551
CBM50_e921	CBM50:133	-	chitin, peptidoglycan	43	3300025291.a:Ga0209675_1000115_9	654	3.9e-20	1	43	24	66	0.9767441860465116	0.9767441860465116
CBM50_e921	CBM50:133	-	chitin, peptidoglycan	43	3300025291.a:Ga0209675_1000115_9	654	5.2e-16	4	43	100	138	0.9069767441860465	0.9069767441860465
CBM50_e921	CBM50:133	-	chitin, peptidoglycan	43	3300025291.a:Ga0209675_1000115_9	654	7.6e-21	2	43	183	224	0.9534883720930233	0.9534883720930233
CBM50_e921	CBM50:133	-	chitin, peptidoglycan	43	3300025291.a:Ga0209675_1000115_9	654	6.5e-19	1	43	268	309	0.9767441860465116	0.9767441860465116
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	3300025291.a:Ga0209675_1000116_52	776	1.9e-107	1	222	107	327	0.9954954954954955	0.9954954954954955
GT2	GT2:52	-	-	133	3300025291.a:Ga0209675_1000271_37	285	4.4e-62	1	133	6	138	0.9924812030075187	0.9924812030075187
CE12_e9	CE12:20	-	-	211	3300025291.a:Ga0209675_1000572_19	245	2.4e-116	1	210	23	232	0.990521327014218	0.990521327014218
GT2	GT2:44	-	-	223	3300025291.a:Ga0209675_1001659_13	278	2.2e-114	1	222	5	232	0.9910313901345291	0.9910313901345291
GH115_e0	GH115:692|GH3:1|CE15:1|CBM6:1|CE4:1	3.2.1.131:6	xylan	646	3300025291.a:Ga0209675_1000032_58	841	6.1e-295	2	645	35	827	0.9953560371517027	0.9953560371517027
