Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300010287.a:Ga0134094_1000012_164	-	GT51(61-224)	GT51_e94	GT51	N	3
3300010287.a:Ga0134094_1000012_165	-	GH77(182-671)	GH77_e29	GH77	N	3
3300010287.a:Ga0134094_1000012_229	-	GT9(69-251)	GT9_e185	-	N	2
3300010287.a:Ga0134094_1000012_294	-	GT2(9-169)	GT2	-	N	2
3300010287.a:Ga0134094_1000012_296	-	GH109(1-149)	GH109_e7	-	N	2
3300010287.a:Ga0134094_1000012_44	2.4.1.245:1	GT4(218-375)	GT4_e2798	GT4	N	3
3300010287.a:Ga0134094_1000012_47	-	GT20(276-740)	GT20_e21	GT20	N	3
3300010287.a:Ga0134094_1000012_63	-	GT9(69-313)	GT9_e68	GT9	N	3
3300010287.a:Ga0134094_1000012_64	-	GT2(11-137)	GT2	GT2	N	3
3300010287.a:Ga0134094_1000052_106	-	GH166(44-266)	GH166_e11	GH166	Y(1-20)	3
3300010287.a:Ga0134094_1000052_108	-	GT4(306-463)	GT4_e324	GT4	N	3
3300010287.a:Ga0134094_1000052_24	-	GT5(2-484)	GT5_e37	GT5	N	3
3300010287.a:Ga0134094_1000052_77	-	GT51(52-227)	GT51_e151	GT51	N	3
3300010287.a:Ga0134094_1000052_80	-	AA4(27-223)	-	-	N	1
3300010287.a:Ga0134094_1000081_102	-	GH57(6-455)	GH57_e7	GH57	N	3
3300010287.a:Ga0134094_1000081_121	-	GT9(66-299)	GT9_e123	GT9	N	3
3300010287.a:Ga0134094_1000081_122	-	GT9(82-310)	GT9_e261	GT9	N	3
3300010287.a:Ga0134094_1000081_72	-	GT4(181-327)	GT4_e2604	GT4	N	3
3300010287.a:Ga0134094_1000081_74	-	GT4(177-315)	GT4_e480	-	N	2
3300010287.a:Ga0134094_1000094_111	-	CE9(3-226)	CE9_e21	CE9	N	3
3300010287.a:Ga0134094_1000094_13	-	GH23(484-616)	GH23_e265	GH23	Y(1-21)	3
