#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH16_e180.hmm|GH16_20:43|GH16:1 -            165 3300006517.a:Ga0100964_116566_5 -            223      0.63   10.0   2.4   1   2      0.19   4.9e+03   -2.7   0.1    71    83    36    48    14    53 0.79 -
GH16_e180.hmm|GH16_20:43|GH16:1 -            165 3300006517.a:Ga0100964_116566_5 -            223      0.63   10.0   2.4   2   2   1.7e-05      0.44   10.5   0.4    50   105    64   119    59   123 0.79 -
GT4_e1725.hmm|GT4:5  -            150 3300006517.a:Ga0100964_116566_8 -             51     0.046   14.1   0.1   1   1     2e-06     0.051   13.9   0.1   114   145    15    46     7    48 0.90 -
GT2_e3827.hmm|GT2:6  -            134 3300006517.a:Ga0100964_116566_9 -            522      0.15   12.5   0.0   1   1   1.1e-05      0.29   11.6   0.0     8    53   174   220   168   249 0.75 -
GT2_e1353.hmm|GT2:5       -            113 3300006517.a:Ga0100964_116566_12 -            432     0.077   13.9   0.0   1   3     0.011   1.4e+02    3.3   0.0    18    57    17    58    12    73 0.86 -
GT2_e1353.hmm|GT2:5       -            113 3300006517.a:Ga0100964_116566_12 -            432     0.077   13.9   0.0   2   3   0.00057       7.3    7.5   0.0    21    52   103   135    88   151 0.81 -
GT2_e1353.hmm|GT2:5       -            113 3300006517.a:Ga0100964_116566_12 -            432     0.077   13.9   0.0   3   3       1.5   1.9e+04   -3.5   0.0    42    64   200   221   193   226 0.69 -
GT2_e2491.hmm|GT2:8|GT4:1 -            212 3300006517.a:Ga0100964_116566_12 -            432      0.15   12.0   0.0   1   2      0.87   1.1e+04   -3.9   0.0    79    97    58    77    55    82 0.68 -
GT2_e2491.hmm|GT2:8|GT4:1 -            212 3300006517.a:Ga0100964_116566_12 -            432      0.15   12.0   0.0   2   2   3.5e-05      0.45   10.5   0.0    92   132   387   426   368   429 0.81 -
AA12_e5.hmm|AA12:26|CBM1:1 -            400 3300006517.a:Ga0100964_116566_18 -            239     0.045   12.9   0.1   1   1   2.7e-06     0.068   12.3   0.1   301   370    49   118    41   127 0.89 -
GT2_e2285.hmm|GT2:6  -            166 3300006517.a:Ga0100964_116566_21 -            709     0.015   15.6   0.0   1   1   1.2e-06     0.031   14.6   0.0    14    52   424   462   418   475 0.88 -
CBM50_e983.hmm|CBM50:9|GH23:8 -             42 3300006517.a:Ga0100964_116566_25 -            428      0.29   11.7   0.0   1   1   2.5e-05      0.64   10.6   0.0     1    20   283   302   283   302 0.95 -
GT2_e358.hmm|GT2:11  -            115 3300006517.a:Ga0100964_116566_30 -            410      0.19   12.4   0.1   1   2   0.00024       6.1    7.5   0.1     4    38    72   107    69   127 0.73 -
GT2_e358.hmm|GT2:11  -            115 3300006517.a:Ga0100964_116566_30 -            410      0.19   12.4   0.1   2   2     0.017   4.2e+02    1.6   0.0    48    63   195   210   185   217 0.87 -
CBM48_e29.hmm|CBM48:8 -             63 3300006517.a:Ga0100964_116566_34 -            373      0.26   12.0   0.1   1   1   1.8e-05      0.46   11.2   0.1    10    41     5    36     1    42 0.87 -
GT4_e37.hmm|GT4:36     -            161 3300006517.a:Ga0100964_116566_42 -            887     0.066   13.9   0.1   1   1     2e-05      0.17   12.6   0.1    94   154   213   272   193   278 0.85 -
GH43_e321.hmm|GH43_5:6 -            277 3300006517.a:Ga0100964_116566_42 -            887     0.095   12.8   0.0   1   1   1.8e-05      0.15   12.2   0.0   117   157   113   154    84   183 0.77 -
GT4_e1001.hmm|GT4:5    -            150 3300006517.a:Ga0100964_116566_42 -            887      0.19   11.8   0.0   1   1   6.4e-05      0.55   10.4   0.0   100   131   211   242   179   255 0.89 -
GT2_e2941.hmm|GT2:7|GT4:4 -            101 3300006517.a:Ga0100964_116566_44 -            340      0.14   12.8   0.0   1   1   1.2e-05      0.31   11.7   0.0    59    89   301   331   297   337 0.89 -
GT2_e13.hmm|GT2:17   -            137 3300006517.a:Ga0100964_116566_53 -            326     0.068   13.8   0.1   1   2   0.00014      0.73   10.4   0.0    82   123   132   184   116   194 0.72 -
GT2_e13.hmm|GT2:17   -            137 3300006517.a:Ga0100964_116566_53 -            326     0.068   13.8   0.1   2   2     0.078     4e+02    1.6   0.1     5    36   180   213   175   216 0.81 -
GT2_e3025.hmm|GT2:40 -            190 3300006517.a:Ga0100964_116566_53 -            326      0.12   12.2   0.0   1   1   4.2e-05      0.22   11.4   0.0    70   135   120   182   113   213 0.81 -
GT2_e4329.hmm|GT2:10 -            105 3300006517.a:Ga0100964_116566_53 -            326      0.13   12.8   0.0   1   1   4.8e-05      0.24   12.0   0.0    25    89   136   203   116   214 0.79 -
GT2_e582.hmm|GT2:10  -            143 3300006517.a:Ga0100964_116566_53 -            326      0.17   12.5   0.0   1   1   9.2e-05      0.47   11.1   0.0    72    95   136   159   101   200 0.84 -
GT2_e1027.hmm|GT2:67 -            161 3300006517.a:Ga0100964_116566_53 -            326      0.18   12.0   0.0   1   2   0.00015      0.78    9.9   0.0    65   109   115   162   111   198 0.82 -
GT2_e1027.hmm|GT2:67 -            161 3300006517.a:Ga0100964_116566_53 -            326      0.18   12.0   0.0   2   2      0.35   1.8e+03   -1.0   0.0    13    55   169   205   161   212 0.57 -
