dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT9_e170	GT9:21	-	-	230	3300006307.a:Ga0099615_1000001_144	347	4.6e-127	2	229	77	305	0.9869565217391304	0.9869565217391304
GT4_e1109	GT4:12	-	-	151	3300006307.a:Ga0099615_1000001_74	356	2.6e-70	1	151	181	331	0.9933774834437086	0.9933774834437086
GT2	GT2:31	-	-	161	3300006307.a:Ga0099615_1000002_23	337	7.1e-77	1	160	5	164	0.9875776397515528	0.9875776397515528
GT4_e1832	GT4:19	-	-	146	3300006307.a:Ga0099615_1000005_102	391	7.3e-32	2	143	205	347	0.9657534246575342	0.9657534246575342
GT2	GT2:12|GT4:1	-	-	141	3300006307.a:Ga0099615_1000005_103	329	3.1e-46	1	122	8	129	0.8581560283687943	0.8581560283687943
GH3_e54	GH3:9	-	-	179	3300006307.a:Ga0099615_1000005_44	383	3.2e-106	1	179	158	336	0.994413407821229	0.994413407821229
GH3_e191	GH3:10	-	-	218	3300006307.a:Ga0099615_1000005_9	382	1.6e-122	1	218	122	339	0.9954128440366973	0.9954128440366973
GT2	GT2:9	-	-	121	3300006307.a:Ga0099615_1000005_93	253	1.3e-59	1	121	6	126	0.9917355371900827	0.9917355371900827
GT83_e69	GT83:43	-	-	427	3300006307.a:Ga0099615_1000043_48	486	2.7e-149	2	426	11	414	0.9929742388758782	0.9929742388758782
GH23_e574	GH23:9	-	-	128	3300006307.a:Ga0099615_1000057_19	185	1.4e-51	2	128	53	176	0.984375	0.984375
GT19_e10	GT19:21	-	-	356	3300006307.a:Ga0099615_1000059_3	381	1e-178	1	356	4	358	0.9971910112359551	0.9971910112359551
GT83_e69	GT83:43	-	-	427	3300006307.a:Ga0099615_1000062_17	544	1.6e-163	3	427	7	457	0.9929742388758782	0.9929742388758782
GT111_e25	GT111:250|GT8:3	-	-	219	3300006307.a:Ga0099615_1000081_22	254	5e-100	1	218	6	220	0.9908675799086758	0.9908675799086758
GT4_e3427	GT4:8	-	-	141	3300006307.a:Ga0099615_1000081_23	366	1.8e-43	1	135	192	326	0.950354609929078	0.950354609929078
CE4_e298	CE4:333|GT4:325	2.4.1.-:1|3.5.1.-:1	peptidoglycan	142	3300006307.a:Ga0099615_1000081_24	334	4.3e-31	5	142	89	296	0.9647887323943662	0.9647887323943662
GT2	GT2:15	-	-	167	3300006307.a:Ga0099615_1000081_27	330	1.9e-45	1	166	11	173	0.9880239520958084	0.9880239520958084
