CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_232	214632	215957	+	CbiA
CGC1	null	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_233	215954	216670	+	null
CGC1	TC	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_234	216986	217669	+	9.B.137.1.1
CGC1	null	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_235	217731	218483	+	null
CGC1	TF	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_236	218493	218879	-	MerR
CGC1	TC	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_237	218900	221356	-	3.A.3.5.20
CGC1	CAZyme	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_238	221544	222515	+	 GT23|GT23
CGC1	CAZyme	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_239	222506	223474	-	 GT2|GT2
CGC1	TC	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_240	223468	224148	-	9.B.18.1.2
CGC1	CAZyme	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_241	224360	225034	-	 GT4|GT4
CGC1	null	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_242	225815	226954	+	null
CGC1	STP	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_243	227036	228631	+	ACT
CGC1	null	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_244	228785	229816	-	null
CGC1	STP	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_245	229825	231012	-	Aminotran_1_2
CGC1	TF	3300025266.a:Ga0208032_1000015	3300025266.a:Ga0208032_1000015_246	231131	231697	-	HTH_3
CGC1	TC	3300025266.a:Ga0208032_1000003	3300025266.a:Ga0208032_1000003_508	518498	519601	+	3.A.1.10.4
CGC1	TF	3300025266.a:Ga0208032_1000003	3300025266.a:Ga0208032_1000003_509	519651	520304	-	HTH_11
