Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300025266.a:Ga0208032_1000531_7	ULO20396.1|GT2	98.7	307	4	0	1	307	1	307	1.2e-178	629.4
3300025266.a:Ga0208032_1000531_10	UOA22073.1|GT2|GT4	98.1	807	15	0	1	807	1	807	0.0e+00	1629.8
3300025266.a:Ga0208032_1000086_25	QWC20507.1|AA3_2	48.2	523	267	4	55	574	4	525	9.0e-135	484.6
3300025266.a:Ga0208032_1000086_55	QCE13289.1|CE8	46.8	410	195	2	6	393	409	817	9.8e-107	391.0
3300025266.a:Ga0208032_1001463_7	ULO19595.1|GT1	100.0	401	0	0	1	401	1	401	1.7e-233	812.0
3300025266.a:Ga0208032_1000015_94	CAD7226128.1|GH38	35.4	725	391	16	11	693	1345	2034	2.9e-111	406.8
3300025266.a:Ga0208032_1000015_99	CCO12868.2|GH1	45.9	1383	509	9	16	1359	4	1186	0.0e+00	1171.4
3300025266.a:Ga0208032_1000015_183	CUS03126.2|CBM50	50.0	410	195	4	13	413	6	414	7.8e-104	381.3
3300025266.a:Ga0208032_1000015_199	AZV31449.1|GH23	64.9	362	125	2	1	361	817	1177	9.7e-127	457.2
3300025266.a:Ga0208032_1000015_238	QLL43728.1|GT23	96.6	323	11	0	1	323	1	323	1.7e-186	655.6
3300025266.a:Ga0208032_1000015_239	ULO20799.1|GT2	98.8	322	4	0	1	322	1	322	7.7e-184	646.7
3300025266.a:Ga0208032_1000015_241	ULO21670.1|GT4	100.0	224	0	0	1	224	178	401	3.2e-128	461.5
3300025266.a:Ga0208032_1000026_1	QLL41987.1|GT4	98.3	407	7	0	1	407	14	420	4.4e-237	823.9
3300025266.a:Ga0208032_1000026_2	QLL41986.1|GT4	97.0	336	10	0	1	336	1	336	6.4e-181	637.1
3300025266.a:Ga0208032_1000026_4	QPO09599.1|GT1	97.6	379	9	0	1	379	1	379	9.3e-205	716.5
3300025266.a:Ga0208032_1000026_6	CAE6204650.1|GH28	50.3	598	289	4	7	597	747	1343	5.8e-169	598.2
3300025266.a:Ga0208032_1000026_17	QLL41971.1|GH0	100.0	253	0	0	1	253	1	253	2.7e-139	498.4
3300025266.a:Ga0208032_1000026_130	UOA22496.1|GH23	99.3	267	2	0	1	267	1	267	8.7e-149	530.0
3300025266.a:Ga0208032_1000003_20	QOF98722.1|GT87	56.1	554	227	5	6	549	12	559	2.0e-179	632.9
3300025266.a:Ga0208032_1000003_41	AGL63717.2|GT4	42.8	621	297	7	179	743	107	725	4.4e-137	492.7
3300025266.a:Ga0208032_1000003_47	CAD7245033.1|GT58	75.9	478	107	2	4	474	1053	1529	1.1e-199	699.9
3300025266.a:Ga0208032_1000003_63	QYO62262.1|GH13	67.0	349	114	1	3	351	2	349	8.3e-122	441.4
3300025266.a:Ga0208032_1000003_91	AMJ20543.1|GH13_11	60.1	409	159	2	13	421	5	409	9.6e-134	480.7
3300025266.a:Ga0208032_1000003_94	CAE6201338.1|GH1	36.5	636	376	12	3	618	593	1220	1.5e-111	407.5
3300025266.a:Ga0208032_1000003_122	QKV20388.1|CBM50	58.3	527	207	5	1	515	1	526	2.3e-169	599.4
3300025266.a:Ga0208032_1000003_234	QPO08223.1|GT2	97.8	224	5	0	1	224	1	224	2.8e-124	448.4
3300025266.a:Ga0208032_1000003_240	CAG7911095.1|GH5_11	37.0	997	500	18	5	974	582	1477	9.8e-182	641.3
3300025266.a:Ga0208032_1000003_254	QKX55086.1|GH55	40.0	598	312	14	5	567	798	1383	4.2e-116	422.5
3300025266.a:Ga0208032_1000003_281	UOA23999.1|GT107	98.6	657	9	0	1	657	1	657	0.0e+00	1324.7
3300025266.a:Ga0208032_1000003_283	QXI64491.1|GT0	59.3	423	172	0	4	426	21	443	2.2e-146	522.7
3300025266.a:Ga0208032_1000003_341	CAE6201338.1|GH1	53.2	652	283	9	11	646	577	1222	2.0e-199	699.5
