HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	3300011976.a:Ga0119798_1000108_79	437	1.8e-21	2	126	86	227	0.9185185185185185
GH171.hmm	355	3300011976.a:Ga0119798_1000243_39	398	3.5e-130	1	355	43	397	0.9971830985915493
GH57.hmm	383	3300011976.a:Ga0119798_1000247_28	524	9.3e-29	2	290	6	405	0.7519582245430809
GT51.hmm	177	3300011976.a:Ga0119798_1000247_48	824	1e-58	2	177	30	206	0.9887005649717514
GT2.hmm	170	3300011976.a:Ga0119798_1000366_16	323	4.5e-17	2	146	72	218	0.8470588235294118
GH73.hmm	128	3300011976.a:Ga0119798_1000487_34	173	1.4e-19	4	128	45	169	0.96875
GT26.hmm	171	3300011976.a:Ga0119798_1000520_14	246	1.8e-27	2	169	58	225	0.9766081871345029
GH57.hmm	383	3300011976.a:Ga0119798_1000554_21	631	6.6e-49	26	361	25	327	0.8746736292428199
GH3.hmm	216	3300011976.a:Ga0119798_1000655_10	549	1.2e-58	5	214	107	332	0.9675925925925926
GT4.hmm	160	3300011976.a:Ga0119798_1000726_14	371	1.4e-29	3	117	193	305	0.7125
GT4.hmm	160	3300011976.a:Ga0119798_1000857_3	380	3.9e-27	5	159	193	351	0.9625
GT2.hmm	170	3300011976.a:Ga0119798_1000862_21	297	4.2e-27	1	99	5	102	0.5764705882352941
GH3.hmm	216	3300011976.a:Ga0119798_1001036_6	392	7.2e-42	3	215	94	319	0.9814814814814815
GH23.hmm	135	3300011976.a:Ga0119798_1001123_11	683	4.7e-22	17	121	533	654	0.7703703703703704
GT28.hmm	157	3300011976.a:Ga0119798_1001123_15	369	3e-38	2	156	189	353	0.9808917197452229
GT4.hmm	160	3300011976.a:Ga0119798_1001303_4	391	1.6e-20	3	157	213	363	0.9625
GT4.hmm	160	3300011976.a:Ga0119798_1001303_5	373	3.4e-31	5	155	190	343	0.9375
GT4.hmm	160	3300011976.a:Ga0119798_1001338_1	491	6.2e-30	4	159	210	365	0.96875
GT4.hmm	160	3300011976.a:Ga0119798_1001338_2	497	1.1e-27	4	160	220	377	0.975
GT51.hmm	177	3300011976.a:Ga0119798_1001553_2	762	2.2e-45	12	176	63	226	0.9265536723163842
GT4.hmm	160	3300011976.a:Ga0119798_1001569_7	381	1.6e-24	8	154	192	339	0.9125
GT28.hmm	157	3300011976.a:Ga0119798_1001590_14	375	6e-23	2	136	212	352	0.8535031847133758
GH166.hmm	224	3300011976.a:Ga0119798_1003824_5	274	1.7e-58	2	220	49	262	0.9732142857142857
