3300029738.a:Ga0245262_101211	PUL0193_15	36.0	75	37	1	13819	14010	18	92	2.99e-05	45.4
3300029738.a:Ga0245262_100521	PUL0267_10	58.4	943	382	4	33986	31161	5	938	0.0	1118
3300029738.a:Ga0245262_100404	PUL0492_13	55.3	331	148	0	47276	46284	5	335	6.73e-117	375
3300029738.a:Ga0245262_100054	PUL0029_10	53.9	230	106	0	26868	27557	4	233	8.09e-77	257
3300029738.a:Ga0245262_100466	PUL0049_8	49.7	433	211	5	27112	25829	5	435	1.11e-137	439
3300029738.a:Ga0245262_100256	PUL0340_3	34.1	786	446	12	27403	25232	6	781	2.84e-126	423
3300029738.a:Ga0245262_100155	PUL0451_16	67.8	286	92	0	97672	96815	1	286	1.20e-129	410
3300029738.a:Ga0245262_100305	PUL0180_1	27.9	488	322	9	57976	56564	5	479	2.02e-42	165
3300029738.a:Ga0245262_100347	PUL0101_14	34.9	312	180	7	21027	20152	9	317	1.08e-46	176
3300029738.a:Ga0245262_100271	PUL0494_13	45.8	450	229	6	24708	23395	1	447	2.13e-123	399
3300029738.a:Ga0245262_101185	PUL0212_1	34.4	959	462	22	10367	7974	61	1013	1.29e-134	451
3300029738.a:Ga0245262_100124	PUL0339_10	43.9	417	214	9	88199	89404	3	414	1.17e-89	301
3300029738.a:Ga0245262_100655	PUL0061_35	50.8	303	149	0	18042	17134	5	307	1.49e-102	332
3300029738.a:Ga0245262_100205	PUL0429_39	24.8	508	325	13	8919	10304	30	526	1.55e-41	164
3300029738.a:Ga0245262_102033	PUL0333_7	25.7	175	110	7	2535	3005	47	219	2.20e-06	51.6
3300029738.a:Ga0245262_101162	PUL0390_24	34.6	243	159	0	15760	15032	2	244	9.66e-46	166
3300029738.a:Ga0245262_101629	PUL0316_5	36.8	473	282	6	12289	10907	9	476	7.31e-85	287
3300029738.a:Ga0245262_100019	PUL0502_10	53.1	437	200	3	265917	264619	1	436	1.56e-139	446
3300029738.a:Ga0245262_100046	PUL0337_2	55.3	434	185	4	100975	102267	1	428	2.33e-145	462
3300029738.a:Ga0245262_100343	PUL0110_21	37.6	234	143	1	44792	45484	2	235	1.16e-45	167
3300029738.a:Ga0245262_100056	PUL0406_16	32.9	626	378	11	53860	55665	179	786	7.12e-87	306
