CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_67	86234	89059	+	GH2| GH2
CGC1	null	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_68	89145	90317	-	null
CGC1	null	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_69	90348	91163	-	null
CGC1	TF	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_70	91160	92224	-	LacI
CGC1	TC	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_71	92405	93349	-	9.B.125.2.2
CGC1	STP	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_72	93340	94344	-	Aminotran_1_2
CGC1	STP	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_73	94341	95855	-	CbiA
CGC1	null	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_74	96041	96703	+	null
CGC1	null	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_75	96715	98175	+	null
CGC1	STP	3300014669.a:Ga0121275_100016	3300014669.a:Ga0121275_100016_76	98602	99108	+	Sigma70_r2+Sigma70_r4_2
CGC1	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_93	119439	120380	+	 GT2|GT2
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_94	120389	120619	-	null
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_95	120667	121476	-	null
CGC1	TC	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_96	121482	123800	-	1.B.14.6.12
CGC1	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_97	124288	126570	+	GH92| GH92
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_98	126686	127873	+	null
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_99	128402	128611	+	null
CGC1	TF	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_100	128643	129365	-	LytTR
CGC1	TC	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_101	129362	130231	-	9.B.33.1.2
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_102	130701	131705	+	null
CGC1	TF	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_103	131728	132465	-	GerE
CGC1	TC	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_104	132547	134877	+	1.B.14.6.5
CGC1	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_105	135090	137006	-	null
CGC1	STP	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_106	137456	139435	+	TPR_1+TPR_1+TPR_2
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_129	166373	167782	-	 CE20|CE20
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_130	167788	168858	-	null
CGC2	STP	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_131	168873	169772	-	PfkB
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_132	169787	171028	-	null
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_133	171058	172500	-	null
CGC2	TF	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_134	173031	174242	-	MarR
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_135	174696	175799	+	null
CGC2	TC	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_136	175817	177217	+	2.A.1.1.55
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_137	177341	179092	-	GH43_28| GH43_28|CBM32
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_138	179109	180455	-	GH144| GH144
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_139	180464	182746	-	GH3| GH3
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_140	182751	184757	-	GH3| GH3
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_141	184789	184983	-	null
CGC2	CAZyme	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_142	184991	187159	-	GH144| GH144
CGC2	null	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_143	187273	188733	-	null
CGC2	TC	3300014669.a:Ga0121275_100013	3300014669.a:Ga0121275_100013_144	188758	191829	-	1.B.14.6.1
