Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014916.a:Ga0169762_100001_122	-	GT2(4-164)	GT2	GT2	N	3
3300014916.a:Ga0169762_100001_199	-	GT28(190-356)	GT28_e1	GT28	N	3
3300014916.a:Ga0169762_100001_250	-	GT51(74-250)	GT51_e132	GT51	N	3
3300014916.a:Ga0169762_100001_263	-	GT26(56-226)	GT26_e50	GT26	N	3
3300014916.a:Ga0169762_100001_266	-	GT2(45-268)	GT2	GT2	N	3
3300014916.a:Ga0169762_100001_350	-	GH18(181-425)	GH18_e361	GH18	Y(1-27)	3
3300014916.a:Ga0169762_100001_553	-	GH23(44-176)	GH23_e574	GH23	N	3
3300014916.a:Ga0169762_100001_573	-	GT9(76-304)	GT9_e170	GT9	N	3
3300014916.a:Ga0169762_100001_574	-	GT9(74-301)	GT9_e90	GT9	N	3
3300014916.a:Ga0169762_100001_642	-	GT4(180-330)	GT4_e1109	GT4	N	3
3300014916.a:Ga0169762_100004_347	-	GT2(6-100)	GT2	GT2	N	3
3300014916.a:Ga0169762_100004_349	-	GT4(179-321)	GT4_e282	GT4	N	3
3300014916.a:Ga0169762_100004_354	-	GT111(5-221)	GT111_e25	GT111	N	3
3300014916.a:Ga0169762_100004_355	-	GT2(6-116)	GT2	GT2	N	3
3300014916.a:Ga0169762_100004_356	-	GT4(204-312)	GT4_e3430	GT4	N	3
3300014916.a:Ga0169762_100008_162	-	GT83(7-504)	GT83_e69	GT83	N	3
3300014916.a:Ga0169762_100008_44	-	GH3(150-336)	GH3_e54	GH3	Y(1-25)	3
3300014916.a:Ga0169762_100008_84	-	GH3(121-338)	GH3_e191	GH3	Y(1-31)	3
3300014916.a:Ga0169762_100026_11	-	GT28(205-353)	GT28_e21	GT28	N	3
3300014916.a:Ga0169762_100026_65	-	CE4(100-225)	CE4_e274	-	Y(1-21)	2
3300014916.a:Ga0169762_100026_68	-	GT9(79-364)	GT9_e236	GT9	N	3
3300014916.a:Ga0169762_100026_82	-	GT83(8-378)	GT83_e69	GT83	N	3
3300014916.a:Ga0169762_100035_81	-	GT51(78-245)	GT51_e169	GT51	N	3
3300014916.a:Ga0169762_100045_124	-	CE4(93-220)	CE4_e274	-	N	2
3300014916.a:Ga0169762_100045_44	-	SLH(26-66)	-	-	Y(1-23)	1
3300014916.a:Ga0169762_100045_45	-	SLH(26-66)	-	-	Y(1-23)	1
3300014916.a:Ga0169762_100045_60	-	GT30(40-215)	GT30_e33	GT30	N	3
3300014916.a:Ga0169762_100045_62	-	GT19(3-358)	GT19_e10	GT19	N	3
3300014916.a:Ga0169762_100045_66	-	CE11(5-271)	CE11_e35	CE11	N	3
3300014916.a:Ga0169762_100403_10	-	GT83(8-467)	GT83_e25	GT83	Y(1-22)	3
3300014916.a:Ga0169762_100001_432	-	-	GH23_e21	GH23	N	2
3300014916.a:Ga0169762_100004_360	-	-	GT2	GT2	N	2
3300014916.a:Ga0169762_100001_21	-	-	-	CE8	N	1
3300014916.a:Ga0169762_100001_46	-	-	-	GH5_11	N	1
3300014916.a:Ga0169762_100001_54	-	-	-	GH101	N	1
3300014916.a:Ga0169762_100001_98	-	-	-	GT83	N	1
3300014916.a:Ga0169762_100001_100	-	-	-	GT2	N	1
3300014916.a:Ga0169762_100001_133	-	-	-	GH28	N	1
3300014916.a:Ga0169762_100001_214	-	-	-	GH23	N	1
3300014916.a:Ga0169762_100001_219	-	-	-	GH13_11	N	1
3300014916.a:Ga0169762_100001_227	-	-	-	GH13_31	N	1
3300014916.a:Ga0169762_100001_282	-	-	-	GH13	N	1
3300014916.a:Ga0169762_100001_295	-	-	-	GT4	N	1
3300014916.a:Ga0169762_100001_301	-	-	-	GH27	N	1
3300014916.a:Ga0169762_100001_351	-	-	-	GH13_26	N	1
3300014916.a:Ga0169762_100001_431	-	-	-	GH23	N	1
3300014916.a:Ga0169762_100001_455	-	-	-	GH28	N	1
3300014916.a:Ga0169762_100001_466	-	-	-	CBM50+GH25	N	1
3300014916.a:Ga0169762_100001_547	-	-	-	GT2	N	1
3300014916.a:Ga0169762_100001_564	-	-	-	GH13	N	1
3300014916.a:Ga0169762_100001_636	-	-	-	GT4	N	1
3300014916.a:Ga0169762_100001_691	-	-	-	GH1	N	1
3300014916.a:Ga0169762_100001_703	-	-	-	GH84	N	1
3300014916.a:Ga0169762_100045_61	-	-	-	GT2+GT4	N	1
3300014916.a:Ga0169762_100008_107	-	-	-	GT47	N	1
3300014916.a:Ga0169762_100026_122	-	-	-	GT4	N	1
3300014916.a:Ga0169762_100004_10	-	-	-	GH13_23	N	1
3300014916.a:Ga0169762_100004_175	-	-	-	GH36	N	1
3300014916.a:Ga0169762_100035_105	-	-	-	CBM48+GH13_9	N	1
3300014916.a:Ga0169762_100035_110	-	-	-	GT0	N	1
3300014916.a:Ga0169762_100035_118	-	-	-	GT58	N	1
3300014916.a:Ga0169762_100104_22	-	-	-	GT2	N	1
3300014916.a:Ga0169762_100104_37	-	-	-	GH13_30	N	1
3300014916.a:Ga0169762_100403_2	-	-	-	GH38	N	1
3300014916.a:Ga0169762_100403_7	-	-	-	GH1	N	1
