Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300019373.a:Ga0187895_1000034_123	-	GH23(86-204)	GH23_e383	-	N	2
3300019373.a:Ga0187895_1000034_169	-	GT28(188-355)	GT28_e1	GT28	N	3
3300019373.a:Ga0187895_1000034_177	-	CE4(101-229)	CE4_e250	-	N	2
3300019373.a:Ga0187895_1000034_27	-	GT51(79-243)	GT51_e57	-	N	2
3300019373.a:Ga0187895_1000034_33	-	CE1(202-432)	-	-	Y(1-29)	1
3300019373.a:Ga0187895_1000034_71	-	GH23(68-197)	GH23_e574	-	N	2
3300019373.a:Ga0187895_1000034_91	-	CE3(95-232)	-	-	Y(1-32)	1
3300019373.a:Ga0187895_1000077_155	-	GT41(4-566)	GT41_e37	GT41	N	3
3300019373.a:Ga0187895_1000077_63	-	GT30(33-215)	GT30_e33	GT30	N	3
3300019373.a:Ga0187895_1000077_65	-	GT19(3-353)	GT19_e22	GT19	N	3
3300019373.a:Ga0187895_1000077_69	-	CE11(12-278)	CE11_e30	CE11	N	3
3300019373.a:Ga0187895_1000092_101	-	GT51(69-244)	GT51_e132	GT51	N	3
3300019373.a:Ga0187895_1000092_71	-	GH23(454-560)	GH23_e491	GH23	Y(1-22)	3
3300019373.a:Ga0187895_1000095_160	-	GH73(123-249)	GH73_e111	-	Y(1-29)	2
3300019373.a:Ga0187895_1000095_83	-	GT2(2-165)	GT2	-	N	2
3300019373.a:Ga0187895_1000100_115	-	GT9(74-322)	GT9_e283	GT9	N	3
3300019373.a:Ga0187895_1000100_117	-	GT8(7-262)	GT8_e231	-	N	2
3300019373.a:Ga0187895_1000100_122	-	GT9(76-340)	GT9_e238	GT9	N	3
3300019373.a:Ga0187895_1000100_123	-	GT2(13-113)	GT2	-	N	2
3300019373.a:Ga0187895_1000100_26	-	GT83(3-366)	GT83_e69	GT83	Y(1-25)	3
3300019373.a:Ga0187895_1000100_34	-|-|2.4.1.25:21	GH13_39(185-517)+GH77(664-1129)	CBM34_e3+GH13_e89+GH77_e26	CBM34+GH13_39+GH77	N	3
3300019373.a:Ga0187895_1000100_35	2.4.1.21:9	GT5(2-475)	GT5_e9	GT5	N	3
3300019373.a:Ga0187895_1000100_36	2.4.1.18:57|2.4.1.18:14	CBM48(26-114)+GH13_9(179-479)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300019373.a:Ga0187895_1000100_37	2.4.1.1:158	GT35(106-813)	GT35_e0	GT35	N	3
3300019373.a:Ga0187895_1000100_44	-	GT2(5-158)	GT2	GT2	N	3
3300019373.a:Ga0187895_1000100_76	-	GT4(205-353)	GT4_e2215	-	N	2
3300019373.a:Ga0187895_1000100_95	-	GT2(9-127)	GT2	-	N	2
3300019373.a:Ga0187895_1000100_97	-	GT2(4-176)	GT2	-	N	2
3300019373.a:Ga0187895_1000100_98	-	GT4(182-316)	GT4_e1009	-	N	2
3300019373.a:Ga0187895_1000100_99	-	GT4(197-333)	GT4_e774	GT4	N	3
3300019373.a:Ga0187895_1000123_43	-	CE4(87-219)	CE4_e274	-	Y(1-27)	2
3300019373.a:Ga0187895_1000185_21	-	GT41(106-547)	GT41_e55	GT41	N	3
3300019373.a:Ga0187895_1000185_79	-	GH18(95-356)	GH18_e396	-	Y(1-23)	2
3300019373.a:Ga0187895_1000219_22	-	CE4(96-223)	CE4_e274	-	N	2
3300019373.a:Ga0187895_1000219_74	2.4.1.69:1	GT11(1-271)	GT11_e40	-	N	2
3300019373.a:Ga0187895_1000219_89	-	GT9(147-354)	GT9_e120	-	N	2
3300019373.a:Ga0187895_1000233_71	-|3.5.1.-:1|3.2.1.-:1	CE4(77-234)+GH153(281-593)	CE4_e289+GH153_e0	CE4+GH153	Y(1-25)	3
3300019373.a:Ga0187895_1000233_72	2.4.1.-:1	GT2(55-275)	GT2	GT2	N	3
