dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4_e250	CE4:7	-	-	141	3300019373.a:Ga0187895_1000034_177	281	1.7e-43	1	141	102	231	0.9929078014184397	0.9929078014184397
GT19_e22	GT19:12	-	-	352	3300019373.a:Ga0187895_1000077_65	389	2e-171	1	349	4	352	0.9886363636363636	0.9886363636363636
CE11_e30	CE11:11	-	-	267	3300019373.a:Ga0187895_1000077_69	283	4.1e-147	1	266	13	278	0.9925093632958801	0.9925093632958801
GT51_e132	GT51:107	-	-	176	3300019373.a:Ga0187895_1000092_101	699	3.2e-85	3	175	72	245	0.9772727272727273	0.9772727272727273
GH23_e491	GH23:7	-	-	104	3300019373.a:Ga0187895_1000092_71	608	1.4e-41	1	103	457	558	0.9807692307692307	0.9807692307692307
GH73_e111	GH73:25	-	-	126	3300019373.a:Ga0187895_1000095_160	255	3.7e-64	1	125	124	247	0.9841269841269841	0.9841269841269841
GT2	GT2:7	-	-	205	3300019373.a:Ga0187895_1000095_84	287	2.1e-56	2	205	9	213	0.9902439024390244	0.9902439024390244
GT8_e231	GT8:6	-	-	249	3300019373.a:Ga0187895_1000100_117	318	2.7e-70	1	248	10	262	0.9919678714859438	0.9919678714859438
GT9_e238	GT9:9	-	-	248	3300019373.a:Ga0187895_1000100_122	401	9.6e-120	2	247	76	341	0.9879032258064516	0.9879032258064516
GT2	GT2:463	-	-	174	3300019373.a:Ga0187895_1000100_44	339	5.2e-66	1	169	6	175	0.9655172413793104	0.9655172413793104
GT4_e2215	GT4:14	-	-	147	3300019373.a:Ga0187895_1000100_76	390	1.2e-57	1	143	205	348	0.9659863945578231	0.9659863945578231
GT4_e774	GT4:543	-	-	135	3300019373.a:Ga0187895_1000100_99	370	1.1e-64	1	133	198	334	0.9777777777777777	0.9777777777777777
CE4_e274	CE4:13|GT4:1	-	-	141	3300019373.a:Ga0187895_1000219_22	276	1e-31	1	140	98	225	0.9858156028368794	0.9858156028368794
CE4_e289	CE4:411|GH153:401|GH0:1|GH39:1	-	-	169	3300019373.a:Ga0187895_1000233_71	602	1.1e-50	2	168	78	234	0.9822485207100592	0.9822485207100592
GH153_e0	GH153:1203|CE4:1180	3.5.1.-:1|3.2.1.-:1	exo-polysaccharide	343	3300019373.a:Ga0187895_1000233_71	602	1.6e-76	1	324	281	593	0.9416909620991254	0.9416909620991254
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300019373.a:Ga0187895_1000233_72	425	3.3e-101	2	271	55	324	0.9607142857142857	0.9607142857142857
GT112_e1	GT112:183	2.4.99.-:1	-	370	3300019373.a:Ga0187895_1000309_18	411	1.9e-98	3	369	44	400	0.9891891891891892	0.9891891891891892
GT2	GT2:10	-	-	127	3300019373.a:Ga0187895_1000309_27	446	3.1e-48	1	115	6	123	0.8976377952755905	0.8976377952755905
GT2	GT2:26	-	-	128	3300019373.a:Ga0187895_1000309_30	410	3.7e-47	1	118	20	137	0.9140625	0.9140625
GT41_e55	GT41:9	-	-	527	3300019373.a:Ga0187895_1000309_60	536	1.6e-166	81	524	82	523	0.8406072106261859	0.8406072106261859
GT41_e65	GT41:7	-	-	444	3300019373.a:Ga0187895_1000309_62	493	4.2e-178	36	443	85	491	0.9166666666666666	0.9166666666666666
GT2	GT2:14	-	-	100	3300019373.a:Ga0187895_1000309_65	486	2e-43	1	98	5	102	0.97	0.97
GT2	GT2:11	-	-	112	3300019373.a:Ga0187895_1000309_67	387	6e-38	1	96	5	98	0.8482142857142857	0.8482142857142857
GT28_e82	GT28:18	-	-	151	3300019373.a:Ga0187895_1000482_6	378	1.1e-55	1	150	209	358	0.9867549668874173	0.9867549668874173
GT9_e73	GT9:6	-	-	262	3300019373.a:Ga0187895_1001030_19	421	3.5e-30	7	261	130	387	0.9694656488549618	0.9694656488549618
GH170_e20	GH170:7	-	-	354	3300019373.a:Ga0187895_1001700_3	369	3.6e-121	1	354	4	366	0.9971751412429378	0.9971751412429378
GH23_e383	GH23:7	-	-	109	3300019373.a:Ga0187895_1000034_123	206	7e-56	1	109	97	205	0.9908256880733946	0.9908256880733946
GT30_e33	GT30:55	-	-	180	3300019373.a:Ga0187895_1000077_63	834	4.2e-80	1	180	35	216	0.9944444444444445	0.9944444444444445
GT9_e283	GT9:17	-	-	250	3300019373.a:Ga0187895_1000100_115	352	7.8e-45	3	238	78	318	0.94	0.94
CBM34_e3	CBM34:227|GH13_39:209|GH77:42|GH13:17	-	starch	124	3300019373.a:Ga0187895_1000100_34	1154	1.6e-24	1	122	5	122	0.9758064516129032	0.9758064516129032
GH13_e89	GH13_39:173|CBM34:90|GH77:35|GH13:18|GH13_20:2|CBM48:1	-	sucrose	317	3300019373.a:Ga0187895_1000100_34	1154	3.8e-142	1	317	186	518	0.9968454258675079	0.9968454258675079
GH77_e26	GH77:918|CBM34:33|GH13_39:33|GT35:1	2.4.1.25:21	starch	486	3300019373.a:Ga0187895_1000100_34	1154	8.8e-193	1	481	665	1142	0.9876543209876543	0.9876543209876543
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300019373.a:Ga0187895_1000100_35	482	1.9e-207	2	470	4	475	0.9936305732484076	0.9936305732484076
GT2	GT2:75	-	-	140	3300019373.a:Ga0187895_1000100_95	283	1.2e-42	1	127	10	133	0.9	0.9
GT41_e55	GT41:9	-	-	527	3300019373.a:Ga0187895_1000185_21	552	6.9e-194	9	527	34	545	0.9829222011385199	0.9829222011385199
GT11_e40	GT11:171|GT6:2|GT2:1	2.4.1.69:1	-	283	3300019373.a:Ga0187895_1000219_74	285	2.5e-40	13	258	1	271	0.8657243816254417	0.8657243816254417
GT9_e120	GT9:54|GT2:1	-	-	209	3300019373.a:Ga0187895_1000219_89	430	1.7e-25	54	189	222	353	0.645933014354067	0.645933014354067
GT2	GT2:5	-	-	87	3300019373.a:Ga0187895_1000309_47	609	1.6e-20	1	85	13	97	0.9655172413793104	0.9655172413793104
GT2	GT2:48	-	-	208	3300019373.a:Ga0187895_1000309_48	354	6.4e-69	1	207	7	217	0.9903846153846154	0.9903846153846154
GT2	GT2:6	-	-	225	3300019373.a:Ga0187895_1000309_57	233	6.4e-49	2	224	13	220	0.9866666666666667	0.9866666666666667
GT41_e13	GT41:230|GT2:1	-	-	513	3300019373.a:Ga0187895_1000309_63	837	1.4e-17	311	509	129	316	0.38596491228070173	0.38596491228070173
GT41_e37	GT41:19	-	-	533	3300019373.a:Ga0187895_1000309_63	837	1.2e-166	12	526	322	834	0.9643527204502814	0.9643527204502814
GT2	GT2:14	-	-	100	3300019373.a:Ga0187895_1000309_64	1459	3.5e-37	1	96	5	100	0.95	0.95
GT41_e37	GT41:19	-	-	533	3300019373.a:Ga0187895_1000309_64	1459	4.1e-170	3	532	374	895	0.9924953095684803	0.9924953095684803
GT41_e37	GT41:19	-	-	533	3300019373.a:Ga0187895_1000309_64	1459	9e-183	30	530	926	1453	0.9380863039399625	0.9380863039399625
GT2	GT2:11	-	-	112	3300019373.a:Ga0187895_1000309_66	950	3e-37	1	102	11	112	0.9017857142857143	0.9017857142857143
GT2	GT2:14	-	-	100	3300019373.a:Ga0187895_1000309_66	950	2.2e-34	1	88	346	433	0.87	0.87
GT2	GT2:31	-	-	161	3300019373.a:Ga0187895_1000346_43	319	1e-74	1	161	6	167	0.9937888198757764	0.9937888198757764
GT9_e152	GT9:17	-	-	243	3300019373.a:Ga0187895_1000447_51	344	5.2e-105	2	242	78	318	0.9876543209876543	0.9876543209876543
GT2	GT2:27	-	-	224	3300019373.a:Ga0187895_1000482_41	414	6.2e-119	1	224	46	269	0.9955357142857143	0.9955357142857143
GT26_e111	GT26:30	-	-	169	3300019373.a:Ga0187895_1000482_44	247	7e-82	2	168	60	226	0.9822485207100592	0.9822485207100592
GH84_e15	GH84:438|CBM32:52|CBM47:2	3.2.1.52:2|3.2.1.169:1	host glycan, host glycan	311	3300019373.a:Ga0187895_1000507_44	471	4e-91	1	306	29	319	0.9807073954983923	0.9807073954983923
CE4_e274	CE4:13|GT4:1	-	-	141	3300019373.a:Ga0187895_1000608_11	277	2.3e-39	1	140	81	210	0.9858156028368794	0.9858156028368794
GT28_e1	GT28:2579|CE4:1	-	-	164	3300019373.a:Ga0187895_1000034_169	370	7.8e-57	1	164	190	356	0.9939024390243902	0.9939024390243902
GT51_e57	GT51:5	-	-	166	3300019373.a:Ga0187895_1000034_27	266	2e-73	2	164	80	242	0.9759036144578314	0.9759036144578314
GH23_e574	GH23:9	-	-	128	3300019373.a:Ga0187895_1000034_71	204	1.5e-60	2	128	70	196	0.984375	0.984375
GT41_e37	GT41:19	-	-	533	3300019373.a:Ga0187895_1000077_155	570	1.9e-167	5	531	35	566	0.9868667917448405	0.9868667917448405
GT2	GT2:12	-	-	163	3300019373.a:Ga0187895_1000095_83	311	1.1e-54	3	163	1	162	0.9815950920245399	0.9815950920245399
GT2	GT2:36	-	-	129	3300019373.a:Ga0187895_1000100_123	258	9.9e-39	1	127	13	139	0.9767441860465116	0.9767441860465116
GT83_e69	GT83:43	-	-	427	3300019373.a:Ga0187895_1000100_26	488	4.8e-136	3	426	8	411	0.990632318501171	0.990632318501171
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300019373.a:Ga0187895_1000100_36	651	4.1e-23	5	90	22	121	0.85	0.85
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300019373.a:Ga0187895_1000100_36	651	1.5e-156	1	301	180	480	0.9966777408637874	0.9966777408637874
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300019373.a:Ga0187895_1000100_37	818	0	1	711	107	814	0.9971910112359551	0.9971910112359551
GT2	GT2:23	-	-	211	3300019373.a:Ga0187895_1000100_97	295	5.1e-71	1	211	5	218	0.995260663507109	0.995260663507109
GT4_e1009	GT4:66|GT2:2	-	-	136	3300019373.a:Ga0187895_1000100_98	354	1.1e-25	1	132	187	317	0.9632352941176471	0.9632352941176471
CE4_e274	CE4:13|GT4:1	-	-	141	3300019373.a:Ga0187895_1000123_43	277	8.4e-31	2	140	88	220	0.9787234042553191	0.9787234042553191
GH18_e396	GH18:12	-	-	281	3300019373.a:Ga0187895_1000185_79	375	8.3e-99	3	280	81	357	0.9857651245551602	0.9857651245551602
CE9_e66	CE9:13	-	-	358	3300019373.a:Ga0187895_1000309_13	397	1.7e-154	3	358	24	385	0.9916201117318436	0.9916201117318436
GT8_e181	GT8:22	-	-	230	3300019373.a:Ga0187895_1000309_19	411	2.4e-42	1	223	15	249	0.9652173913043478	0.9652173913043478
GT4_e3605	GT4:10|GT2:8	-	-	148	3300019373.a:Ga0187895_1000309_31	458	1.6e-34	3	145	284	425	0.9594594594594594	0.9594594594594594
GT2	GT2:6	-	-	225	3300019373.a:Ga0187895_1000309_49	227	2.5e-48	2	224	8	218	0.9866666666666667	0.9866666666666667
GT2	GT2:32	-	-	180	3300019373.a:Ga0187895_1000309_56	576	1e-39	1	133	231	367	0.7333333333333333	0.7333333333333333
GH3_e29	GH3:18	-	-	223	3300019373.a:Ga0187895_1000376_26	381	7.3e-83	2	223	117	337	0.9910313901345291	0.9910313901345291
GT112_e1	GT112:183	2.4.99.-:1	-	370	3300019373.a:Ga0187895_1001030_12	409	6.5e-99	3	369	41	398	0.9891891891891892	0.9891891891891892
