Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029641.a:Ga0245180_100001_155	-	GH23(97-234)	GH23_e63	GH23	Y(1-25)	3
3300029641.a:Ga0245180_100001_16	2.4.1.319:4|2.4.1.320:2	GH130(27-327)	GH130_e13	GH130	N	3
3300029641.a:Ga0245180_100001_188	-	GT83(17-477)	GT83_e8	-	N	2
3300029641.a:Ga0245180_100001_199	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(43-390)	GH13_e122	GH13_31	N	3
3300029641.a:Ga0245180_100001_200	3.2.1.1:3	GH13_5(30-370)	GH13_e25	GH13_5	N	3
3300029641.a:Ga0245180_100001_201	-	GT51(124-282)	GT51_e13	GT51	N	3
3300029641.a:Ga0245180_100001_251	-	CE19(52-191)	-	-	Y(1-25)	1
3300029641.a:Ga0245180_100001_254	-	GH2(46-906)	GH2_e30	GH2	Y(1-22)	3
3300029641.a:Ga0245180_100001_303	-	GH23(302-459)	GH23_e44	GH23	Y(1-21)	3
3300029641.a:Ga0245180_100001_363	-	GT51(434-583)	GT51_e178	GT51	N	3
3300029641.a:Ga0245180_100001_447	3.2.1.169:1	GH84(151-441)	GH84_e9	GH84	Y(1-23)	3
3300029641.a:Ga0245180_100001_46	3.2.1.52:18|3.2.1.-:1|-	GH20(122-472)	GH20_e12+CBM32_e198	GH20	Y(1-18)	3
3300029641.a:Ga0245180_100001_461	3.2.1.49:3	GH109(48-459)	GH109_e1	GH109	Y(1-31)	3
3300029641.a:Ga0245180_100001_47	3.2.1.24:1	GH92(256-745)	GH92_e13	GH92	Y(1-19)	3
3300029641.a:Ga0245180_100001_51	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	GH13_14(198-523)	CBM48_e14+GH13_e95	GH13_14	Y(1-21)	3
3300029641.a:Ga0245180_100001_512	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	GH3(61-308)	GH3_e0	GH3	Y(1-23)	3
3300029641.a:Ga0245180_100001_529	-	GH32(53-301)	GH32_e98	GH32	Y(1-21)	3
3300029641.a:Ga0245180_100001_530	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	GH32(34-328)	GH32_e16	GH32	Y(1-23)	3
3300029641.a:Ga0245180_100011_105	-	GT19(4-358)	GT19_e2	GT19	N	3
3300029641.a:Ga0245180_100011_184	-|-|-	GH23(127-260)	GH23_e209+CBM50_e21+CBM50_e207	CBM50+GH23	Y(1-21)	3
3300029641.a:Ga0245180_100011_208	3.2.1.52:18|3.2.1.-:1	GH20(155-509)	GH20_e12	GH20	Y(1-20)	3
3300029641.a:Ga0245180_100011_241	-	GT28(193-352)	GT28_e43	GT28	N	3
3300029641.a:Ga0245180_100011_261	-	GH28(60-381)	GH28_e92	GH28	Y(1-30)	3
