CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_32	32596	33204	+	TetR_N
CGC1	CAZyme	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_33	33275	35338	-	GT83
CGC1	CAZyme	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_34	35335	36693	-	 GT2|GT2
CGC1	null	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_35	37018	37551	-	null
CGC1	TF	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_36	37747	38505	+	Trans_reg_C
CGC1	TC	3300013238.a:Ga0118236_100020	3300013238.a:Ga0118236_100020_37	38505	40004	+	2.A.21.9.1
CGC1	CAZyme	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_2	1482	3944	-	GT20| GT20
CGC1	null	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_3	4107	4994	+	null
CGC1	null	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_4	5324	5917	+	null
CGC1	TF	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_5	6049	6840	+	HTH_DeoR
CGC1	STP	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_6	6837	7796	+	PfkB
CGC1	TC	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_7	7891	9921	+	4.A.2.1.13
CGC1	TC	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_8	9961	11658	+	8.A.7.1.2
CGC1	TC	3300013238.a:Ga0118236_100061	3300013238.a:Ga0118236_100061_9	11724	12002	+	8.A.8.1.3
CGC1	TC	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_2	158	1867	+	3.A.1.120.3
CGC1	CAZyme	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_3	1864	3837	-	GH15| GH15
CGC1	null	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_4	3952	4293	+	null
CGC1	STP	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_5	4318	4530	+	HMA
CGC1	TC	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_6	4566	6926	+	3.A.3.5.31
CGC1	TC	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_7	6970	8349	+	2.A.3.1.5
CGC1	null	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_8	8346	8768	-	null
CGC1	null	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_9	8851	9450	-	null
CGC1	TF	3300013238.a:Ga0118236_100021	3300013238.a:Ga0118236_100021_10	9579	10970	-	GntR
