Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300019861.a:Ga0206388_1142072_7	CAG7868751.1|GT106	50.7	534	245	4	26	557	56	573	2.1e-146	523.5
3300019861.a:Ga0206388_1137481_4	AUG57914.1|GT4	48.5	425	214	3	3	423	468	891	5.4e-116	421.8
3300019861.a:Ga0206388_1137481_8	CUS02574.2|GT2	69.5	315	96	0	3	317	4	318	8.9e-132	473.8
3300019861.a:Ga0206388_1116482_45	QYU70931.1|GH28	60.8	421	156	1	4	415	5	425	6.6e-143	511.1
3300019861.a:Ga0206388_1091033_2	ANA40030.1|GT35	62.5	802	301	0	25	826	23	824	9.8e-300	1033.1
3300019861.a:Ga0206388_1091033_3	QBQ55243.1|CBM50	48.2	872	440	6	27	895	27	889	5.8e-213	745.0
3300019861.a:Ga0206388_1091033_12	QCW79542.1|GH101	56.8	458	198	0	60	517	611	1068	1.9e-152	543.1
3300019861.a:Ga0206388_1123567_43	CAG7883609.1|GT1	52.8	897	393	7	3	897	171	1039	1.2e-258	896.7
3300019861.a:Ga0206388_1067386_18	ACI20270.1|GH57	41.6	724	387	10	4	708	3	709	8.7e-164	581.3
3300019861.a:Ga0206388_1067386_22	CUS04921.2|GT4	46.6	904	387	9	3	869	15	859	1.8e-243	846.3
3300019861.a:Ga0206388_1059404_3	BCA78642.1|GT5	49.1	479	241	2	6	483	1	477	5.7e-130	468.4
3300019861.a:Ga0206388_1059404_22	ACZ43481.1|GT2	44.2	462	236	7	5	451	3	457	3.0e-104	382.9
3300019861.a:Ga0206388_1153183_10	AFN75722.1|GT9	53.3	362	164	4	1	358	1	361	1.1e-104	384.0
3300019861.a:Ga0206388_1153183_25	ALR08738.2|GT83	47.3	586	297	7	11	589	2	582	1.1e-146	524.2
3300019861.a:Ga0206388_1020653_27	CAE6204650.1|GH28	52.4	601	279	3	3	597	744	1343	2.4e-178	629.4
3300019861.a:Ga0206388_1097370_14	CAD7252417.1|GH13	43.2	585	318	8	119	693	332	912	1.6e-122	444.1
3300019861.a:Ga0206388_1173541_2	CAD7226128.1|GH38	36.8	736	389	15	11	693	1345	2057	1.5e-120	437.6
3300019861.a:Ga0206388_1173541_5	CCO12868.2|GH1	46.3	1375	499	8	16	1337	4	1192	0.0e+00	1215.7
3300019861.a:Ga0206388_1167502_30	CUS02710.2|GH13_4	39.8	644	371	6	129	763	142	777	1.4e-127	461.1
3300019861.a:Ga0206388_1079670_21	CAN80640.1|GT47	45.3	435	232	6	13	444	932	1363	2.4e-103	379.8
3300019861.a:Ga0206388_1021606_4	AGL64345.2|GT2	48.8	572	289	1	294	861	287	858	3.2e-152	543.1
3300019861.a:Ga0206388_1056606_42	ACC98391.1|GT51	41.2	706	372	9	55	752	48	718	1.3e-146	524.2
3300019861.a:Ga0206388_1128998_23	QBQ55243.1|CBM50	35.7	809	468	15	13	780	27	824	1.1e-115	421.8
3300019861.a:Ga0206388_1128998_39	CUS04494.2|GH39	33.8	863	525	16	16	839	18	873	2.8e-124	450.7
3300019861.a:Ga0206388_1010688_6	QKJ99970.1|CE11	49.0	469	199	7	1	434	1	464	8.6e-122	441.0
3300019861.a:Ga0206388_1112309_1	QYO62262.1|GH13	69.8	344	103	1	4	347	2	344	4.8e-130	468.8
3300019861.a:Ga0206388_1173249_21	QHN05120.1|GT20	51.5	747	351	6	3	742	4	746	6.3e-221	771.2
3300019861.a:Ga0206388_1173249_23	BAL80795.1|GT4	56.3	405	174	2	3	405	1	404	1.2e-133	480.3
3300019861.a:Ga0206388_1176195_3	AKQ03598.1|GT51	42.4	680	380	5	33	701	13	691	7.7e-152	541.6
3300019861.a:Ga0206388_1176195_12	AGL63717.2|GT4	43.3	487	261	6	1	486	238	710	3.1e-110	402.9
3300019861.a:Ga0206388_1160577_5	AVI59029.1|GT2	46.4	431	227	3	1	427	1	431	1.2e-104	384.0
3300019861.a:Ga0206388_1160577_24	CAE6110940.1|CE8	45.2	535	263	10	36	554	267	787	4.2e-121	439.1
3300019861.a:Ga0206388_1164379_27	AGL63717.2|GT4	42.8	715	311	7	161	861	107	737	3.9e-150	536.2
3300019861.a:Ga0206388_1164379_31	SMX54455.1|GH13	54.1	889	386	5	26	903	2	879	6.6e-278	961.1
3300019861.a:Ga0206388_1166674_37	CAA30735.1|GH57|2.4.1.25	41.9	690	381	7	6	688	7	683	5.9e-157	558.5
3300019861.a:Ga0206388_1010916_44	QWU85921.1|GH130	52.6	458	208	2	8	456	1375	1832	1.0e-131	474.2
3300019861.a:Ga0206388_1058057_82	AMJ20543.1|GH13_11	51.9	424	182	3	8	428	5	409	5.4e-116	421.8
3300019861.a:Ga0206388_1161977_18	CCO12633.2|GH84	38.4	674	379	13	5	652	7	670	3.9e-134	482.6
3300019861.a:Ga0206388_1161977_26	AGL64353.2|CBM50|GH25	47.0	566	294	4	1	562	1	564	1.3e-146	523.9
3300019861.a:Ga0206388_1092925_4	CAN65674.1|GH28	48.3	580	269	7	58	630	96	651	1.9e-154	550.1
3300019861.a:Ga0206388_1092925_12	UHM92040.1|GT0	56.2	377	151	2	1	371	1	369	4.1e-112	408.7
3300019861.a:Ga0206388_1190517_8	CUS04165.2|GT2	35.9	941	525	26	24	914	5	917	9.1e-121	438.7
3300019861.a:Ga0206388_1127882_5	AWZ17133.1|GH13_30	37.5	1185	676	21	6	1140	406	1575	1.6e-210	737.3
3300019861.a:Ga0206388_1127882_34	AFH48327.1|GT2	48.8	480	240	4	5	480	2	479	8.9e-136	487.6
3300019861.a:Ga0206388_1004206_36	QBQ55156.1|CBM50	39.1	680	396	9	135	808	37	704	7.5e-119	432.2
