Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029033.a:Ga0169717_100001_115	3.2.1.-:2	GH13_20(40-321)	GH13_e141	GH13	N	3
3300029033.a:Ga0169717_100001_180	2.4.1.49:1	GH94(2-793)	GH94_e8	GH94	N	3
3300029033.a:Ga0169717_100001_33	2.4.1.21:9	GT5(3-476)	GT5_e9	GT5	N	3
3300029033.a:Ga0169717_100001_347	3.2.1.4:2|3.2.1.-:1|3.2.1.4:3	CBM2(88-183)+GH5_2(249-491)	CBM2_e118+GH5_e227	CBM2+GH5_2	Y(1-36)	3
3300029033.a:Ga0169717_100001_436	-	GT2(54-288)	GT2	GT2	N	3
3300029033.a:Ga0169717_100003_169	3.2.1.22:25	GH36(11-705)	GH36_e0	GH36	N	3
3300029033.a:Ga0169717_100003_17	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	GH3(144-327)	GH3_e197	GH3	N	3
3300029033.a:Ga0169717_100003_171	2.4.1.329:1	GH13_18(50-411)	GH13_e104	GH13_18	N	3
3300029033.a:Ga0169717_100003_187	2.4.1.25:3|2.4.1.1:158	GH77(13-492)+GT35(582-1255)	GH77_e1+GT35_e0	GH77+GT35	N	3
3300029033.a:Ga0169717_100003_265	-	GH3(105-331)	GH3_e47	-	Y(1-30)	2
3300029033.a:Ga0169717_100003_281	-	GT8(2-254)	GT8_e194	-	N	2
3300029033.a:Ga0169717_100003_292	-	GH109(3-150)	-	-	N	1
3300029033.a:Ga0169717_100003_301	2.4.1.18:57|2.4.1.18:14	CBM48(129-215)+GH13_9(288-588)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300029033.a:Ga0169717_100005_154	-	CE4(366-476)	CE4_e271	-	Y(1-22)	2
3300029033.a:Ga0169717_100005_172	-	GH25(139-321)	GH25_e146	-	N	2
3300029033.a:Ga0169717_100005_182	3.2.1.-:3|3.2.1.21:2	GH3(519-738)	GH3_e14	GH3	N	3
3300029033.a:Ga0169717_100005_204	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(28-375)	GH13_e122	GH13_31	N	3
3300029033.a:Ga0169717_100005_44	2.4.1.18:14	GH13_9(386-496)	GH13_e200	CBM48+GH13	N	3
3300029033.a:Ga0169717_100012_23	-|-|-|-|-	GH16_3(256-494)+CBM4(520-651)+CBM4(823-955)+CBM4(991-1118)	GH16_e336+CBM4_e27+CBM4_e27+CBM4_e27+CBM4_e27	CBM4+GH16_3	Y(1-28)	3
3300029033.a:Ga0169717_100012_50	2.4.1.1:158	GT35(96-806)	GT35_e0	GT35	N	3
3300029033.a:Ga0169717_100012_53	-	GT2(7-169)	GT2	GT2	N	3
3300029033.a:Ga0169717_100012_55	2.4.1.20:14|2.4.1.49:1	GH94(2-824)	GH94_e12	GH94	N	3
3300029033.a:Ga0169717_100015_11	-	GT2(12-177)	GT2	-	N	2
3300029033.a:Ga0169717_100015_120	-	CBM13(253-397)	CBM13_e31	-	N	2
3300029033.a:Ga0169717_100015_14	-	GT4(198-343)	GT4_e224	GT4	N	3
3300029033.a:Ga0169717_100015_15	-	GT4(192-302)	GT4_e3619	GT4	N	3
3300029033.a:Ga0169717_100015_18	-	GT32(115-195)	GT32_e110	GT32	N	3
3300029033.a:Ga0169717_100015_19	-	GT2(6-132)	GT2	-	N	2
3300029033.a:Ga0169717_100015_23	-	GT2(5-167)	GT2	-	N	2
3300029033.a:Ga0169717_100015_25	-	GT2(6-121)	GT2	-	N	2
3300029033.a:Ga0169717_100015_9	-	GT2(6-147)	GT2	-	N	2
3300029033.a:Ga0169717_100015_91	-	CE4(68-196)	CE4_e225	-	N	2
3300029033.a:Ga0169717_100017_12	3.2.1.4:18|3.2.1.-:2	GH9(339-751)	GH9_e17	GH9	Y(1-36)	3
3300029033.a:Ga0169717_100017_58	-	GH31(133-612)	GH31_e25	GH31	N	3
3300029033.a:Ga0169717_100017_88	-	GH3(149-377)	GH3_e48	GH3	Y(1-23)	3
