dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:12	-	-	147	3300029136.a:Ga0168747_100001_157	312	1.1e-53	1	141	9	156	0.9523809523809523	0.9523809523809523
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300029136.a:Ga0168747_100001_180	626	3.6e-18	5	87	131	226	0.82	0.82
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	3300029136.a:Ga0168747_100001_215	490	4.7e-219	2	486	6	486	0.9897750511247444	0.9897750511247444
GH13_e4	GH13_4:41	-	sucrose	398	3300029136.a:Ga0168747_100001_22	617	9e-225	1	398	88	485	0.9974874371859297	0.9974874371859297
GH43_e264	GH43_35:87|GH51:3|CBM6:3|GH43:1	3.2.1.37:4|3.2.1.55:4	xylan, xylan	302	3300029136.a:Ga0168747_100001_625	557	4.4e-120	1	301	8	336	0.9933774834437086	0.9933774834437086
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300029136.a:Ga0168747_100001_7	845	1.6e-23	5	94	126	228	0.89	0.89
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029136.a:Ga0168747_100001_7	845	1.7e-156	1	300	289	588	0.9933554817275747	0.9933554817275747
GH25_e212	GH25:10|CBM50:3	-	-	176	3300029136.a:Ga0168747_100001_722	337	5.9e-74	1	176	16	187	0.9943181818181818	0.9943181818181818
GH53_e1	GH53:31|CBM61:1	-	-	352	3300029136.a:Ga0168747_100005_125	376	1.5e-174	1	352	6	362	0.9971590909090909	0.9971590909090909
GT28_e30	GT28:2065	-	-	150	3300029136.a:Ga0168747_100005_179	358	7.5e-66	1	148	189	336	0.98	0.98
GH77_e26	GH77:918|CBM34:33|GH13_39:33|GT35:1	2.4.1.25:21	starch	486	3300029136.a:Ga0168747_100005_190	523	6.7e-205	1	484	19	508	0.9938271604938271	0.9938271604938271
GH94_e12	GH94:336	2.4.1.20:14|2.4.1.49:1	cellulose, cellulose	806	3300029136.a:Ga0168747_100005_208	828	0	1	806	3	824	0.9987593052109182	0.9987593052109182
CBM23_e2	CBM23:28|GH26:28|CBM27:24	3.2.1.78:2	beta-mannan	127	3300029136.a:Ga0168747_100005_326	1562	4e-19	34	124	105	185	0.7086614173228346	0.7086614173228346
