HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2.hmm	752	3300011185.a:Ga0136597_1000002_10	638	7.9e-53	34	364	3	361	0.43882978723404253
GT81.hmm	293	3300011185.a:Ga0136597_1000002_193	366	2.8e-58	85	270	95	290	0.6313993174061433
GT2.hmm	170	3300011185.a:Ga0136597_1000002_36	620	3.9e-28	1	166	9	175	0.9705882352941176
GT2.hmm	170	3300011185.a:Ga0136597_1000002_93	304	3.6e-16	1	132	4	128	0.7705882352941177
GT2.hmm	170	3300011185.a:Ga0136597_1000006_122	473	1e-21	2	166	180	341	0.9647058823529412
CE14.hmm	124	3300011185.a:Ga0136597_1000006_125	213	5.1e-18	2	124	5	107	0.9838709677419355
GT4.hmm	160	3300011185.a:Ga0136597_1000006_147	394	1.1e-37	7	159	214	364	0.95
GT4.hmm	160	3300011185.a:Ga0136597_1000006_149	409	1.8e-36	9	159	221	369	0.9375
AA1.hmm	358	3300011185.a:Ga0136597_1000006_23	384	7.2e-34	17	268	112	367	0.7011173184357542
GH42.hmm	371	3300011185.a:Ga0136597_1000006_47	675	1.1e-153	1	369	6	387	0.9919137466307277
AA7.hmm	458	3300011185.a:Ga0136597_1000006_59	465	3.1e-121	2	458	32	460	0.9956331877729258
CE19.hmm	332	3300011185.a:Ga0136597_1000008_119	674	9.5e-44	13	271	41	337	0.7771084337349398
GH73.hmm	128	3300011185.a:Ga0136597_1000014_62	601	1.7e-18	2	125	485	595	0.9609375
GH13_32.hmm	269	3300011185.a:Ga0136597_1000017_106	594	3.6e-37	1	244	93	322	0.9033457249070632
AA3.hmm	618	3300011185.a:Ga0136597_1000017_110	550	4e-56	85	398	23	546	0.5064724919093851
CE1.hmm	227	3300011185.a:Ga0136597_1000023_35	751	2.3e-25	12	143	60	221	0.5770925110132159
GT4.hmm	160	3300011185.a:Ga0136597_1000030_6	368	2.7e-34	4	153	191	332	0.93125
GT4.hmm	160	3300011185.a:Ga0136597_1000030_7	352	1.5e-29	6	144	183	316	0.8625
GT66.hmm	693	3300011185.a:Ga0136597_1000030_8	941	2.6e-130	2	681	35	746	0.9797979797979798
GH32.hmm	293	3300011185.a:Ga0136597_1000035_10	519	1.1e-72	1	293	60	351	0.9965870307167235
GH68.hmm	417	3300011185.a:Ga0136597_1000035_11	909	2.5e-115	29	410	67	469	0.9136690647482014
GH68.hmm	417	3300011185.a:Ga0136597_1000035_11	909	2e-98	30	406	511	893	0.9016786570743405
GT20.hmm	475	3300011185.a:Ga0136597_1000035_21	536	6.4e-143	8	473	43	520	0.9789473684210527
GH109.hmm	399	3300011185.a:Ga0136597_1000035_3	362	3.3e-31	4	296	2	278	0.731829573934837
GH97.hmm	631	3300011185.a:Ga0136597_1000059_7	1149	4.6e-150	12	532	50	651	0.8240887480190174
PL9.hmm	374	3300011185.a:Ga0136597_1000060_53	570	9.2e-63	27	333	3	294	0.8181818181818182
CBM35.hmm	119	3300011185.a:Ga0136597_1000060_53	570	5.6e-16	6	117	365	478	0.9327731092436975
GH36.hmm	688	3300011185.a:Ga0136597_1000067_10	749	2.4e-62	282	575	231	513	0.4258720930232558
GT2.hmm	170	3300011185.a:Ga0136597_1000067_46	244	7.1e-19	2	168	23	176	0.9764705882352941
GT75.hmm	343	3300011185.a:Ga0136597_1000067_51	390	5.3e-94	59	341	79	374	0.8221574344023324
GT4.hmm	160	3300011185.a:Ga0136597_1000090_3	367	1.1e-31	8	154	197	337	0.9125
GT4.hmm	160	3300011185.a:Ga0136597_1000090_4	354	8.3e-23	6	159	178	324	0.95625
AA2.hmm	255	3300011185.a:Ga0136597_1000099_15	714	3.9e-16	8	116	54	164	0.4235294117647059
GT81.hmm	293	3300011185.a:Ga0136597_1000109_40	360	1.2e-18	22	218	6	190	0.6689419795221843
GT2.hmm	230	3300011185.a:Ga0136597_1000109_41	385	4.1e-21	1	228	43	262	0.9869565217391304
GH3.hmm	216	3300011185.a:Ga0136597_1000119_17	749	8.9e-71	2	214	94	321	0.9814814814814815
GH81.hmm	622	3300011185.a:Ga0136597_1000119_21	1089	7.9e-95	9	598	83	788	0.9469453376205788
AA4.hmm	522	3300011185.a:Ga0136597_1000182_23	461	4.5e-19	50	247	37	227	0.3773946360153257
GH13_32.hmm	269	3300011185.a:Ga0136597_1000341_11	449	1.6e-42	1	246	83	319	0.9107806691449815
CE4.hmm	130	3300011185.a:Ga0136597_1000342_14	280	9.7e-28	7	119	88	223	0.8615384615384616
GT2.hmm	170	3300011185.a:Ga0136597_1002468_3	521	4.4e-19	2	167	9	181	0.9705882352941176
GH15.hmm	361	3300011185.a:Ga0136597_1003217_3	703	4.9e-38	17	356	298	680	0.9390581717451524
