HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4.hmm	130	3300014936.a:Ga0169833_100002_12	265	2.9e-19	4	124	91	224	0.9230769230769231
CE9.hmm	373	3300014936.a:Ga0169833_100002_158	380	6.2e-120	2	373	4	375	0.9946380697050938
CBM66.hmm	155	3300014936.a:Ga0169833_100002_326	1609	1.3e-27	2	154	238	392	0.9806451612903225
GH32.hmm	293	3300014936.a:Ga0169833_100002_326	1609	4.3e-58	1	288	525	833	0.9795221843003413
CBM66.hmm	155	3300014936.a:Ga0169833_100002_326	1609	1.1e-17	2	155	1096	1258	0.9870967741935484
GH170.hmm	350	3300014936.a:Ga0169833_100002_329	362	6.6e-127	1	349	3	359	0.9942857142857143
GH77.hmm	494	3300014936.a:Ga0169833_100002_79	491	4.3e-143	1	470	9	469	0.9493927125506073
GT35.hmm	674	3300014936.a:Ga0169833_100002_80	753	1.7e-209	4	673	81	751	0.9925816023738873
GH1.hmm	429	3300014936.a:Ga0169833_100010_134	484	2.9e-139	2	428	5	480	0.993006993006993
GH1.hmm	429	3300014936.a:Ga0169833_100010_135	475	1.9e-134	4	428	7	471	0.9883449883449883
CBM48.hmm	76	3300014936.a:Ga0169833_100010_19	620	4.6e-18	3	69	21	104	0.868421052631579
GH13_9.hmm	301	3300014936.a:Ga0169833_100010_19	620	9.5e-125	2	300	172	459	0.9900332225913622
GT2.hmm	170	3300014936.a:Ga0169833_100010_26	1151	1.1e-37	1	164	8	168	0.9588235294117647
GT2.hmm	170	3300014936.a:Ga0169833_100010_27	891	7.5e-36	1	169	36	202	0.9882352941176471
GT2.hmm	170	3300014936.a:Ga0169833_100010_33	316	1.5e-25	1	143	4	145	0.8352941176470589
GT35.hmm	674	3300014936.a:Ga0169833_100010_35	805	1.9e-262	2	674	96	799	0.9970326409495549
GH13_14.hmm	289	3300014936.a:Ga0169833_100010_37	713	4e-105	2	289	259	573	0.9930795847750865
GH4.hmm	179	3300014936.a:Ga0169833_100012_105	445	4.3e-57	1	177	4	181	0.9832402234636871
CE9.hmm	373	3300014936.a:Ga0169833_100012_108	375	9e-115	3	371	7	369	0.9865951742627346
CE4.hmm	130	3300014936.a:Ga0169833_100012_119	457	4.9e-27	4	120	240	369	0.8923076923076924
CE4.hmm	130	3300014936.a:Ga0169833_100012_120	456	8.8e-29	5	113	241	356	0.8307692307692308
GH112.hmm	715	3300014936.a:Ga0169833_100012_158	724	0	1	714	6	720	0.9972027972027973
GH13_20.hmm	300	3300014936.a:Ga0169833_100012_8	561	3.3e-80	4	298	34	324	0.98
GH1.hmm	429	3300014936.a:Ga0169833_100018_15	480	8.1e-137	4	428	2	474	0.9883449883449883
GH146.hmm	503	3300014936.a:Ga0169833_100018_158	756	1.5e-172	4	503	195	697	0.9920477137176938
GH1.hmm	429	3300014936.a:Ga0169833_100018_16	491	6.6e-145	3	428	2	486	0.9906759906759907
GH146.hmm	503	3300014936.a:Ga0169833_100018_162	753	2.4e-167	1	503	189	693	0.9980119284294234
GH1.hmm	429	3300014936.a:Ga0169833_100018_63	475	5.1e-133	4	428	3	471	0.9883449883449883
GH73.hmm	128	3300014936.a:Ga0169833_100018_86	495	8.6e-21	4	126	287	401	0.953125
GT2.hmm	170	3300014936.a:Ga0169833_100031_114	357	3.7e-22	1	156	5	150	0.9117647058823529
GH1.hmm	429	3300014936.a:Ga0169833_100031_53	480	2.8e-154	1	428	1	476	0.9953379953379954
GH1.hmm	429	3300014936.a:Ga0169833_100031_55	482	1.7e-134	3	428	6	478	0.9906759906759907
