dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10003_271	453	1.1e-153	1	469	3	446	0.9957446808510638	0.9957446808510638
GT2	GT2:147	-	-	133	3300029071.a:Ga0169228_10004_259	331	4.2e-25	1	120	6	123	0.8947368421052632	0.8947368421052632
GH4_e24	GH4:7862	3.2.1.86:16	beta-glucan	179	3300029071.a:Ga0169228_10004_27	461	1.1e-90	1	174	8	182	0.9664804469273743	0.9664804469273743
GH140_e0	GH140:190	-	-	379	3300029071.a:Ga0169228_10004_283	428	2.2e-166	2	376	5	380	0.9868073878627969	0.9868073878627969
GT4_e272	GT4:108	-	-	142	3300029071.a:Ga0169228_10007_1	335	4.6e-56	2	141	161	299	0.9788732394366197	0.9788732394366197
GH1_e0	GH1:9150	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	beta-glucan, beta-galactan, beta-glucan	472	3300029071.a:Ga0169228_10008_161	480	6.1e-156	2	472	6	470	0.9957627118644068	0.9957627118644068
CBM32_e156	CBM32:11|GH20:10	-	host glycan	120	3300029071.a:Ga0169228_10008_81	701	8.4e-33	8	120	69	180	0.9333333333333333	0.9333333333333333
CBM32_e156	CBM32:11|GH20:10	-	host glycan	120	3300029071.a:Ga0169228_10008_81	701	3.2e-34	7	120	209	330	0.9416666666666667	0.9416666666666667
GH20_e127	CBM32:10|GH20:10	-	-	322	3300029071.a:Ga0169228_10008_81	701	2.3e-66	1	139	557	699	0.42857142857142855	0.42857142857142855
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	3300029071.a:Ga0169228_10009_149	276	1.1e-19	13	203	37	254	0.9223300970873787	0.9223300970873787
GH125_e0	GH125:1681	3.2.1.-:2	alpha-mannan	396	3300029071.a:Ga0169228_10012_43	422	9e-178	1	395	18	416	0.9949494949494949	0.9949494949494949
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10012_61	475	1e-232	1	469	3	470	0.9957446808510638	0.9957446808510638
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10012_94	490	1.4e-183	4	470	6	480	0.9914893617021276	0.9914893617021276
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10014_86	481	6.1e-201	2	470	5	478	0.9957446808510638	0.9957446808510638
CE4_e134	CE4:21	-	-	121	3300029071.a:Ga0169228_10015_118	439	3.5e-56	1	120	242	357	0.9834710743801653	0.9834710743801653
GH32_e67	GH32:11	-	-	311	3300029071.a:Ga0169228_10020_42	467	3.1e-125	1	310	27	333	0.9935691318327974	0.9935691318327974
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10020_47	493	7.8e-222	1	470	3	487	0.997872340425532	0.997872340425532
GH4_e4	GH4:5108	3.2.1.122:13	sucrose	177	3300029071.a:Ga0169228_10024_110	449	2e-79	1	177	7	185	0.9943502824858758	0.9943502824858758
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10024_15	462	1.4e-209	1	469	3	457	0.9957446808510638	0.9957446808510638
GT51_e53	GT51:8	-	-	179	3300029071.a:Ga0169228_10025_29	887	1.4e-104	1	178	71	249	0.9888268156424581	0.9888268156424581
GH2_e128	GH2:126	-	-	523	3300029071.a:Ga0169228_10025_72	540	5.6e-166	1	522	5	499	0.9961759082217974	0.9961759082217974
GH109_e7	GH109:31	-	-	390	3300029071.a:Ga0169228_10025_87	316	5.2e-18	2	152	2	152	0.38461538461538464	0.38461538461538464
GH1_e85	GH1:13226	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	beta-glucan, beta-glucan, xylan	470	3300029071.a:Ga0169228_10037_30	492	1.2e-214	1	470	3	488	0.997872340425532	0.997872340425532
GH170_e19	GH170:6	-	-	378	3300029071.a:Ga0169228_10037_46	383	2.5e-241	1	377	4	380	0.9947089947089947	0.9947089947089947
GH20_e99	GH20:7	-	-	333	3300029071.a:Ga0169228_10040_46	1051	4.7e-164	2	333	354	686	0.993993993993994	0.993993993993994
GH4_e24	GH4:7862	3.2.1.86:16	beta-glucan	179	3300029071.a:Ga0169228_10047_10	473	9.1e-93	1	178	8	186	0.9888268156424581	0.9888268156424581
GH2_e0	GH2:692|CBM71:214|CBM32:43|GH20:19|CBM6:5|GH33:3|GH84:2|CBM67:1|CBM40:1	3.2.1.23:12|3.2.1.108:1	beta-galactan	638	3300029071.a:Ga0169228_10047_7	1565	7.5e-268	3	637	50	705	0.9937304075235109	0.9937304075235109
