Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014665.a:Ga0121340_100002_147	-	GT5(7-483)	GT5_e42	GT5	N	3
3300014665.a:Ga0121340_100002_148	-|-	GH13_3(37-236)+GH13_3(631-857)	GH13_e41+GH13_e41	GH13_3	N	3
3300014665.a:Ga0121340_100002_149	5.4.99.16:7	GH13_16(44-397)	GH13_e0	GH13_16	N	3
3300014665.a:Ga0121340_100002_150	2.4.1.18:57|2.4.1.18:14	CBM48(133-218)+GH13_9(285-584)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300014665.a:Ga0121340_100002_151	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	CBM48(16-107)+GH13_11(188-536)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300014665.a:Ga0121340_100002_152	3.2.1.141:34|3.2.1.1:4|-	GH13_10(121-423)	CBM48_e0+GH13_e120	CBM48+GH13_10	N	3
3300014665.a:Ga0121340_100002_153	-	GH77(175-749)	GH77_e33	GH77	N	3
3300014665.a:Ga0121340_100002_154	5.4.99.15:5	GH13_26(24-334)	GH13_e105	GH13_26	N	3
3300014665.a:Ga0121340_100002_229	2.4.99.-:2|2.4.99.-:2	GT107(35-320)+GT107(294-682)	GT107_e0+GT107_e0	GT107	N	3
3300014665.a:Ga0121340_100002_521	3.5.1.-:2	CE14(8-121)	CE14_e47	-	N	2
3300014665.a:Ga0121340_100002_565	-	AA7(34-240)	-	-	N	1
3300014665.a:Ga0121340_100002_721	-	AA4(10-241)	-	-	N	1
3300014665.a:Ga0121340_100002_758	-	GH23(16-148)	GH23_e954	GH23	N	3
3300014665.a:Ga0121340_100003_188	2.4.-.-:2	GT51(71-240)	GT51_e98	GT51	N	3
3300014665.a:Ga0121340_100003_213	-	GH23(135-246)	GH23_e62	GH23	Y(1-44)	3
3300014665.a:Ga0121340_100003_289	-	AA1(64-585)	AA1_e13	-	N	2
3300014665.a:Ga0121340_100003_371	-	GH102(168-326)	GH102_e0	GH102	Y(1-26)	3
3300014665.a:Ga0121340_100003_399	-	CE4(80-229)	-	-	N	1
3300014665.a:Ga0121340_100003_424	-	GT4(200-338)	GT4_e1720	GT4	N	3
3300014665.a:Ga0121340_100003_425	-	GT73(76-313)	GT73_e6	GT73	N	3
3300014665.a:Ga0121340_100003_47	-	GT83(20-386)	GT83_e34	GT83	N	3
3300014665.a:Ga0121340_100003_48	-	GT2(40-199)	GT2	GT2	N	3
3300014665.a:Ga0121340_100003_484	-	GT4(172-317)	GT4_e304	GT4	N	3
3300014665.a:Ga0121340_100003_507	-	CE1(28-280)	-	-	N	1
3300014665.a:Ga0121340_100003_65	-	GH23(87-227)	GH23_e326	CBM50+GH23	N	3
3300014665.a:Ga0121340_100004_133	3.2.1.3:1	GH15(222-585)	GH15_e59	GH15	N	3
3300014665.a:Ga0121340_100004_192	-	AA3_2(5-532)	AA3_e57	AA3_2	N	3
3300014665.a:Ga0121340_100004_297	-	CE1(301-521)	-	-	Y(1-35)	1
3300014665.a:Ga0121340_100004_3	-	GT4(515-656)	GT4_e1863	GT4	N	3
3300014665.a:Ga0121340_100004_303	-	AA3(3-584)	-	-	N	1
3300014665.a:Ga0121340_100004_352	-	CE1(97-332)	CE1_e19	-	N	2
3300014665.a:Ga0121340_100004_478	-	AA3_2(3-534)	AA3_e57	AA3	N	3
3300014665.a:Ga0121340_100004_492	-	AA7(56-255)	-	-	N	1
3300014665.a:Ga0121340_100004_513	-	GH19(34-194)	GH19_e102	GH19	N	3
3300014665.a:Ga0121340_100004_646	-	GT51(87-255)	GT51_e71	GT51	N	3
3300014665.a:Ga0121340_100004_7	-	GT2(142-267)	GT2	GT2	N	3
3300014665.a:Ga0121340_100005_117	-	GT2(7-129)	GT2	GT2	N	3
3300014665.a:Ga0121340_100005_141	-	GT9(78-314)	GT9_e230	GT9	N	3
3300014665.a:Ga0121340_100005_142	2.4.99.-:1	GT30(37-216)	GT30_e26	GT30	Y(1-31)	3
3300014665.a:Ga0121340_100005_192	-	GT4(180-290)	GT4_e3056	GT4	N	3
3300014665.a:Ga0121340_100005_202	-	GH23(569-698)	GH23_e952	GH23	N	3
3300014665.a:Ga0121340_100005_209	-	GT4(198-345)	GT4_e3770	GT4	N	3
3300014665.a:Ga0121340_100005_346	-	AA1(64-613)	AA1_e13	-	Y(1-35)	2
3300014665.a:Ga0121340_100005_383	-	GH23(16-148)	GH23_e954	-	N	2
3300014665.a:Ga0121340_100005_495	-	GT2(9-116)	GT2	GT2	N	3
3300014665.a:Ga0121340_100005_71	-	GT51(77-250)	GT51_e153	GT51	N	3
3300014665.a:Ga0121340_100006_309	-	GH103(27-320)	GH103_e3	GH103	Y(1-24)	3
3300014665.a:Ga0121340_100006_320	-	GT2(167-386)	-	GT0	N	2
3300014665.a:Ga0121340_100006_342	-	GH103(94-379)	GH103_e27	GH103	Y(1-34)	3
3300014665.a:Ga0121340_100006_378	-	GT83(20-494)	-	-	N	1
3300014665.a:Ga0121340_100006_495	-	AA4(51-251)	AA4_e1	-	N	2
3300014665.a:Ga0121340_100006_500	-	AA7(55-252)	-	-	N	1
3300014665.a:Ga0121340_100006_597	-	AA4(3-220)	-	-	N	1
3300014665.a:Ga0121340_100006_601	-	GT4(181-332)	GT4_e3770	GT4	N	3
3300014665.a:Ga0121340_100006_602	-	CE4(55-221)	CE4_e261	-	N	2
3300014665.a:Ga0121340_100006_603	-	GT2(4-120)	GT2	GT2	N	3
3300014665.a:Ga0121340_100006_604	-	GT4(207-341)	GT4_e1720	GT4	N	3
3300014665.a:Ga0121340_100006_605	-	CE4(51-190)	CE4_e313	CE4	N	3
3300014665.a:Ga0121340_100006_606	-	GT4(207-348)	GT4_e1765	GT4	N	3
3300014665.a:Ga0121340_100006_609	-	GT9(73-300)	GT9_e220	GT9	N	3
3300014665.a:Ga0121340_100007_70	1.1.3.-:1	AA7(31-458)	AA7_e0	-	N	2
3300014665.a:Ga0121340_100010_11	-	GT41(570-1141)	GT41_e49	GT41	N	3
3300014665.a:Ga0121340_100010_303	-	CE1(392-617)	-	-	Y(1-25)	1
3300014665.a:Ga0121340_100010_307	-	GT51(76-249)	GT51_e153	GT51	N	3
3300014665.a:Ga0121340_100012_120	-	CE1(94-241)	CE1_e19	-	Y(1-22)	2
