CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_83	112632	113849	-	Aminotran_1_2
CGC1	TF	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_84	113874	114182	-	HTH_3
CGC1	null	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_85	114532	115701	-	null
CGC1	null	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_86	115941	117008	-	null
CGC1	CAZyme	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_87	117343	122490	-	GH84|CBM32| GH84
CGC1	null	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_88	122782	123831	-	null
CGC1	TF	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_89	123884	124375	+	MarR
CGC1	TC	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_90	124368	126245	+	3.A.1.135.5
CGC1	TC	3300029884.a:Ga0245328_100112	3300029884.a:Ga0245328_100112_91	126238	128157	+	3.A.1.135.5
CGC1	STP	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_17	17961	19610	+	Pribosyltran
CGC1	null	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_18	19787	20893	+	null
CGC1	null	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_19	20883	21629	+	null
CGC1	CAZyme	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_20	22083	24332	+	GH20|CBM32| CBM32| GH20
CGC1	CAZyme	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_21	24329	26761	+	GH20|CBM32| CBM32
CGC1	null	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_22	27023	28228	+	null
CGC1	null	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_23	28250	28696	+	null
CGC1	TF	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_24	28971	29348	+	GntR
CGC1	TC	3300029884.a:Ga0245328_100340	3300029884.a:Ga0245328_100340_25	29351	30307	+	3.A.1.149.1
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_2	485	1933	+	2.A.3.3.22
CGC1	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_3	2177	3454	+	null
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_4	3666	5153	+	9.B.33.1.1
CGC1	TF	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_5	5324	6061	+	LytTR
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_6	6201	7025	+	1.C.113.1.1
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_7	7178	8635	+	9.A.40.2.1
CGC1	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_8	8789	9427	+	null
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_9	10047	10601	+	2.A.2.2.1
CGC1	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_10	10629	11516	+	null
CGC1	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_11	11521	13122	+	4.A.1.1.13
CGC1	CAZyme	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_12	13340	14716	+	 GH4|GH4
CGC1	TF	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_13	15151	15912	+	Trans_reg_C
CGC1	STP	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_14	15909	17837	+	HisKA+HATPase_c
CGC2	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_110	128235	129050	+	2.A.5.5.2
CGC2	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_111	129160	130617	-	null
CGC2	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_112	130814	131503	-	null
CGC2	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_113	131968	132411	+	4.A.6.1.10
CGC2	null	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_114	132411	132695	+	null
CGC2	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_115	132781	133263	+	4.A.6.1.4
CGC2	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_116	133362	134159	+	4.A.6.1.5
CGC2	TC	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_117	134149	135243	+	4.A.6.1.4
CGC2	TF	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_118	135413	136144	+	GntR
CGC2	STP	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_119	136338	137501	+	SIS
CGC2	CAZyme	3300029884.a:Ga0245328_100085	3300029884.a:Ga0245328_100085_120	137633	138793	+	CE9| CE9
CGC1	TC	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_5	4768	6282	-	3.A.9.1.1
CGC1	null	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_6	6282	6596	-	null
CGC1	STP	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_7	6786	7037	-	PTS-HPr
CGC1	TC	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_8	7065	7598	-	4.A.1.2.6
CGC1	TC	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_9	7677	9137	-	4.A.1.2.6
CGC1	null	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_10	9270	10097	-	null
CGC1	CAZyme	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_11	10358	11803	-	 GH1|GH1
CGC1	TF	3300029884.a:Ga0245328_100153	3300029884.a:Ga0245328_100153_12	12079	12981	+	HTH_6
CGC1	TC	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_20	19341	20084	+	4.F.1.1.7
CGC1	STP	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_21	20172	20582	+	FHA
CGC1	TF	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_22	20575	21471	+	MerR
CGC1	STP	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_23	21523	22056	+	Pribosyltran
CGC1	null	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_24	22204	23088	+	null
CGC1	STP	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_25	23276	24226	-	Pyr_redox_2
CGC1	CAZyme	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_26	24366	25619	+	 GT28|GT28
CGC1	TC	3300029884.a:Ga0245328_100377	3300029884.a:Ga0245328_100377_27	25780	27093	-	2.A.40.7.6
