dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH84_e6	GH84:102|CBM32:80|GH20:26	3.2.1.35:2|3.2.1.52:2	host glycan, host glycan	302	3300029884.a:Ga0245328_100112_87	1716	3.1e-132	1	302	194	509	0.9966887417218543	0.9966887417218543
CBM32_e6	CBM32:126|GH84:44|GH89:44|GH20:18|GH36:16|GH101:1	3.2.1.50:4|3.2.1.52:2|3.2.1.169:1	host glycan	125	3300029884.a:Ga0245328_100153_59	1923	5.7e-25	3	124	47	165	0.968	0.968
GH89_e10	GH89:47|CBM32:45	3.2.1.50:4	host glycan	656	3300029884.a:Ga0245328_100153_59	1923	0	3	651	254	910	0.9878048780487805	0.9878048780487805
GH5_e304	GH5:13|GH5_39:1	-	-	271	3300029884.a:Ga0245328_100172_41	355	1.9e-109	1	271	53	331	0.996309963099631	0.996309963099631
CBM32_e50	CBM32:30|GH55:19|GH81:6|CBM54:2|GH16_3:2|CBM6:2|GH43_24:1|CBM35:1|GH5:1|GH30_3:1	3.2.1.-:1|3.2.1.39:1|3.2.1.58:1	host glycan	121	3300029884.a:Ga0245328_100340_20	750	3.2e-16	7	121	50	166	0.9421487603305785	0.9421487603305785
CBM32_e59	CBM32:22|GH20:19|CBM51:1|GH110:1|GH89:1	-	host glycan	120	3300029884.a:Ga0245328_100340_20	750	2.2e-20	2	120	196	327	0.9833333333333333	0.9833333333333333
GH20_e18	GH20:121|CBM32:19|CBM62:1	3.2.1.52:2	host glycan	339	3300029884.a:Ga0245328_100340_20	750	7.1e-76	1	192	556	748	0.5634218289085545	0.5634218289085545
GH20_e18	GH20:121|CBM32:19|CBM62:1	3.2.1.52:2	host glycan	339	3300029884.a:Ga0245328_100340_21	811	2e-44	195	338	2	149	0.4218289085545723	0.4218289085545723
CBM32_e229	CBM32:37|AA5_2:29	-	host glycan	128	3300029884.a:Ga0245328_100340_21	811	8.9e-30	5	127	527	647	0.953125	0.953125
GT2	GT2:33	-	-	186	3300029884.a:Ga0245328_100343_20	350	1.7e-88	1	186	28	214	0.9946236559139785	0.9946236559139785
GT2	GT2:308	-	-	168	3300029884.a:Ga0245328_100419_44	345	1.5e-66	1	167	21	197	0.9880952380952381	0.9880952380952381
CBM32_e89	CBM32:365|GH31:352|GH85:7|GH20:6|GH84:2	3.2.1.49:3	host glycan	120	3300029884.a:Ga0245328_100444_18	1182	2.3e-28	5	119	255	367	0.95	0.95
