HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_34.hmm	280	3300025528.a:Ga0207867_1000013_107	324	1.6e-109	1	279	26	305	0.9928571428571429
GH29.hmm	346	3300025528.a:Ga0207867_1000013_137	449	3.5e-115	19	346	13	361	0.9450867052023122
CE12.hmm	210	3300025528.a:Ga0207867_1000013_184	225	1e-20	61	206	85	216	0.6904761904761905
GH13_10.hmm	313	3300025528.a:Ga0207867_1000013_46	863	7.2e-45	5	313	423	732	0.9840255591054313
GT4.hmm	160	3300025528.a:Ga0207867_1000013_98	373	3e-30	7	158	194	345	0.94375
GT2.hmm	170	3300025528.a:Ga0207867_1000013_99	314	1.2e-23	1	124	6	127	0.7235294117647059
GH127.hmm	524	3300025528.a:Ga0207867_1000016_146	675	1.8e-35	301	524	315	543	0.4255725190839695
GH92.hmm	491	3300025528.a:Ga0207867_1000016_15	897	6.6e-125	12	491	386	889	0.9755600814663951
CE20.hmm	249	3300025528.a:Ga0207867_1000016_17	464	1.3e-94	3	249	101	354	0.9879518072289156
GH109.hmm	399	3300025528.a:Ga0207867_1000016_176	433	2.1e-25	4	161	35	187	0.39348370927318294
CE9.hmm	373	3300025528.a:Ga0207867_1000016_20	398	5.2e-114	1	373	7	390	0.9973190348525469
GH109.hmm	399	3300025528.a:Ga0207867_1000016_21	448	2e-25	4	167	41	200	0.40852130325814534
CE6.hmm	99	3300025528.a:Ga0207867_1000016_28	499	6.1e-31	1	98	93	191	0.9797979797979798
GH33.hmm	342	3300025528.a:Ga0207867_1000016_29	381	2.2e-84	7	330	38	363	0.9444444444444444
CE15.hmm	269	3300025528.a:Ga0207867_1000016_3	776	1.2e-54	2	267	83	403	0.9851301115241635
CE15.hmm	269	3300025528.a:Ga0207867_1000016_3	776	2.9e-20	52	262	485	771	0.7806691449814126
GH33.hmm	342	3300025528.a:Ga0207867_1000016_31	400	4e-69	6	337	32	380	0.9678362573099415
GH33.hmm	342	3300025528.a:Ga0207867_1000016_32	638	1.1e-46	13	328	279	624	0.9210526315789473
GH33.hmm	342	3300025528.a:Ga0207867_1000016_42	556	5.2e-96	7	330	173	541	0.9444444444444444
CE1.hmm	227	3300025528.a:Ga0207867_1000016_64	280	2.1e-41	1	220	31	269	0.9647577092511013
CE1.hmm	227	3300025528.a:Ga0207867_1000018_144	287	4.1e-28	1	222	35	282	0.973568281938326
GT51.hmm	177	3300025528.a:Ga0207867_1000018_150	804	2.4e-60	1	176	55	232	0.9887005649717514
GT19.hmm	354	3300025528.a:Ga0207867_1000018_159	382	1.3e-126	2	352	9	361	0.9887005649717514
AA4.hmm	522	3300025528.a:Ga0207867_1000018_162	470	3.2e-28	19	244	14	230	0.43103448275862066
CE20.hmm	249	3300025528.a:Ga0207867_1000018_165	484	9.6e-99	3	248	111	360	0.9839357429718876
GH109.hmm	399	3300025528.a:Ga0207867_1000018_22	453	9.3e-33	3	163	51	203	0.40100250626566414
GT2.hmm	170	3300025528.a:Ga0207867_1000019_105	377	5.9e-28	1	166	44	211	0.9705882352941176
GH63.hmm	570	3300025528.a:Ga0207867_1000019_120	881	9.3e-22	364	567	430	873	0.356140350877193
GT2.hmm	170	3300025528.a:Ga0207867_1000019_14	405	7.3e-24	1	165	23	178	0.9647058823529412
AA3.hmm	618	3300025528.a:Ga0207867_1000019_151	560	1.1e-52	86	401	2	554	0.5097087378640777
CE1.hmm	227	3300025528.a:Ga0207867_1000019_155	244	9.4e-19	77	221	79	240	0.6343612334801763
