HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH4.hmm	179	3300025471.a:Ga0209508_1000140_18	465	6.9e-49	1	173	5	182	0.9608938547486033
GT51.hmm	177	3300025471.a:Ga0209508_1000140_6	672	1.7e-58	9	172	53	213	0.9209039548022598
GT28.hmm	157	3300025471.a:Ga0209508_1000174_16	353	4.1e-36	2	151	195	340	0.9490445859872612
CBM41.hmm	102	3300025471.a:Ga0209508_1000174_34	847	4.6e-30	2	102	28	126	0.9803921568627451
GH13_14.hmm	289	3300025471.a:Ga0209508_1000174_34	847	3e-102	1	288	388	705	0.9930795847750865
GT35.hmm	674	3300025471.a:Ga0209508_1000174_49	822	2.1e-281	2	673	97	816	0.9955489614243324
GH13_11.hmm	351	3300025471.a:Ga0209508_1000190_65	719	3e-153	1	351	201	555	0.9971509971509972
GH1.hmm	429	3300025471.a:Ga0209508_1000198_51	439	2.1e-178	2	425	4	437	0.986013986013986
GH23.hmm	135	3300025471.a:Ga0209508_1000203_26	234	9.4e-18	15	129	65	174	0.8444444444444444
GH13.hmm	299	3300025471.a:Ga0209508_1000203_77	673	1.4e-22	12	288	121	512	0.9230769230769231
GH13_20.hmm	300	3300025471.a:Ga0209508_1000210_49	489	3.4e-81	1	300	80	356	0.9966666666666667
GH23.hmm	135	3300025471.a:Ga0209508_1000222_10	167	9.9e-27	15	124	39	147	0.8074074074074075
GH85.hmm	315	3300025471.a:Ga0209508_1000257_14	888	2.3e-98	1	315	84	401	0.9968253968253968
CBM32.hmm	124	3300025471.a:Ga0209508_1000257_14	888	2.1e-24	11	122	759	879	0.8951612903225806
GH38.hmm	269	3300025471.a:Ga0209508_1000257_18	1035	3e-87	1	256	249	507	0.9479553903345725
CE9.hmm	373	3300025471.a:Ga0209508_1000257_7	354	4.8e-97	41	370	37	351	0.8820375335120644
GH57.hmm	383	3300025471.a:Ga0209508_1000267_47	534	8.9e-80	2	310	8	431	0.804177545691906
GH13_20.hmm	300	3300025471.a:Ga0209508_1000433_12	475	1.3e-84	1	300	66	342	0.9966666666666667
