Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300008102.a:Ga0114249_1000009_53	-	GT2(4-162)	GT2	-	N	2
3300008102.a:Ga0114249_1000009_54	-	GT2(8-148)	GT2	-	N	2
3300008102.a:Ga0114249_1000009_57	-	GT2(7-134)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000009_62	-	GT2(5-141)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000011_69	-	GT30(44-207)	GT30_e55	GT30	Y(1-20)	3
3300008102.a:Ga0114249_1000012_24	-	GT2(5-169)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000012_26	-	CE4(55-177)	CE4_e274	-	N	2
3300008102.a:Ga0114249_1000016_25	-	GT9(75-304)	GT9_e65	GT0	N	3
3300008102.a:Ga0114249_1000019_43	-	GH73(39-155)	GH73_e100	-	Y(1-27)	2
3300008102.a:Ga0114249_1000022_102	-	GT51(42-209)	GT51_e158	-	N	2
3300008102.a:Ga0114249_1000023_31	-	CE1(419-662)	-	-	N	1
3300008102.a:Ga0114249_1000023_39	-	GT4(207-350)	GT4_e3889	GT4	N	3
3300008102.a:Ga0114249_1000030_10	-	GT19(6-353)	GT19_e2	GT19	N	3
3300008102.a:Ga0114249_1000030_39	-	CE11(5-225)	CE11_e18	CE11	N	3
3300008102.a:Ga0114249_1000030_59	-	GT2(11-136)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000030_61	-|-	GT2(50-212)	GT2+GT4_e425	GT2+GT4	N	3
3300008102.a:Ga0114249_1000037_32	-	CE14(6-111)	CE14_e27	CE14	N	3
3300008102.a:Ga0114249_1000066_44	-	GT4(5-79)	GT4_e2685	-	N	2
3300008102.a:Ga0114249_1000066_5	-	GT27(6-239)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000091_8	-	CE1(69-209)	-	-	Y(1-20)	1
3300008102.a:Ga0114249_1000095_27	-	CE1(472-701)	-	-	Y(1-23)	1
3300008102.a:Ga0114249_1000095_31	2.4.1.305:1	GT2(6-129)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000098_24	-	GT2(4-149)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000118_28	-	GT4(178-324)	GT4_e881	GT4	N	3
3300008102.a:Ga0114249_1000118_30	-	GH25(86-262)	GH25_e5	-	N	2
3300008102.a:Ga0114249_1000128_31	-	GH171(56-406)	GH171_e3	GH171	Y(1-27)	3
3300008102.a:Ga0114249_1000181_1	-	GT4(121-272)	GT4_e2566	GT4	N	3
3300008102.a:Ga0114249_1000186_13	-	GT2(3-159)	GT2	GT2	N	3
3300008102.a:Ga0114249_1000186_20	-	GT2(6-161)	GT2	GT2	N	3
