CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_3	8221	9669	-	2.A.2.2.3
CGC1	TF	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_4	9988	10998	-	LacI
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_5	11375	13474	-	3.A.1.135.6
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_6	13488	15299	-	3.A.1.135.5
CGC1	TF	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_7	15340	16062	-	MarR
CGC1	CAZyme	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_8	16215	18461	-	GH3| GH3
CGC1	STP	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_9	18718	19296	+	TetR_N
CGC1	null	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_10	19352	20527	+	null
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_11	20502	21818	-	2.A.1.2.93
CGC1	CAZyme	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_12	21992	24664	-	 GH78|GH78|CBM67
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_13	24855	26153	-	2.A.1.1.27
CGC1	TF	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_14	26487	27533	+	LacI
CGC1	TF	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_15	27886	28101	+	MerR
CGC1	TC	3300029770.a:Ga0168716_100997	3300029770.a:Ga0168716_100997_16	28764	30263	-	2.A.1.3.30
CGC1	TC	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_35	36501	37352	-	3.A.1.17.3
CGC1	CAZyme	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_36	37650	39206	-	GH32| GH32
CGC1	TC	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_37	39353	40678	-	2.A.1.5.3
CGC1	TF	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_38	40965	41999	-	LacI
CGC1	null	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_39	42109	42474	-	null
CGC1	STP	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_40	42542	43384	-	PfkB
CGC1	null	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_41	43453	44205	-	null
CGC1	null	3300029770.a:Ga0168716_100004	3300029770.a:Ga0168716_100004_42	44335	45204	-	null
