Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011151.a:Ga0122799_100618_1	CAG7911095.1|GH5_11	40.5	897	490	16	13	873	589	1477	1.8e-190	670.2
3300011151.a:Ga0122799_100009_14	QLL57983.1|CE8|PL1_2	99.0	736	7	0	1	736	1	736	0.0e+00	1494.6
3300011151.a:Ga0122799_100009_16	QLL57981.1|GH105	97.8	404	9	0	1	404	1	404	2.0e-237	825.1
3300011151.a:Ga0122799_100009_17	QLL57980.1|GH43_10	96.5	542	19	0	1	542	1	542	0.0e+00	1125.9
3300011151.a:Ga0122799_100009_18	QLL57979.1|CE12	94.4	270	15	0	1	270	1	270	4.7e-150	534.3
3300011151.a:Ga0122799_100009_19	QLL57978.1|GH28	98.7	555	7	0	1	555	1	555	0.0e+00	1090.5
3300011151.a:Ga0122799_100009_21	QLL57976.1|CE8	97.2	324	9	0	1	324	1	324	3.5e-184	647.9
3300011151.a:Ga0122799_100009_22	QLL57975.1|CE12	96.7	246	8	0	1	246	1	246	8.1e-133	476.9
3300011151.a:Ga0122799_100009_48	QLL58699.1|GT2	98.8	253	3	0	1	253	1	253	5.7e-145	517.3
3300011151.a:Ga0122799_100009_53	QLL58704.1|CE4	90.9	254	23	0	4	257	3	256	1.9e-129	465.7
3300011151.a:Ga0122799_100009_84	CAD7280782.1|GT2	42.6	816	424	8	149	924	397	1208	3.7e-178	629.4
3300011151.a:Ga0122799_100009_130	AXF51455.1|GH23	27.1	1881	1033	52	10	1785	1799	3446	4.8e-150	537.0
3300011151.a:Ga0122799_100009_137	QBQ55156.1|CBM50	52.7	651	298	6	55	696	52	701	1.3e-180	637.1
3300011151.a:Ga0122799_100009_192	UKZ91289.1|AA0	67.1	754	222	5	6	738	2	750	2.1e-306	1055.0
3300011151.a:Ga0122799_100030_43	QLL58452.1|GH109	98.2	455	8	0	1	455	1	455	9.6e-273	942.6
3300011151.a:Ga0122799_100030_51	QIH31717.1|GH2	74.7	419	103	3	1	416	326	744	2.9e-191	671.8
3300011151.a:Ga0122799_100031_37	QLL57973.1|GH30_1	97.7	484	11	0	1	484	1	484	1.2e-284	982.2
3300011151.a:Ga0122799_100031_39	QLL57971.1|GH3	98.4	748	12	0	1	748	1	748	0.0e+00	1476.1
3300011151.a:Ga0122799_100031_40	QLL57970.1|GH144	98.0	446	9	0	1	446	1	446	9.4e-265	916.0
3300011151.a:Ga0122799_100118_4	QLL58386.1|GT2	98.6	345	5	0	1	345	1	345	2.2e-192	675.2
3300011151.a:Ga0122799_100018_21	ALR08738.2|GT83	45.1	586	307	7	3	578	2	582	8.0e-147	524.6
3300011151.a:Ga0122799_100018_28	QQD14684.1|CBM32|GH2	69.6	1341	399	4	12	1352	12	1344	0.0e+00	1992.6
3300011151.a:Ga0122799_100018_51	QLL57648.1|CBM50|GH73	89.5	361	36	2	1	360	1	360	1.5e-180	636.0
3300011151.a:Ga0122799_100018_82	CAD7252417.1|GH13	51.6	595	279	7	130	718	341	932	4.5e-155	552.4
3300011151.a:Ga0122799_100018_105	QLL58674.1|GH25	99.3	281	2	0	1	281	1	281	1.0e-163	579.7
3300011151.a:Ga0122799_100025_14	QLL59404.1|GT4	91.8	378	31	0	1	378	1	378	3.4e-199	698.0
3300011151.a:Ga0122799_100025_23	CAE6110940.1|CE8	44.0	536	273	9	31	557	270	787	7.5e-118	428.3
3300011151.a:Ga0122799_100025_79	AGL64345.2|GT2	50.5	582	284	2	436	1014	275	855	5.8e-161	572.4
3300011151.a:Ga0122799_100007_13	AMJ20771.1|GH13_26	33.1	1050	482	25	2	1026	4	858	4.1e-146	523.1
3300011151.a:Ga0122799_100007_24	QLL59609.1|GT51	97.4	778	20	0	1	778	1	778	0.0e+00	1516.1
