Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300024509.a:Ga0255175_1000002_181	3.2.1.41:1|3.2.1.135:1	GH13_20(47-360)	GH13_e157	GH13_20	N	3
3300024509.a:Ga0255175_1000002_273	-	GH23(388-530)	GH23_e858	GH23	Y(1-16)	3
3300024509.a:Ga0255175_1000002_97	-	GH13_21(157-459)	GH13_e229	GH13_21	N	3
3300024509.a:Ga0255175_1000005_104	-	GT4(189-332)	GT4_e227	GT4	N	3
3300024509.a:Ga0255175_1000005_108	-	CE1(120-304)	-	-	N	1
3300024509.a:Ga0255175_1000005_167	2.4.1.1:9	GT35(263-619)	GT35_e7	GT35	N	3
3300024509.a:Ga0255175_1000005_178	-	GT51(71-237)	GT51_e35	GT51	N	3
3300024509.a:Ga0255175_1000005_195	-	CE14(5-110)	CE14_e41	CE14	N	3
3300024509.a:Ga0255175_1000005_254	2.4.1.25:21	GH77(11-480)	GH77_e26	GH77	N	3
3300024509.a:Ga0255175_1000005_79	-	GT28(182-321)	GT28_e151	GT28	N	3
3300024509.a:Ga0255175_1000008_177	-	GT4(195-341)	GT4_e3473	GT4	N	3
3300024509.a:Ga0255175_1000008_179	-	GT94(84-264)	GT4_e1899	GT4	N	3
3300024509.a:Ga0255175_1000008_181	-	GT4(184-334)	GT4_e2845	GT4	N	3
3300024509.a:Ga0255175_1000008_30	-	AA7(39-233)	-	-	N	1
3300024509.a:Ga0255175_1000008_36	-	CE14(83-236)	-	-	N	1
3300024509.a:Ga0255175_1000008_83	-	GT2(242-468)	GT2	GT2	N	3
3300024509.a:Ga0255175_1000030_118	2.4.1.21:29	GT5(5-436)	GT5_e31	GT5	N	3
3300024509.a:Ga0255175_1000030_96	-	AA4(20-219)	-	-	N	1
3300024509.a:Ga0255175_1000046_11	5.4.99.16:7	GH13_16(28-380)	GH13_e0	GH13_16+5.4.99.16	N	3
3300024509.a:Ga0255175_1000046_14	3.2.1.20:1|3.2.1.10:1	GH13_23(26-366)	GH13_e182	GH13_23+3.2.1.10	N	3
3300024509.a:Ga0255175_1000046_38	-	AA4(27-229)	AA4_e1	-	N	2
3300024509.a:Ga0255175_1000048_77	-	GH57(23-468)	GH57_e18	GH57	Y(1-20)	3
3300024509.a:Ga0255175_1000050_39	3.2.1.170:3	GH63(23-408)	GH63_e14	GH63	N	3
3300024509.a:Ga0255175_1000050_62	2.4.1.217:4	GT55(4-381)	GT55_e4	GT55	N	3
