3300012567.a:Ga0118487_100029	PUL0475_2	36.2	307	182	3	5814	4930	47	351	1.24e-49	179
3300012567.a:Ga0118487_100005	PUL0577_1	54.2	450	206	0	161574	160225	2	451	8.40e-162	511
3300012567.a:Ga0118487_100002	PUL0017_9	52.0	637	288	7	270194	268293	148	769	7.35e-200	635
3300012567.a:Ga0118487_100021	PUL0178_1	49.8	618	299	6	3304	1460	18	627	1.36e-185	583
3300012567.a:Ga0118487_100027	PUL0013_17	31.3	281	183	4	1172	1990	23	301	8.50e-42	154
3300012567.a:Ga0118487_100004	PUL0267_6	44.5	787	393	12	35188	32906	31	799	3.66e-211	667
3300012567.a:Ga0118487_100009	PUL0050_20	58.5	275	110	3	23690	24508	1	273	1.09e-90	298
3300012567.a:Ga0118487_100019	PUL0029_10	35.7	238	136	4	10100	10795	4	230	6.74e-38	142
3300012567.a:Ga0118487_100011	PUL0544_1	37.6	290	179	2	83589	84455	4	292	2.45e-54	194
3300012567.a:Ga0118487_100012	PUL0006_8	39.2	390	229	6	7415	8569	40	426	4.72e-84	285
3300012567.a:Ga0118487_100014	PUL0341_12	49.8	524	248	5	8661	10196	4	524	4.17e-155	493
3300012567.a:Ga0118487_100013	PUL0142_5	42.6	611	272	12	24964	23300	1	588	1.24e-150	483
3300012567.a:Ga0118487_100008	PUL0029_1	40.7	641	334	5	93775	91871	8	608	1.96e-142	461
3300012567.a:Ga0118487_100010	PUL0413_15	44.3	454	232	8	23847	25184	121	561	5.40e-109	362
3300012567.a:Ga0118487_100003	PUL0396_7	41.6	488	271	4	8272	6818	15	491	5.94e-121	395
3300012567.a:Ga0118487_100024	PUL0038_7	47.7	499	255	4	6097	4601	2	494	3.89e-144	457
3300012567.a:Ga0118487_100016	PUL0454_18	34.3	210	132	5	4728	5345	124	331	2.01e-22	102
3300012567.a:Ga0118487_100001	PUL0267_10	60.6	944	361	4	234607	231776	2	934	0.0	1148
3300012567.a:Ga0118487_100015	PUL0335_5	54.7	514	230	1	8299	6758	7	517	1.22e-174	548
3300012567.a:Ga0118487_100006	PUL0017_9	45.5	699	309	10	56657	54573	148	778	1.29e-181	581
3300012567.a:Ga0118487_100007	PUL0061_24	48.7	598	277	11	145010	146761	1	582	1.00e-166	530
3300012567.a:Ga0118487_100023	PUL0341_5	25.7	339	232	10	8658	9659	85	408	1.64e-24	107
