dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:59	-	-	260	3300025105.a:Ga0209479_1000009_136	709	1.5e-112	1	254	22	306	0.9730769230769231	0.9730769230769231
GH23_e450	GH23:19|CBM50:18	-	-	135	3300025105.a:Ga0209479_1000009_141	721	6e-69	1	134	215	354	0.9851851851851852	0.9851851851851852
CBM50_e113	CBM50:25|GH25:1|GH23:1	-	chitin, peptidoglycan	42	3300025105.a:Ga0209479_1000009_141	721	2.1e-16	1	41	451	491	0.9523809523809523	0.9523809523809523
CBM50_e376	CBM50:21|GH23:14|GH25:3	-	chitin, peptidoglycan	42	3300025105.a:Ga0209479_1000009_141	721	1e-19	1	42	570	611	0.9761904761904762	0.9761904761904762
CBM50_e376	CBM50:21|GH23:14|GH25:3	-	chitin, peptidoglycan	42	3300025105.a:Ga0209479_1000009_141	721	6.7e-21	1	42	624	665	0.9761904761904762	0.9761904761904762
CBM50_e792	CBM50:18|GH23:16	-	chitin, peptidoglycan	42	3300025105.a:Ga0209479_1000009_141	721	9.2e-18	1	42	678	719	0.9761904761904762	0.9761904761904762
GH95_e10	GH95:7	-	-	746	3300025105.a:Ga0209479_1000009_252	816	0	2	745	50	776	0.9959785522788204	0.9959785522788204
GH5_e266	GH5_26:51|GH5:4	3.2.1.4:14|3.2.1.-:2|3.2.1.73:1	beta-glucan, beta-mannan, beta-glucan	279	3300025105.a:Ga0209479_1000009_301	357	2.7e-132	1	279	55	334	0.996415770609319	0.996415770609319
GH130_e6	GH130:437|CE2:1	2.4.1.281:5	beta-mannan	313	3300025105.a:Ga0209479_1000009_31	402	8.7e-178	1	313	59	371	0.9968051118210862	0.9968051118210862
GH20_e124	GH20:58	3.2.1.52:1	host glycan	420	3300025105.a:Ga0209479_1000009_333	866	9.1e-197	1	419	325	748	0.9952380952380953	0.9952380952380953
GT4_e2877	GT4:173	-	-	145	3300025105.a:Ga0209479_1000009_376	419	8.6e-61	1	145	221	365	0.993103448275862	0.993103448275862
CE14_e52	CE14:6	-	-	126	3300025105.a:Ga0209479_1000009_457	248	2.1e-22	4	126	9	124	0.9682539682539683	0.9682539682539683
CE8_e29	CE8:5	-	-	318	3300025105.a:Ga0209479_1000009_585	746	1.4e-172	1	318	419	736	0.9968553459119497	0.9968553459119497
CBM48_e31	CBM48:153|GH13:152	-	glycogen	83	3300025105.a:Ga0209479_1000009_641	990	1.6e-31	1	83	270	356	0.9879518072289156	0.9879518072289156
GH13_e156	GH13:242|CBM48:233|GH13_30:1	-	sucrose	313	3300025105.a:Ga0209479_1000009_641	990	4.5e-136	3	313	421	736	0.9904153354632588	0.9904153354632588
GH13_e243	GH13_20:34|CBM48:5|CBM34:2|GH13:2|CBM20:1	3.2.1.-:1|3.2.1.54:1	sucrose, starch, starch	361	3300025105.a:Ga0209479_1000009_642	613	5.5e-169	1	361	106	476	0.997229916897507	0.997229916897507
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	3300025105.a:Ga0209479_1000009_676	529	4.6e-213	2	487	33	524	0.9918200408997955	0.9918200408997955
GH51_e0	GH51:2271	3.2.1.55:37	arabinan	492	3300025105.a:Ga0209479_1000009_681	529	8e-181	1	487	27	521	0.9878048780487805	0.9878048780487805
AA12_e3	AA12:16	-	polyphenol	416	3300025105.a:Ga0209479_1000009_704	429	6.3e-23	7	412	43	420	0.9735576923076923	0.9735576923076923
GT1_e137	GT1:124	-	-	306	3300025105.a:Ga0209479_1000009_89	383	3.7e-113	1	306	26	332	0.9967320261437909	0.9967320261437909
GH2_e72	GH2:165	3.2.1.31:1	beta-glucuronan	501	3300025105.a:Ga0209479_1000024_186	604	7.2e-222	2	501	26	525	0.9960079840319361	0.9960079840319361
GH77_e26	GH77:918|CBM34:33|GH13_39:33|GT35:1	2.4.1.25:21	starch	486	3300025105.a:Ga0209479_1000024_213	512	2.8e-218	1	484	10	505	0.9938271604938271	0.9938271604938271
GT4_e2236	GT4:9	-	-	121	3300025105.a:Ga0209479_1000024_69	357	7.4e-41	1	117	200	322	0.9586776859504132	0.9586776859504132
GT4_e456	GT4:8	-	-	118	3300025105.a:Ga0209479_1000025_157	392	6.1e-62	1	117	198	314	0.9830508474576272	0.9830508474576272
GT2	GT2:7	-	-	165	3300025105.a:Ga0209479_1000025_161	249	4.4e-75	1	165	14	180	0.9939393939393939	0.9939393939393939
GH18_e66	GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1	3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1	chitin, chitin, peptidoglycan	350	3300025105.a:Ga0209479_1000025_198	331	1.9e-115	24	345	5	314	0.9171428571428571	0.9171428571428571
GT4_e2111	GT4:8	-	-	136	3300025105.a:Ga0209479_1000025_215	440	1.2e-54	1	136	256	391	0.9926470588235294	0.9926470588235294
CBM48_e24	CBM48:6	-	glycogen	72	3300025105.a:Ga0209479_1000025_281	98	2.6e-39	1	72	14	85	0.9861111111111112	0.9861111111111112
GT4_e2447	GT4:18	-	-	144	3300025105.a:Ga0209479_1000027_123	354	6.3e-55	2	143	177	318	0.9791666666666666	0.9791666666666666
AA6_e2	AA6:22	-	-	195	3300025105.a:Ga0209479_1000027_167	247	3.6e-63	2	193	43	233	0.9794871794871794	0.9794871794871794
GH3_e107	GH3:416|CBM2:28|GH30_3:5|CBM6:5|GH9:1|CBM4:1	3.2.1.-:5|3.2.1.21:3	beta-glucan, beta-glucan	232	3300025105.a:Ga0209479_1000027_204	616	3e-99	2	232	110	339	0.9913793103448276	0.9913793103448276
GT2	GT2:8	-	-	129	3300025105.a:Ga0209479_1000027_22	389	4.8e-39	1	124	12	135	0.9534883720930233	0.9534883720930233
GH109_e7	GH109:31	-	-	390	3300025105.a:Ga0209479_1000027_221	385	1.7e-18	3	145	3	139	0.3641025641025641	0.3641025641025641
GH130_e36	GH130:27	-	-	297	3300025105.a:Ga0209479_1000027_224	344	2e-106	2	296	14	334	0.98989898989899	0.98989898989899
GH94_e1	GH94:1849|GT84:1656|GH0:1428	2.4.1.-:2|2.4.1.333:2	chitin, beta-glucan	1076	3300025105.a:Ga0209479_1000027_239	1124	0	276	1075	308	1118	0.7425650557620818	0.7425650557620818
GH3_e7	GH3:152	-	-	222	3300025105.a:Ga0209479_1000027_244	761	5.6e-117	1	222	97	318	0.9954954954954955	0.9954954954954955
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	3300025105.a:Ga0209479_1000027_263	942	2e-73	1	180	145	326	0.9623655913978495	0.9623655913978495
GH78_e80	GH78:1278|CBM67:96|GH3:3|GH0:2|GH18:2|CBM0:1	3.2.1.40:8|3.1.1.73:2	alpha-rhamnoside	510	3300025105.a:Ga0209479_1000027_263	942	3e-238	3	508	352	874	0.9901960784313726	0.9901960784313726
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	3300025105.a:Ga0209479_1000037_105	896	8.2e-288	8	716	24	831	0.9874476987447699	0.9874476987447699
GH28_e80	GH28:246|GH105:15|CE8:1	-	-	368	3300025105.a:Ga0209479_1000037_16	471	9.7e-187	1	366	82	447	0.9918478260869565	0.9918478260869565
PL9_e20	PL9_1:159|PL9:34	-	-	389	3300025105.a:Ga0209479_1000037_17	490	2.7e-127	3	389	20	372	0.9922879177377892	0.9922879177377892
GH109_e2	GH109:143	-	-	391	3300025105.a:Ga0209479_1000037_173	466	3.8e-21	2	158	52	200	0.3989769820971867	0.3989769820971867
GT4_e2088	GT4:16	-	-	149	3300025105.a:Ga0209479_1000037_195	217	4.2e-17	60	143	99	183	0.5570469798657718	0.5570469798657718
GT4_e2799	GT4:18	-	-	152	3300025105.a:Ga0209479_1000037_197	395	3.5e-38	5	152	206	361	0.9671052631578947	0.9671052631578947
GH3_e209	GH3:161	3.2.1.21:1|3.2.1.37:1	beta-glucan, xylan	230	3300025105.a:Ga0209479_1000037_229	808	1.9e-112	1	230	127	355	0.9956521739130435	0.9956521739130435
GT5_e30	GT5:350|GH0:1	-	-	466	3300025105.a:Ga0209479_1000088_104	491	1.6e-156	1	466	3	483	0.9978540772532188	0.9978540772532188
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300025105.a:Ga0209479_1000088_34	458	8.3e-170	10	469	2	452	0.9704016913319239	0.9704016913319239
GH15_e59	GH15:2947	3.2.1.3:1	starch	363	3300025105.a:Ga0209479_1000088_36	606	3e-136	1	362	233	592	0.9944903581267218	0.9944903581267218
GT4_e3	GT4:40	-	-	145	3300025105.a:Ga0209479_1000180_14	376	1.2e-61	2	144	196	338	0.9793103448275862	0.9793103448275862
GT4_e857	GT4:6	-	-	146	3300025105.a:Ga0209479_1000180_16	423	1.4e-42	1	138	228	369	0.9383561643835616	0.9383561643835616
GT4_e141	GT4:7	-	-	146	3300025105.a:Ga0209479_1000180_17	378	2.4e-31	13	130	201	315	0.8013698630136986	0.8013698630136986
GT4_e3830	GT4:6	-	-	157	3300025105.a:Ga0209479_1000180_22	384	4e-17	56	156	247	344	0.6369426751592356	0.6369426751592356
GT51_e173	GT51:15	-	-	161	3300025105.a:Ga0209479_1000180_45	224	2.7e-76	1	160	59	218	0.9875776397515528	0.9875776397515528
GH171_e0	GH171:861|CE4:21|GH3:2	3.2.1.92:6	peptidoglycan	364	3300025105.a:Ga0209479_1000180_55	430	3.7e-137	1	363	61	429	0.9945054945054945	0.9945054945054945
GT4_e2566	GT4:386|GH3:1	-	-	167	3300025105.a:Ga0209479_1000009_111	382	8.9e-68	6	161	193	349	0.9281437125748503	0.9281437125748503
GT1_e194	GT1:7	-	-	299	3300025105.a:Ga0209479_1000009_23	378	5.5e-133	1	298	20	324	0.9933110367892977	0.9933110367892977
GH16_e279	GH16_3:35|CBM6:2|CBM13:1	3.2.1.73:1|3.2.1.39:1	beta-glucan, beta-glucan	234	3300025105.a:Ga0209479_1000009_234	285	1.9e-119	1	234	39	279	0.9957264957264957	0.9957264957264957
CBM35_e4	CBM35:182|GH26:178|CBM3:40|GH44:30|CBM27:8|CBM2:2|CBM1:2|CBM37:1|CE3:1|CBM59:1|GH5_8:1|GH5_10:1	3.2.1.78:14|3.2.1.151:5|3.2.1.4:3	xylan, beta-mannan, beta-galactan	115	3300025105.a:Ga0209479_1000009_310	568	1.3e-19	1	114	28	139	0.9826086956521739	0.9826086956521739
GH26_e66	GH26:50|CBM35:22|CBM3:1	3.2.1.78:3|3.2.1.100:1	beta-mannan, beta-mannan	303	3300025105.a:Ga0209479_1000009_310	568	7.6e-121	3	303	158	465	0.9900990099009901	0.9900990099009901
GT4_e2397	GT4:6	-	-	146	3300025105.a:Ga0209479_1000009_375	390	9.6e-70	1	145	204	348	0.9863013698630136	0.9863013698630136
GT2	GT2:387	-	-	162	3300025105.a:Ga0209479_1000009_413	320	2.3e-68	1	161	7	166	0.9876543209876543	0.9876543209876543
CBM6_e66	CBM6:792|CBM13:171|GH99:27|CBM32:21|CBM57:5|CBM16:2|CBM2:1|GH20:1|PL0:1|GH18:1|CBM0:1|GH0:1	-	beta-glucan, xylan, cellulose	131	3300025105.a:Ga0209479_1000009_480	1270	6.4e-36	3	130	889	1018	0.9694656488549618	0.9694656488549618
GH109_e2	GH109:143	-	-	391	3300025105.a:Ga0209479_1000009_49	446	2.6e-23	2	156	40	190	0.3938618925831202	0.3938618925831202
GH26_e38	GH26:8	3.2.1.78:1	beta-mannan	303	3300025105.a:Ga0209479_1000009_5	387	1e-153	1	303	34	341	0.9966996699669967	0.9966996699669967
GH105_e10	GH105:65	-	-	343	3300025105.a:Ga0209479_1000009_584	390	1.5e-163	4	342	47	385	0.9854227405247813	0.9854227405247813
GH97_e14	GH97:103	-	-	626	3300025105.a:Ga0209479_1000009_677	659	1.5e-279	7	624	25	643	0.9856230031948882	0.9856230031948882
GH43_e47	GH43_5:15	-	-	295	3300025105.a:Ga0209479_1000009_682	339	7.6e-147	1	294	36	332	0.9932203389830508	0.9932203389830508
GH31_e32	GH31:70	-	-	418	3300025105.a:Ga0209479_1000009_730	794	4.5e-226	1	418	301	719	0.9976076555023924	0.9976076555023924
CBM48_e87	CBM48:176|GH13:167|GH13_9:3	-	glycogen	81	3300025105.a:Ga0209479_1000024_214	622	5.1e-25	1	79	25	103	0.9629629629629629	0.9629629629629629
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300025105.a:Ga0209479_1000024_214	622	1.7e-159	1	300	175	472	0.9933554817275747	0.9933554817275747
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300025105.a:Ga0209479_1000024_215	740	8.2e-41	4	96	21	115	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300025105.a:Ga0209479_1000024_215	740	2.2e-170	3	356	194	547	0.9860335195530726	0.9860335195530726
GT2	GT2:7	-	-	273	3300025105.a:Ga0209479_1000024_232	358	8.1e-55	1	262	44	307	0.9560439560439561	0.9560439560439561
GH32_e44	GH32:180|CBM38:104|CBM32:2	3.2.1.26:1	fructan	303	3300025105.a:Ga0209479_1000025_255	498	2e-136	1	303	21	336	0.9966996699669967	0.9966996699669967
GT4_e1943	GT4:151	-	-	137	3300025105.a:Ga0209479_1000027_202	344	4.9e-59	2	135	169	302	0.9708029197080292	0.9708029197080292
GH130_e36	GH130:27	-	-	297	3300025105.a:Ga0209479_1000027_223	365	8.2e-91	25	296	67	359	0.9124579124579124	0.9124579124579124
GH3_e10	GH3:448|GH43_34:2	3.2.1.21:12|3.2.1.-:6	beta-glucan, beta-glucan	208	3300025105.a:Ga0209479_1000027_342	842	2e-96	1	208	61	265	0.9951923076923077	0.9951923076923077
GH63_e7	GH63:6	-	-	400	3300025105.a:Ga0209479_1000037_141	443	2.3e-247	1	399	37	435	0.995	0.995
GT2	GT2:14	-	-	160	3300025105.a:Ga0209479_1000037_193	383	1.8e-46	1	159	30	191	0.9875	0.9875
GH67_e0	GH67:722	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	xylan, xylan	668	3300025105.a:Ga0209479_1000037_228	723	0	1	667	25	694	0.9970059880239521	0.9970059880239521
GH13_e90	GH13:10	-	sucrose	288	3300025105.a:Ga0209479_1000088_20	461	1.4e-141	1	286	54	342	0.9895833333333334	0.9895833333333334
GT4_e2995	GT4:59	2.4.1.-:1	-	150	3300025105.a:Ga0209479_1000180_11	382	4.7e-61	3	147	203	347	0.96	0.96
GT4_e457	GT4:13|GT2:1	-	-	151	3300025105.a:Ga0209479_1000180_21	380	4.7e-67	1	150	188	337	0.9867549668874173	0.9867549668874173
GT4_e3357	GT4:14	-	-	148	3300025105.a:Ga0209479_1000180_28	413	5.2e-43	2	148	230	375	0.9864864864864865	0.9864864864864865
GT4_e774	GT4:543	-	-	135	3300025105.a:Ga0209479_1000180_37	409	3e-64	1	134	217	350	0.9851851851851852	0.9851851851851852
GT2	GT2:15	-	-	265	3300025105.a:Ga0209479_1000180_8	366	4e-46	1	211	15	225	0.7924528301886793	0.7924528301886793
GH37_e7	GH37:547	3.2.1.28:32	trehalose	525	3300025105.a:Ga0209479_1000009_226	530	1.1e-168	6	523	40	525	0.9847619047619047	0.9847619047619047
GT2	GT2:6|GT4:4	-	-	113	3300025105.a:Ga0209479_1000009_368	277	8.3e-43	1	112	17	128	0.9823008849557522	0.9823008849557522
GT4_e2101	GT4:8	-	-	157	3300025105.a:Ga0209479_1000009_370	370	4.6e-55	3	157	182	336	0.9808917197452229	0.9808917197452229
GT4_e217	GT4:37	-	-	148	3300025105.a:Ga0209479_1000009_414	383	9.2e-59	3	146	200	344	0.9662162162162162	0.9662162162162162
GT28_e119	GT28:32	-	-	159	3300025105.a:Ga0209479_1000009_427	395	2.2e-53	1	159	211	369	0.9937106918238994	0.9937106918238994
CE15_e14	CE15:93|CBM9:2|GH115:1|CE3:1|CBM0:1	3.1.1.-:2|3.1.1.72:1	-	369	3300025105.a:Ga0209479_1000009_482	448	2.1e-162	1	369	73	442	0.997289972899729	0.997289972899729
CE19_e1	CE19:77	-	pectin	363	3300025105.a:Ga0209479_1000009_586	431	1.4e-20	34	330	113	429	0.8154269972451791	0.8154269972451791
GT51_e58	GT51:579	-	-	178	3300025105.a:Ga0209479_1000009_630	784	1.2e-82	1	177	107	286	0.9887640449438202	0.9887640449438202
GT2	GT2:198	-	-	267	3300025105.a:Ga0209479_1000009_653	470	8.7e-112	1	267	62	328	0.9962546816479401	0.9962546816479401
GH43_e109	GH43_5:132|CBM13:15|CBM84:2|GH43_30:1|GH43:1|GH43_26:1	3.2.1.99:1	arabinan	279	3300025105.a:Ga0209479_1000009_683	452	1.5e-101	1	279	56	347	0.996415770609319	0.996415770609319
GH146_e0	GH146:409|GH97:3|GH43_19:1|GH43_34:1|CBM13:1	3.2.1.185:1	arabinan	511	3300025105.a:Ga0209479_1000009_685	644	6.5e-227	1	511	48	558	0.9980430528375733	0.9980430528375733
GH147_e0	GH147:108	3.2.1.23:1	beta-galactan	811	3300025105.a:Ga0209479_1000009_686	848	0	3	810	24	829	0.9950678175092479	0.9950678175092479
GT55_e4	GT55:42	2.4.1.217:4	-	381	3300025105.a:Ga0209479_1000009_695	430	1.5e-183	1	380	6	385	0.994750656167979	0.994750656167979
