HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	3300025094.a:Ga0209478_1000008_111	382	2.9e-44	6	159	195	346	0.95625
GT2.hmm	170	3300025094.a:Ga0209478_1000008_136	709	1.8e-28	1	133	22	160	0.7764705882352941
GH23.hmm	135	3300025094.a:Ga0209478_1000008_141	721	5.3e-29	2	121	214	354	0.8814814814814815
CBM50.hmm	40	3300025094.a:Ga0209478_1000008_141	721	6.5e-17	1	39	677	718	0.95
GH37.hmm	491	3300025094.a:Ga0209478_1000008_226	530	1.9e-148	99	490	120	527	0.7963340122199593
GH16_3.hmm	230	3300025094.a:Ga0209478_1000008_234	285	6.1e-89	1	230	38	278	0.9956521739130435
GH95.hmm	722	3300025094.a:Ga0209478_1000008_252	816	1.7e-171	13	715	49	776	0.9722991689750693
GH9.hmm	418	3300025094.a:Ga0209478_1000008_282	841	4.7e-24	12	384	380	794	0.8899521531100478
GH5_26.hmm	279	3300025094.a:Ga0209478_1000008_301	357	9e-148	1	278	54	332	0.992831541218638
GH130.hmm	296	3300025094.a:Ga0209478_1000008_31	402	3.6e-92	2	295	58	370	0.9898648648648649
GH26.hmm	303	3300025094.a:Ga0209478_1000008_310	568	6.5e-100	3	303	157	464	0.9900990099009901
GH20.hmm	337	3300025094.a:Ga0209478_1000008_334	866	1.1e-110	9	336	325	748	0.9703264094955489
AA3.hmm	618	3300025094.a:Ga0209478_1000008_339	579	3e-60	86	403	7	575	0.5129449838187702
GT4.hmm	160	3300025094.a:Ga0209478_1000008_371	370	1.1e-38	8	154	180	332	0.9125
GT4.hmm	160	3300025094.a:Ga0209478_1000008_376	390	1.8e-28	11	157	203	352	0.9125
GT4.hmm	160	3300025094.a:Ga0209478_1000008_377	419	1.5e-30	8	159	221	366	0.94375
GT2.hmm	170	3300025094.a:Ga0209478_1000008_413	320	7.4e-32	1	168	6	167	0.9823529411764705
GT4.hmm	160	3300025094.a:Ga0209478_1000008_414	383	9.3e-24	8	151	198	343	0.89375
GT28.hmm	157	3300025094.a:Ga0209478_1000008_427	395	3.9e-53	2	157	210	369	0.9872611464968153
CE14.hmm	124	3300025094.a:Ga0209478_1000008_456	248	2.9e-29	1	124	5	123	0.9919354838709677
CBM6.hmm	138	3300025094.a:Ga0209478_1000008_479	1270	1.1e-23	13	137	889	1018	0.8985507246376812
CE15.hmm	269	3300025094.a:Ga0209478_1000008_481	448	2.1e-94	1	268	71	442	0.9925650557620818
GH109.hmm	399	3300025094.a:Ga0209478_1000008_49	446	6.7e-29	3	161	37	191	0.39598997493734334
GH26.hmm	303	3300025094.a:Ga0209478_1000008_5	387	9.4e-71	1	298	33	370	0.9801980198019802
GH105.hmm	332	3300025094.a:Ga0209478_1000008_583	390	2.7e-128	11	331	47	385	0.963855421686747
CE8.hmm	288	3300025094.a:Ga0209478_1000008_584	746	3e-78	8	285	419	734	0.9618055555555556
CE19.hmm	332	3300025094.a:Ga0209478_1000008_585	431	4.1e-31	32	290	107	429	0.7771084337349398
GT51.hmm	177	3300025094.a:Ga0209478_1000008_629	784	1.8e-69	1	177	106	286	0.9943502824858758
GH13_10.hmm	313	3300025094.a:Ga0209478_1000008_640	990	8.2e-50	3	313	420	735	0.9904153354632588
GH13_20.hmm	300	3300025094.a:Ga0209478_1000008_641	613	4.8e-109	1	300	105	475	0.9966666666666667
GT2.hmm	230	3300025094.a:Ga0209478_1000008_652	470	5e-24	1	230	60	327	0.9956521739130435
GH51.hmm	630	3300025094.a:Ga0209478_1000008_675	529	9.2e-130	83	542	30	526	0.7285714285714285
GH97.hmm	631	3300025094.a:Ga0209478_1000008_676	659	1.5e-169	8	628	19	642	0.9825673534072901
GH51.hmm	630	3300025094.a:Ga0209478_1000008_680	529	4.4e-133	78	538	21	521	0.7301587301587301
GH43_5.hmm	287	3300025094.a:Ga0209478_1000008_681	339	3e-120	1	287	35	332	0.9965156794425087
GH43_5.hmm	287	3300025094.a:Ga0209478_1000008_682	452	1.2e-107	1	287	55	346	0.9965156794425087
GH146.hmm	503	3300025094.a:Ga0209478_1000008_684	644	2e-215	2	503	48	557	0.9960238568588469
GH147.hmm	816	3300025094.a:Ga0209478_1000008_685	848	0	6	814	21	828	0.9901960784313726
GT55.hmm	383	3300025094.a:Ga0209478_1000008_694	430	1e-165	1	382	4	385	0.9947780678851175
AA12.hmm	401	3300025094.a:Ga0209478_1000008_703	429	1.5e-17	14	399	41	421	0.9600997506234414
GH31.hmm	427	3300025094.a:Ga0209478_1000008_729	794	7.1e-128	2	426	300	717	0.9929742388758782
CBM9.hmm	182	3300025094.a:Ga0209478_1000030_120	831	2.4e-17	2	179	41	224	0.9725274725274725
GT4.hmm	160	3300025094.a:Ga0209478_1000030_163	1130	1.9e-19	6	134	280	406	0.8
GT2.hmm	170	3300025094.a:Ga0209478_1000030_163	1130	3e-27	1	125	880	1005	0.7294117647058823
GH2.hmm	752	3300025094.a:Ga0209478_1000030_186	604	4.4e-98	26	431	27	509	0.538563829787234
GH77.hmm	494	3300025094.a:Ga0209478_1000030_213	512	4.9e-183	1	492	9	504	0.9939271255060729
CBM48.hmm	76	3300025094.a:Ga0209478_1000030_214	622	1.9e-18	2	70	23	102	0.8947368421052632
GH13_9.hmm	301	3300025094.a:Ga0209478_1000030_214	622	1.6e-155	1	301	174	472	0.9966777408637874
CBM48.hmm	76	3300025094.a:Ga0209478_1000030_215	740	9.6e-19	2	71	22	114	0.9078947368421053
GH13_11.hmm	351	3300025094.a:Ga0209478_1000030_215	740	2.2e-163	1	351	194	546	0.9971509971509972
GT2.hmm	170	3300025094.a:Ga0209478_1000030_232	358	1.1e-22	1	118	43	163	0.6882352941176471
GT2.hmm	170	3300025094.a:Ga0209478_1000030_365	348	2.4e-30	1	169	9	187	0.9882352941176471
GT4.hmm	160	3300025094.a:Ga0209478_1000030_69	357	1.9e-17	17	156	194	325	0.86875
CBM67.hmm	176	3300025094.a:Ga0209478_1000031_112	942	3.4e-47	1	171	144	326	0.9659090909090909
GH78.hmm	504	3300025094.a:Ga0209478_1000031_112	942	3.5e-198	4	504	352	873	0.9920634920634921
GH24.hmm	137	3300025094.a:Ga0209478_1000031_13	151	6.1e-24	6	130	10	132	0.9051094890510949
GH144.hmm	404	3300025094.a:Ga0209478_1000031_130	934	5.7e-148	5	403	435	834	0.9851485148514851
GH3.hmm	216	3300025094.a:Ga0209478_1000031_131	761	6.1e-73	3	216	96	318	0.9861111111111112
GH144.hmm	404	3300025094.a:Ga0209478_1000031_132	484	1.1e-151	4	403	30	462	0.9876237623762376
GH94.hmm	1036	3300025094.a:Ga0209478_1000031_136	1124	3e-282	256	1035	317	1117	0.7519305019305019
GH130.hmm	296	3300025094.a:Ga0209478_1000031_151	344	4.2e-101	4	296	13	335	0.9864864864864865
GH130.hmm	296	3300025094.a:Ga0209478_1000031_152	365	1.4e-61	30	294	68	358	0.8918918918918919
GH109.hmm	399	3300025094.a:Ga0209478_1000031_154	385	4.8e-24	7	158	3	139	0.37844611528822053
GH3.hmm	216	3300025094.a:Ga0209478_1000031_171	616	3.3e-79	3	216	108	338	0.9861111111111112
GH130.hmm	296	3300025094.a:Ga0209478_1000031_172	716	1.7e-71	4	295	6	320	0.9831081081081081
GH130.hmm	296	3300025094.a:Ga0209478_1000031_172	716	4.7e-58	32	295	414	702	0.8885135135135135
GT4.hmm	160	3300025094.a:Ga0209478_1000031_173	344	6.2e-27	6	147	165	300	0.88125
AA6.hmm	195	3300025094.a:Ga0209478_1000031_208	247	2.3e-78	1	194	41	234	0.9897435897435898
CE1.hmm	227	3300025094.a:Ga0209478_1000031_217	277	6.4e-38	5	208	45	253	0.8942731277533039
GT4.hmm	160	3300025094.a:Ga0209478_1000031_252	354	1.3e-35	12	157	177	318	0.90625
GH3.hmm	216	3300025094.a:Ga0209478_1000031_33	842	5.6e-70	3	215	59	264	0.9814814814814815
GH53.hmm	342	3300025094.a:Ga0209478_1000032_103	487	3.6e-94	2	330	28	368	0.9590643274853801
GT2.hmm	170	3300025094.a:Ga0209478_1000032_161	249	4.1e-27	2	168	13	179	0.9764705882352941
GT4.hmm	160	3300025094.a:Ga0209478_1000032_181	775	1.3e-17	7	156	191	352	0.93125
GH18.hmm	296	3300025094.a:Ga0209478_1000032_198	331	7.2e-79	31	281	3	314	0.8445945945945946
GH32.hmm	293	3300025094.a:Ga0209478_1000032_255	498	6.6e-97	1	293	20	336	0.9965870307167235
GT5.hmm	472	3300025094.a:Ga0209478_1000032_28	255	1.1e-36	1	182	2	193	0.3834745762711864
GH31.hmm	427	3300025094.a:Ga0209478_1000032_29	783	2.5e-175	1	427	220	661	0.9976580796252927
CE14.hmm	124	3300025094.a:Ga0209478_1000032_63	306	2.5e-27	1	124	35	145	0.9919354838709677
GH2.hmm	752	3300025094.a:Ga0209478_1000042_105	896	1.5e-116	45	491	109	723	0.5930851063829787
GH63.hmm	570	3300025094.a:Ga0209478_1000042_141	443	7.6e-54	361	568	37	438	0.3631578947368421
GH78.hmm	504	3300025094.a:Ga0209478_1000042_147	865	1.1e-22	162	492	337	709	0.6547619047619048
PL1_2.hmm	183	3300025094.a:Ga0209478_1000042_15	674	1.7e-64	1	182	75	253	0.9890710382513661
GH28.hmm	325	3300025094.a:Ga0209478_1000042_16	471	2.3e-81	6	309	81	448	0.9323076923076923
PL9.hmm	374	3300025094.a:Ga0209478_1000042_17	490	2.4e-123	12	374	20	371	0.9679144385026738
GH109.hmm	399	3300025094.a:Ga0209478_1000042_173	466	2.9e-27	3	162	49	200	0.39849624060150374
AA3.hmm	618	3300025094.a:Ga0209478_1000042_176	573	7.2e-48	85	402	9	568	0.5129449838187702
AA3.hmm	618	3300025094.a:Ga0209478_1000042_177	576	1.9e-48	83	402	8	571	0.5161812297734628
GH109.hmm	399	3300025094.a:Ga0209478_1000042_180	391	1.4e-18	4	193	5	198	0.47368421052631576
GH3.hmm	216	3300025094.a:Ga0209478_1000042_185	967	2.1e-67	4	215	104	330	0.9768518518518519
GT2.hmm	170	3300025094.a:Ga0209478_1000042_193	383	2.9e-35	1	115	29	141	0.6705882352941176
GT4.hmm	160	3300025094.a:Ga0209478_1000042_197	395	1.2e-34	12	159	207	360	0.91875
GT26.hmm	171	3300025094.a:Ga0209478_1000042_199	266	8.3e-53	2	171	59	232	0.9883040935672515
CBM9.hmm	182	3300025094.a:Ga0209478_1000042_220	902	4.9e-16	26	177	626	792	0.8296703296703297
GH12.hmm	156	3300025094.a:Ga0209478_1000042_221	275	1.9e-29	1	154	123	272	0.9807692307692307
