Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300024040.a:Ga0222422_100037_101	-	GT2(253-433)	GT2	GT2	N	3
3300024040.a:Ga0222422_100037_140	-	GH23(152-256)	GH23_e1009	-	N	2
3300024040.a:Ga0222422_100037_173	-	AA4(2-227)	-	-	N	1
3300024040.a:Ga0222422_100037_175	-	AA6(8-197)	AA6_e2	-	N	2
3300024040.a:Ga0222422_100037_193	2.4.1.-:5	CBM35(60-179)	CBM35_e45	-	Y(1-26)	2
3300024040.a:Ga0222422_100037_34	-	CE4(39-185)	-	-	Y(1-24)	1
3300024040.a:Ga0222422_100038_116	2.4.1.-:4	GT104(17-394)	GT104_e0	GT104	N	3
3300024040.a:Ga0222422_100038_128	-	AA1(91-563)	-	-	N	1
3300024040.a:Ga0222422_100038_205	-	AA1(88-298)	-	-	Y(1-26)	1
3300024040.a:Ga0222422_100038_21	3.2.1.4:10|3.2.1.151:2	GH12(132-288)	GH12_e31	-	Y(1-28)	2
3300024040.a:Ga0222422_100038_88	-	CE1(22-276)	-	-	N	1
3300024040.a:Ga0222422_100039_12	-	GT4(167-309)	GT4_e907	GT4	N	3
3300024040.a:Ga0222422_100039_153	2.4.2.43:1	GT83(8-540)	GT83_e27	GT83	Y(1-28)	3
3300024040.a:Ga0222422_100039_156	-	GT2(6-147)	GT2	GT2	N	3
3300024040.a:Ga0222422_100039_196	-	GH73(167-303)	GH73_e82	-	N	2
3300024040.a:Ga0222422_100054_15	-	GH23(101-204)	GH23_e653	-	Y(1-34)	2
3300024040.a:Ga0222422_100054_42	2.4.-.-:2	GT51(64-228)	GT51_e98	-	Y(1-12)	2
3300024040.a:Ga0222422_100054_45	-	AA7(49-251)	-	-	N	1
3300024040.a:Ga0222422_100064_16	-	GT2(8-167)	GT2	-	N	2
3300024040.a:Ga0222422_100064_19	-	CE4(7-125)	CE4_e274	-	N	2
3300024040.a:Ga0222422_100064_20	-	GT4(216-346)	GT4_e1696	GT4	N	3
3300024040.a:Ga0222422_100064_21	-	GT26(57-228)	GT26_e98	-	N	2
3300024040.a:Ga0222422_100064_24	-	CE4(60-206)	CE4_e292	-	N	2
3300024040.a:Ga0222422_100064_25	-	AA3(10-540)	-	-	N	1
3300024040.a:Ga0222422_100064_34	-|-	GH23(99-237)	GH23_e326+CBM50_e225	CBM50+GH23	Y(1-26)	3
3300024040.a:Ga0222422_100064_44	-	GT51(61-217)	GT51_e46	GT51	Y(1-26)	3
3300024040.a:Ga0222422_100075_1	2.4.1.227:11	GT28(185-343)	GT28_e46	GT28	N	3
3300024040.a:Ga0222422_100075_52	-	GT51(83-260)	GT51_e58	GT51	N	3
3300024040.a:Ga0222422_100075_60	-	AA4(53-247)	-	-	N	1
3300024040.a:Ga0222422_100075_8	3.5.1.108:18	CE11(4-279)	CE11_e22	CE11	N	3
3300024040.a:Ga0222422_100075_85	-	GT4(138-277)	GT4_e3948	-	N	2
3300024040.a:Ga0222422_100075_99	-	GT9(95-313)	GT9_e235	GT9	N	3
