dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23_e275	GH23:8	-	-	159	3300029742.a:Ga0245239_100010_118	444	8.8e-56	1	158	282	438	0.9874213836477987	0.9874213836477987
GT4_e3628	GT4:7	-	-	114	3300029742.a:Ga0245239_100010_191	375	5.8e-31	2	113	196	309	0.9736842105263158	0.9736842105263158
GH23_e209	CBM50:31|GH23:31	-	-	140	3300029742.a:Ga0245239_100014_202	451	2.7e-68	1	138	155	293	0.9785714285714285	0.9785714285714285
CBM50_e338	CBM50:4180|GH23:4153	-	chitin, peptidoglycan	43	3300029742.a:Ga0245239_100014_202	451	7.5e-21	1	43	407	449	0.9767441860465116	0.9767441860465116
GT2	GT2:444	-	-	314	3300029742.a:Ga0245239_100014_45	337	3.1e-126	2	295	5	299	0.9331210191082803	0.9331210191082803
GT19_e2	GT19:889	-	-	349	3300029742.a:Ga0245239_100093_28	393	1.1e-137	1	349	5	357	0.997134670487106	0.997134670487106
GH130_e2	GH130:87	-	-	341	3300029742.a:Ga0245239_100114_3	349	1.2e-168	1	340	7	346	0.9941348973607038	0.9941348973607038
GT2	GT2:377	-	-	167	3300029742.a:Ga0245239_100118_65	242	4.8e-78	1	167	6	171	0.9940119760479041	0.9940119760479041
GH2_e121	GH2:8	-	-	355	3300029742.a:Ga0245239_100241_20	575	1e-85	2	353	90	444	0.9887323943661972	0.9887323943661972
GH57_e4	GH57:163|GT5:1	-	-	317	3300029742.a:Ga0245239_100260_75	416	4.6e-134	1	317	7	321	0.9968454258675079	0.9968454258675079
GT4_e602	GT4:97	-	-	147	3300029742.a:Ga0245239_100260_76	436	8.6e-74	2	145	256	399	0.9727891156462585	0.9727891156462585
GT30_e38	GT30:395	-	-	163	3300029742.a:Ga0245239_100426_37	414	1.9e-76	3	163	47	207	0.9815950920245399	0.9815950920245399
GH2_e134	GH2:9	-	-	358	3300029742.a:Ga0245239_100010_137	481	1.2e-103	1	358	119	473	0.9972067039106145	0.9972067039106145
GT4_e3584	GT4:10	-	-	151	3300029742.a:Ga0245239_100010_190	360	9.9e-56	2	149	180	327	0.9735099337748344	0.9735099337748344
GT2	GT2:21	-	-	291	3300029742.a:Ga0245239_100010_193	331	2.9e-84	6	286	16	310	0.9621993127147767	0.9621993127147767
GT9_e65	GT9:196	-	-	249	3300029742.a:Ga0245239_100010_205	354	1.2e-87	3	247	81	322	0.9799196787148594	0.9799196787148594
GH73_e88	GH73:188|CBM50:180	-	-	129	3300029742.a:Ga0245239_100010_207	278	1.1e-60	2	129	39	166	0.9844961240310077	0.9844961240310077
GT28_e43	GT28:568	-	-	161	3300029742.a:Ga0245239_100010_219	372	3e-60	1	161	196	357	0.9937888198757764	0.9937888198757764
GT4_e2089	GT4:84	-	-	145	3300029742.a:Ga0245239_100010_303	372	1.1e-52	1	141	199	339	0.9655172413793104	0.9655172413793104
GH31_e46	GH31:130	3.2.1.22:1	alpha-galactan	390	3300029742.a:Ga0245239_100010_74	513	1.7e-55	13	388	154	510	0.9615384615384616	0.9615384615384616
GT28_e59	GT28:14	-	-	148	3300029742.a:Ga0245239_100014_41	373	1.5e-55	1	146	212	357	0.9797297297297297	0.9797297297297297
GT4_e1254	GT4:12	-	-	149	3300029742.a:Ga0245239_100093_33	369	7.1e-38	2	147	193	337	0.9731543624161074	0.9731543624161074
GT2	GT2:7	-	-	125	3300029742.a:Ga0245239_100093_34	280	3.8e-47	1	120	9	128	0.952	0.952
CE11_e18	CE11:339	-	-	269	3300029742.a:Ga0245239_100093_57	464	2.9e-104	1	268	6	297	0.9925650557620818	0.9925650557620818
CBM48_e32	CBM48:1020|GH13_8:992|GH13:3|GT4:2|GH28:2	2.4.1.18:166	glycogen	89	3300029742.a:Ga0245239_100114_110	685	1.3e-27	1	89	63	150	0.9887640449438202	0.9887640449438202
GH13_e20	GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1	2.4.1.18:50	sucrose, alpha-glucan	293	3300029742.a:Ga0245239_100114_110	685	5.2e-133	1	293	235	525	0.9965870307167235	0.9965870307167235
GH23_e357	GH23:320|CBM50:1	-	-	137	3300029742.a:Ga0245239_100114_98	304	1.9e-61	1	133	88	221	0.9635036496350365	0.9635036496350365
GH2_e122	GH2:308|CBM57:2	3.2.1.31:1	beta-glucuronan	592	3300029742.a:Ga0245239_100118_23	673	8e-175	3	591	14	595	0.9932432432432432	0.9932432432432432
GT2	GT2:60	-	-	266	3300029742.a:Ga0245239_100118_41	374	1.4e-103	2	262	6	270	0.9774436090225563	0.9774436090225563
GT2	GT2:29	-	-	277	3300029742.a:Ga0245239_100118_93	388	4e-43	10	274	71	335	0.9530685920577617	0.9530685920577617
GT2	GT2:8|GT4:1	-	-	254	3300029742.a:Ga0245239_100258_33	310	6.2e-76	1	254	7	280	0.9960629921259843	0.9960629921259843
GT2	GT2:5	-	-	188	3300029742.a:Ga0245239_100258_54	277	1.8e-45	2	188	6	193	0.9893617021276596	0.9893617021276596
GT51_e160	GT51:316	-	-	185	3300029742.a:Ga0245239_100258_6	785	1.2e-77	2	184	71	256	0.9837837837837838	0.9837837837837838
GT5_e28	GT5:878	-	-	225	3300029742.a:Ga0245239_100260_12	272	1e-99	1	223	6	229	0.9866666666666667	0.9866666666666667
GT2	GT2:6	-	-	95	3300029742.a:Ga0245239_100260_64	312	4.3e-27	1	95	23	119	0.9894736842105263	0.9894736842105263
