CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_16	16273	17832	-	2.A.2.1.1
CGC1	CAZyme	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_17	17976	19913	-	GH2| GH2
CGC1	null	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_18	20092	21384	-	null
CGC1	TF	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_19	21409	22107	-	LytTR
CGC1	null	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_20	22427	23152	+	null
CGC1	null	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_21	23297	23470	+	null
CGC1	STP	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_22	23501	24292	+	HD
CGC1	TC	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_23	24273	24884	-	9.B.156.3.1
CGC1	null	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_24	24888	26642	-	null
CGC1	TC	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_25	26750	27280	+	9.B.156.3.1
CGC1	TC	3300029073.a:Ga0169579_10189	3300029073.a:Ga0169579_10189_26	27337	27996	+	3.A.1.1.24
CGC1	TC	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_37	36062	37393	+	2.A.40.2.1
CGC1	CAZyme	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_38	37469	38875	-	GH32| GH32
CGC1	TC	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_39	38872	40797	-	4.A.1.2.1
CGC1	TF	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_40	40956	41915	-	LacI
CGC1	null	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_41	42051	43253	-	null
CGC1	null	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_42	43762	43884	+	null
CGC1	TC	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_43	43877	44746	-	1.A.35.3.2
CGC1	null	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_44	44788	45405	-	null
CGC1	STP	3300029073.a:Ga0169579_10160	3300029073.a:Ga0169579_10160_45	45545	46225	-	HD
CGC1	TC	3300029073.a:Ga0169579_10141	3300029073.a:Ga0169579_10141_12	8662	9468	+	1.C.109.1.5
CGC1	null	3300029073.a:Ga0169579_10141	3300029073.a:Ga0169579_10141_13	9479	10318	+	null
CGC1	TF	3300029073.a:Ga0169579_10141	3300029073.a:Ga0169579_10141_14	10323	10781	+	Arg_repressor
CGC1	null	3300029073.a:Ga0169579_10141	3300029073.a:Ga0169579_10141_15	10790	12475	+	null
