dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4_e3029	GT4:6	-	-	154	3300029433.a:Ga0243761_1000023_144	395	3e-65	2	153	210	361	0.9805194805194806	0.9805194805194806
CE9_e66	CE9:13	-	-	358	3300029433.a:Ga0243761_1000051_17	385	6.6e-195	1	358	17	377	0.9972067039106145	0.9972067039106145
GT83_e95	GT83:17	-	-	447	3300029433.a:Ga0243761_1000051_82	520	2.9e-177	3	447	12	456	0.9932885906040269	0.9932885906040269
GT2	GT2:27	-	-	224	3300029433.a:Ga0243761_1000058_19	417	1.7e-117	1	224	46	269	0.9955357142857143	0.9955357142857143
GT26_e111	GT26:30	-	-	169	3300029433.a:Ga0243761_1000058_22	244	6e-79	2	169	59	226	0.9881656804733728	0.9881656804733728
GT9_e170	GT9:21	-	-	230	3300029433.a:Ga0243761_1000058_59	350	2.5e-129	1	229	77	305	0.991304347826087	0.991304347826087
GT28_e1	GT28:2579|CE4:1	-	-	164	3300029433.a:Ga0243761_1000058_69	374	9.4e-58	1	164	191	357	0.9939024390243902	0.9939024390243902
AA4_e1	AA4:19	-	-	525	3300029433.a:Ga0243761_1000070_104	468	3.4e-27	10	291	7	276	0.5352380952380953	0.5352380952380953
GT51_e3	GT51:342	-	-	173	3300029433.a:Ga0243761_1000070_59	263	7.6e-66	10	172	80	242	0.9364161849710982	0.9364161849710982
GH23_e927	GH23:7	-	-	131	3300029433.a:Ga0243761_1000117_10	192	8.8e-76	1	131	56	186	0.9923664122137404	0.9923664122137404
GH73_e111	GH73:25	-	-	126	3300029433.a:Ga0243761_1000117_33	405	7.2e-65	1	125	102	227	0.9841269841269841	0.9841269841269841
GH23_e863	GH23:5	-	-	103	3300029433.a:Ga0243761_1000502_3	3439	4.6e-51	1	103	568	674	0.9902912621359223	0.9902912621359223
AA4_e1	AA4:19	-	-	525	3300029433.a:Ga0243761_1000530_32	467	8.9e-26	12	237	10	226	0.42857142857142855	0.42857142857142855
GH13_e122	GH13_31:1547|GH13_40:132|GH13:79|GH13_29:30|GH13_23:5|GH13_17:3|GH13_36:3|GH13_44:1|GT25:1|GT5:1	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	sucrose, sucrose, starch, starch, starch, starch	344	3300029433.a:Ga0243761_1001036_8	556	5.3e-140	1	342	29	378	0.9912790697674418	0.9912790697674418
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029433.a:Ga0243761_1001535_13	810	0	1	711	95	805	0.9971910112359551	0.9971910112359551
CBM48_e87	CBM48:176|GH13:167|GH13_9:3	-	glycogen	81	3300029433.a:Ga0243761_1001535_14	703	3.8e-24	7	77	37	110	0.8641975308641975	0.8641975308641975
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029433.a:Ga0243761_1001535_14	703	1.8e-162	1	301	179	479	0.9966777408637874	0.9966777408637874
GT2	GT2:6	-	-	96	3300029433.a:Ga0243761_1000023_142	253	9.2e-49	1	95	7	101	0.9791666666666666	0.9791666666666666
GT8_e248	GT8:8	-	-	249	3300029433.a:Ga0243761_1000023_150	334	1.1e-118	4	249	17	263	0.9839357429718876	0.9839357429718876
GT51_e132	GT51:107	-	-	176	3300029433.a:Ga0243761_1000058_32	681	1.2e-84	2	176	68	243	0.9886363636363636	0.9886363636363636
GT2	GT2:31	-	-	161	3300029433.a:Ga0243761_1000058_46	309	9.7e-77	1	161	3	163	0.9937888198757764	0.9937888198757764
GT9_e90	GT9:25	-	-	231	3300029433.a:Ga0243761_1000058_60	344	1e-102	1	227	75	302	0.9783549783549783	0.9783549783549783
GT19_e10	GT19:21	-	-	356	3300029433.a:Ga0243761_1000070_52	385	1.4e-175	1	356	4	358	0.9971910112359551	0.9971910112359551
CE11_e34	CE11:19	-	-	267	3300029433.a:Ga0243761_1000070_56	278	3.2e-139	1	266	7	273	0.9925093632958801	0.9925093632958801
AA4_e1	AA4:19	-	-	525	3300029433.a:Ga0243761_1000070_61	467	2e-23	11	242	9	231	0.44	0.44
GT2	GT2:59	-	-	162	3300029433.a:Ga0243761_1000117_7	312	1.6e-73	1	162	6	167	0.9938271604938271	0.9938271604938271
GT83_e69	GT83:43	-	-	427	3300029433.a:Ga0243761_1000133_42	513	3.2e-154	3	427	28	438	0.9929742388758782	0.9929742388758782
AA4_e1	AA4:19	-	-	525	3300029433.a:Ga0243761_1000189_65	464	2.6e-21	12	258	9	245	0.4685714285714286	0.4685714285714286
GH170_e20	GH170:7	-	-	354	3300029433.a:Ga0243761_1000530_46	361	1.3e-197	1	354	4	357	0.9971751412429378	0.9971751412429378
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300029433.a:Ga0243761_1001535_15	479	1.8e-214	1	471	3	474	0.9978768577494692	0.9978768577494692
CBM34_e3	CBM34:227|GH13_39:209|GH77:42|GH13:17	-	starch	124	3300029433.a:Ga0243761_1001535_16	1133	1.3e-32	1	123	7	123	0.9838709677419355	0.9838709677419355
GH13_e89	GH13_39:173|CBM34:90|GH77:35|GH13:18|GH13_20:2|CBM48:1	-	sucrose	317	3300029433.a:Ga0243761_1001535_16	1133	3.8e-146	1	317	189	509	0.9968454258675079	0.9968454258675079
