PUL0009	1.54e-75	3300013497_2
PUL0016	1.21e-151	3300013497_2
PUL0017	2.47e-216	3300013497_2
PUL0019	3.55e-206	3300013497_2
PUL0024	4.61e-137	3300013497_2
PUL0038	2.94e-158	3300013497_2
PUL0121	8.74e-57	3300013497_2
PUL0151	1.27e-19	3300013497_2
PUL0195	1.94e-241	3300013497_2
PUL0195	2.59e-227	3300013497_2
PUL0212	2.82e-181	3300013497_2
PUL0230	5.43e-19	3300013497_2
PUL00290	1.5e-38	3300013497_2
PUL0333	9.4e-110	3300013497_2
PUL0335	1.07e-179	3300013497_2
PUL0335	2.89e-56	3300013497_2
PUL0337	1.94e-159	3300013497_2
PUL0347	1.1e-97	3300013497_2
PUL0347	6.18e-265	3300013497_2
PUL0390	1.37e-110	3300013497_2
PUL0458	6.69e-55	3300013497_2
PUL0497	6.53e-249	3300013497_2
PUL0504	1.24e-23	3300013497_2
PUL00505	1.92e-38	3300013497_2
PUL0555	3.98e-06	3300013497_2
PUL0574	1.72e-104	3300013497_2
PUL0579	1.04e-110	3300013497_2
PUL0579	5.05e-87	3300013497_2
PUL0599	1.68e-144	3300013497_2
PUL00612	5e-19	3300013497_2
PUL00706	5.33e-184	3300013497_2
PUL01212	1.52e-173	3300013497_2
PUL01215	4.21e-58	3300013497_2
PUL01218	3.32e-45	3300013497_2
PUL01455	5.01e-74	3300013497_2
PUL02300	3.36e-114	3300013497_2
PUL02483	7.58e-10	3300013497_2
PUL03004	6.84e-105	3300013497_2
PUL03004	8.03e-91	3300013497_2
PUL03361	1.18e-96	3300013497_2
PUL03412	2.76e-184	3300013497_2
PUL03419	5.36e-156	3300013497_2
PUL04132	1.43e-167	3300013497_2
PUL04135	1.25e-18	3300013497_2
PUL04135	1.84e-128	3300013497_2
PUL04299	2.08e-36	3300013497_2
PUL04299	4.09e-38	3300013497_2
PUL04590	3.15e-11	3300013497_2
PUL05302	4.27e-301	3300013497_2
PUL05304	1.04e-42	3300013497_2
