dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE9_e44	CE9:51	-	-	367	3300029595.a:Ga0245140_100016_168	374	1.2e-99	5	364	11	371	0.9782016348773842	0.9782016348773842
GH3_e28	GH3:930|GH171:3	3.2.1.52:8	chitin	224	3300029595.a:Ga0245140_100016_327	334	7.4e-80	5	223	70	287	0.9732142857142857	0.9732142857142857
CBM34_e3	CBM34:227|GH13_39:209|GH77:42|GH13:17	-	starch	124	3300029595.a:Ga0245140_100016_78	641	1.2e-18	1	122	9	119	0.9758064516129032	0.9758064516129032
GH13_e89	GH13_39:173|CBM34:90|GH77:35|GH13:18|GH13_20:2|CBM48:1	-	sucrose	317	3300029595.a:Ga0245140_100016_78	641	3.6e-121	2	317	192	519	0.9936908517350158	0.9936908517350158
CE4_e40	CE4:22	-	-	113	3300029595.a:Ga0245140_100063_128	242	1.4e-40	3	111	46	154	0.9557522123893806	0.9557522123893806
CE4_e56	CE4:19	-	-	120	3300029595.a:Ga0245140_100063_178	233	2.3e-18	2	99	48	143	0.8083333333333333	0.8083333333333333
GH144_e3	GH144:15	-	-	395	3300029595.a:Ga0245140_100063_184	2585	1.3e-28	4	203	957	1159	0.5037974683544304	0.5037974683544304
GT84_e1	GT84:861|GH94:816|GH0:697	-	-	214	3300029595.a:Ga0245140_100063_184	2585	2e-72	1	212	1126	1336	0.985981308411215	0.985981308411215
GH94_e1	GH94:1849|GT84:1656|GH0:1428	2.4.1.-:2|2.4.1.333:2	chitin, beta-glucan	1076	3300029595.a:Ga0245140_100063_184	2585	2.5e-280	1	1071	1568	2577	0.9944237918215614	0.9944237918215614
GT76_e12	GT76:10	-	-	190	3300029595.a:Ga0245140_100063_70	459	5.3e-26	2	185	120	310	0.9631578947368421	0.9631578947368421
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300029595.a:Ga0245140_100123_111	493	3.4e-198	1	464	10	473	0.9665970772442589	0.9665970772442589
GT4_e1075	GT4:15	-	-	147	3300029595.a:Ga0245140_100123_130	414	5e-38	2	145	204	349	0.9727891156462585	0.9727891156462585
GH13_e79	GH13:41	-	sucrose	290	3300029595.a:Ga0245140_100139_5	428	7e-138	1	289	26	314	0.993103448275862	0.993103448275862
CE4_e310	CE4:60	-	-	124	3300029595.a:Ga0245140_100189_61	209	3.6e-51	2	124	67	189	0.9838709677419355	0.9838709677419355
GH23_e927	GH23:7	-	-	131	3300029595.a:Ga0245140_100189_77	229	7.1e-47	1	130	90	218	0.9847328244274809	0.9847328244274809
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029595.a:Ga0245140_100205_59	795	1.8e-280	2	710	93	785	0.9943820224719101	0.9943820224719101
CBM50_e331	CBM50:37|GH19:27|GH25:2|GH73:1|CE4:1	-	chitin, peptidoglycan	44	3300029595.a:Ga0245140_100292_51	269	6.4e-17	1	43	222	264	0.9545454545454546	0.9545454545454546
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300029595.a:Ga0245140_100385_28	616	1.6e-18	5	97	21	127	0.92	0.92
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029595.a:Ga0245140_100385_28	616	3.4e-147	1	301	176	476	0.9966777408637874	0.9966777408637874
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300029595.a:Ga0245140_100385_31	477	3e-199	1	468	5	474	0.9915074309978769	0.9915074309978769
GT28_e30	GT28:2065	-	-	150	3300029595.a:Ga0245140_100385_42	360	5.6e-58	1	147	190	335	0.9733333333333334	0.9733333333333334
GH29_e81	GH29:191|CBM47:2	3.2.1.51:3	host glycan	334	3300029595.a:Ga0245140_100748_28	436	4.8e-163	2	334	10	342	0.9940119760479041	0.9940119760479041
GT2	GT2:183	-	-	162	3300029595.a:Ga0245140_100016_335	311	1.2e-67	2	161	8	168	0.9814814814814815	0.9814814814814815
GT28_e59	GT28:14	-	-	148	3300029595.a:Ga0245140_100063_209	367	6.4e-48	1	147	205	351	0.9864864864864865	0.9864864864864865
GT51_e59	GT51:48	-	-	175	3300029595.a:Ga0245140_100123_79	931	4.8e-59	2	160	110	266	0.9028571428571428	0.9028571428571428
CBM16_e30	CBM16:8|GT39:8	-	cellulose, glucomannan	125	3300029595.a:Ga0245140_100139_133	1245	7.2e-19	15	125	35	138	0.88	0.88
GT39_e29	GT39:80|CBM0:21|CBM16:6	-	-	201	3300029595.a:Ga0245140_100139_133	1245	2.2e-16	28	187	292	464	0.7910447761194029	0.7910447761194029
GT39_e29	GT39:80|CBM0:21|CBM16:6	-	-	201	3300029595.a:Ga0245140_100139_133	1245	1.6e-86	3	200	830	1051	0.9800995024875622	0.9800995024875622
CE4_e246	CE4:20	-	-	111	3300029595.a:Ga0245140_100205_36	293	3e-37	2	110	92	203	0.972972972972973	0.972972972972973
GT51_e151	GT51:22	-	-	175	3300029595.a:Ga0245140_100205_6	804	2.4e-65	7	174	81	248	0.9542857142857143	0.9542857142857143
GT2	GT2:30	-	-	219	3300029595.a:Ga0245140_100529_27	471	2.7e-30	2	214	221	432	0.9680365296803652	0.9680365296803652
GH20_e105	GH20:466|CBM32:71|GH18:66|GH16_8:64|GH84:28|GH2:19|GH85:2|CBM40:1|GH33:1	3.2.1.52:9|3.2.1.96:7|3.2.1.23:1	host glycan	334	3300029595.a:Ga0245140_100756_26	1846	4.1e-72	2	326	117	430	0.9700598802395209	0.9700598802395209
GH2_e128	GH2:126	-	-	523	3300029595.a:Ga0245140_101907_10	577	3.2e-213	1	522	20	542	0.9961759082217974	0.9961759082217974
