Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300010263.a:Ga0134105_1000954_12	ABN53381.1|CBM35|PL1_5|PL9_1	99.5	922	5	0	1	922	1	922	0.0e+00	1728.8
3300010263.a:Ga0134105_1000423_3	ABN53625.1|CBM3	94.3	1004	49	3	1	1002	1	998	0.0e+00	1812.3
3300010263.a:Ga0134105_1000423_31	QUI22575.1|CBM50	39.2	599	360	4	6	602	28	624	1.4e-125	454.1
3300010263.a:Ga0134105_1000423_39	ABN53708.1|CBM3	99.8	569	1	0	1	569	1	569	0.0e+00	1142.1
3300010263.a:Ga0134105_1000547_4	CAA49187.1|GH5_1|3.2.1.4	100.0	566	0	0	1	566	1	566	0.0e+00	1135.9
3300010263.a:Ga0134105_1000547_11	ADU73509.1|CE0	100.0	321	0	0	1	321	191	511	2.5e-182	641.7
3300010263.a:Ga0134105_1000547_25	QYO62262.1|GH13	67.5	348	111	2	1	347	1	347	2.1e-125	453.4
3300010263.a:Ga0134105_1000547_28	ABN54093.1|GH18	100.0	583	0	0	1	583	1	583	0.0e+00	1169.8
3300010263.a:Ga0134105_1000114_16	ABN53326.1|GH10|3.2.1.8	99.7	760	2	0	1	760	1	760	0.0e+00	1323.9
3300010263.a:Ga0134105_1000114_39	CCO12633.2|GH84	54.9	667	277	11	2	649	3	664	3.9e-203	711.8
3300010263.a:Ga0134105_1000114_46	ANV77535.1|GH48	99.6	744	3	0	1	744	1	744	0.0e+00	1503.8
3300010263.a:Ga0134105_1001141_8	ABN53008.1|GH15	99.7	644	2	0	1	644	1	644	0.0e+00	1345.1
3300010263.a:Ga0134105_1001141_9	ALX09475.1|GT2	100.0	418	0	0	1	418	1	418	1.5e-243	845.5
3300010263.a:Ga0134105_1001141_10	AGL63717.2|GT4	52.2	651	291	9	164	812	107	739	3.4e-180	636.0
3300010263.a:Ga0134105_1000711_2	ALX09838.1|GH126	100.0	380	0	0	1	380	1	380	2.9e-222	774.6
3300010263.a:Ga0134105_1000711_22	ADU75786.1|CBM0	99.2	254	2	0	1	254	1	254	2.3e-143	511.9
3300010263.a:Ga0134105_1000711_23	ANV77591.1|CBM3|GH5_1	99.5	621	3	0	1	621	1	621	0.0e+00	1268.8
3300010263.a:Ga0134105_1000032_18	ALX10017.1|GT2	99.7	388	1	0	1	388	1	388	2.6e-218	761.5
3300010263.a:Ga0134105_1000032_20	ALX10015.1|GT4	100.0	347	0	0	1	347	1	347	2.2e-205	718.4
3300010263.a:Ga0134105_1000032_21	ANV77788.1|GT4	100.0	410	0	0	1	410	1	410	1.7e-244	848.6
3300010263.a:Ga0134105_1000032_23	ABN53538.1|GT4	100.0	375	0	0	1	375	1	375	8.3e-214	746.5
3300010263.a:Ga0134105_1000032_84	QWU85921.1|GH130	51.4	463	217	1	5	459	1375	1837	2.1e-134	483.0
3300010263.a:Ga0134105_1000032_130	ALX09907.1|GT0	100.0	354	0	0	1	354	1	354	4.9e-200	700.7
3300010263.a:Ga0134105_1000485_3	ADU75030.1|CBM35|PL11_1	100.0	820	0	0	1	820	1	820	0.0e+00	1580.5
3300010263.a:Ga0134105_1000485_10	ADU21570.1|CBM37	30.2	865	484	27	180	980	26	834	4.0e-104	383.6
3300010263.a:Ga0134105_1004545_1	ANV77640.1|CBM48|GH13_9	100.0	737	0	0	1	737	1	737	0.0e+00	1586.2
3300010263.a:Ga0134105_1004545_2	ALX09865.1|CE9	100.0	393	0	0	1	393	1	393	5.6e-221	770.4
3300010263.a:Ga0134105_1004900_6	ADU73424.1|GH23	100.0	228	0	0	1	228	1	228	2.2e-124	448.7
3300010263.a:Ga0134105_1002572_1	ALX08008.1|GH3	99.9	755	1	0	1	755	1	755	0.0e+00	1494.9
3300010263.a:Ga0134105_1002572_2	ANV75753.1|CBM3|CBM4	99.5	1050	5	0	1	1050	1	1050	0.0e+00	1941.8
3300010263.a:Ga0134105_1000043_1	AWZ17133.1|GH13_30	39.0	1216	650	26	5	1174	406	1575	1.6e-226	790.4
3300010263.a:Ga0134105_1000043_2	CAD7235639.1|GT2	41.1	543	305	7	13	552	144	674	5.3e-111	405.6
3300010263.a:Ga0134105_1000043_8	ANV75739.1|CBM6|GH43_16	100.0	679	0	0	1	679	1	679	0.0e+00	1302.7
3300010263.a:Ga0134105_1000043_10	ABN52505.1|CBM42	100.0	481	0	0	1	481	1	481	8.0e-169	597.4
3300010263.a:Ga0134105_1000043_21	ABN52516.1|GT5	100.0	488	0	0	1	488	1	488	2.1e-289	998.0
3300010263.a:Ga0134105_1000043_41	ANV75706.1|GT4	100.0	408	0	0	1	408	1	408	2.6e-245	851.3
3300010263.a:Ga0134105_1000043_46	CAG7883609.1|GT1	58.5	862	353	4	9	868	181	1039	4.9e-289	997.7
3300010263.a:Ga0134105_1000043_65	CAE6204650.1|GH28	53.8	602	270	4	6	601	744	1343	5.5e-183	644.8
3300010263.a:Ga0134105_1000043_71	ALR08738.2|GT83	49.4	587	284	8	10	589	2	582	6.6e-157	558.1
3300010263.a:Ga0134105_1000043_93	AVI59029.1|GT2	46.1	438	226	4	4	440	2	430	3.0e-106	389.4
3300010263.a:Ga0134105_1000043_103	BBK63254.1|GT4	64.9	373	128	3	8	379	5	375	1.0e-142	510.4
3300010263.a:Ga0134105_1000560_3	ANV76178.1|CE3	96.5	255	9	0	30	284	246	500	2.4e-134	482.3
3300010263.a:Ga0134105_1000560_4	ABN52032.1|CE2|GH5_4|3.1.1.72|3.1.1.-	97.3	814	22	0	1	814	1	814	0.0e+00	1518.4
