HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23.hmm	135	3300025218.a:Ga0207882_1000008_124	204	3.4e-28	15	126	77	186	0.8222222222222222
AA6.hmm	195	3300025218.a:Ga0207882_1000008_446	201	4.2e-78	1	195	3	197	0.9948717948717949
CBM32.hmm	124	3300025218.a:Ga0207882_1000008_452	1066	1.5e-18	8	109	194	295	0.8145161290322581
GH144.hmm	404	3300025218.a:Ga0207882_1000008_456	479	2.4e-141	6	403	37	471	0.9826732673267327
GT2.hmm	170	3300025218.a:Ga0207882_1000008_487	313	5.1e-22	2	161	6	163	0.9352941176470588
AA1.hmm	358	3300025218.a:Ga0207882_1000008_68	596	1.9e-70	9	357	64	581	0.9720670391061452
GT51.hmm	177	3300025218.a:Ga0207882_1000012_221	698	4.4e-68	2	177	74	249	0.9887005649717514
PL1_2.hmm	183	3300025218.a:Ga0207882_1000023_105	476	2.9e-58	1	183	103	305	0.994535519125683
CE1.hmm	227	3300025218.a:Ga0207882_1000023_109	674	9.1e-16	9	209	424	649	0.8810572687224669
GT107.hmm	532	3300025218.a:Ga0207882_1000023_11	680	9e-91	175	503	5	323	0.6165413533834586
GT107.hmm	532	3300025218.a:Ga0207882_1000023_11	680	5.8e-120	167	498	318	648	0.6221804511278195
PL1_2.hmm	183	3300025218.a:Ga0207882_1000023_111	453	4.3e-57	1	168	86	273	0.912568306010929
GT4.hmm	160	3300025218.a:Ga0207882_1000023_124	373	1.2e-30	7	159	195	346	0.95
GT4.hmm	160	3300025218.a:Ga0207882_1000023_138	394	6.7e-25	7	155	216	362	0.925
GT4.hmm	160	3300025218.a:Ga0207882_1000023_140	425	9.8e-26	14	155	231	384	0.88125
GH13_23.hmm	344	3300025218.a:Ga0207882_1000023_159	528	2.5e-150	1	343	26	369	0.9941860465116279
GT30.hmm	177	3300025218.a:Ga0207882_1000023_77	429	2.8e-57	2	162	36	200	0.903954802259887
GT19.hmm	354	3300025218.a:Ga0207882_1000028_116	390	9.6e-99	1	347	7	359	0.9774011299435028
GT4.hmm	160	3300025218.a:Ga0207882_1000028_14	439	8.8e-25	7	151	262	393	0.9
CE4.hmm	130	3300025218.a:Ga0207882_1000028_17	215	1.9e-27	7	126	2	132	0.9153846153846154
GH3.hmm	216	3300025218.a:Ga0207882_1000030_34	776	3.6e-64	3	215	125	347	0.9814814814814815
GH10.hmm	303	3300025218.a:Ga0207882_1000030_35	356	1.2e-78	10	301	40	349	0.9603960396039604
AA1.hmm	358	3300025218.a:Ga0207882_1000030_5	574	2.7e-70	11	357	42	559	0.9664804469273743
AA2.hmm	255	3300025218.a:Ga0207882_1000030_97	736	3e-18	16	118	85	188	0.4
GH23.hmm	135	3300025218.a:Ga0207882_1000034_37	692	8.9e-24	18	124	529	659	0.7851851851851852
GT2.hmm	230	3300025218.a:Ga0207882_1000034_42	496	1.3e-25	5	228	98	328	0.9695652173913043
CE1.hmm	227	3300025218.a:Ga0207882_1000034_55	281	1.9e-22	1	174	42	218	0.762114537444934
GH108.hmm	86	3300025218.a:Ga0207882_1000034_88	175	4.7e-30	3	86	12	96	0.9651162790697675
