Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029851.a:Ga0245290_100027_20	AZH71901.1|GH42	98.6	708	10	0	1	708	1	708	0.0e+00	1434.9
3300029851.a:Ga0245290_100027_23	AJE06353.1|GH30_2	99.6	448	2	0	1	448	1	448	5.9e-275	949.9
3300029851.a:Ga0245290_100027_26	QTL81279.1|GH5_44	96.0	299	10	1	1	297	78	376	5.6e-174	614.0
3300029851.a:Ga0245290_100027_27	AXR42131.1|GH5_44	98.1	412	8	0	19	430	1	412	1.7e-250	868.6
3300029851.a:Ga0245290_100027_29	UQT37017.1|GH3	98.6	777	10	1	1	777	1	776	0.0e+00	1543.1
3300029851.a:Ga0245290_100027_35	AJE06338.1|GH3	98.3	751	13	0	1	751	1	751	0.0e+00	1488.0
3300029851.a:Ga0245290_100027_41	AUH38424.1|GH42	56.9	462	197	1	29	490	632	1091	7.4e-146	521.2
3300029851.a:Ga0245290_100027_76	AVT45692.1|GH32	99.8	518	1	0	1	518	1	518	0.0e+00	1099.7
3300029851.a:Ga0245290_100027_97	AWZ17133.1|GH13_30	53.3	1199	531	16	3	1193	402	1579	0.0e+00	1246.5
3300029851.a:Ga0245290_100027_126	AXR42028.1|GT28	100.0	393	0	0	16	408	1	393	8.1e-223	776.5
3300029851.a:Ga0245290_100015_29	AGL63717.2|GT4	45.1	720	294	10	163	871	107	736	1.9e-155	553.9
3300029851.a:Ga0245290_100015_51	BAF40216.1|GH13_3	99.5	752	4	0	1	752	1	752	0.0e+00	1445.3
3300029851.a:Ga0245290_100015_81	CAD7245033.1|GT58	57.7	492	182	5	6	484	1042	1520	2.2e-145	519.6
3300029851.a:Ga0245290_100015_106	BAQ29784.1|GH35	99.7	751	2	0	1	751	1	751	0.0e+00	1572.8
3300029851.a:Ga0245290_100015_107	AVT45848.1|GH42	100.0	700	0	0	1	700	1	700	0.0e+00	1465.7
3300029851.a:Ga0245290_100015_125	QHB63327.1|GH23	100.0	331	0	0	1	331	1	331	4.8e-181	637.5
3300029851.a:Ga0245290_100015_135	UQT37095.1|CBM41|GH13_32	99.6	1470	6	0	1	1470	1	1470	0.0e+00	2949.1
