Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029688.a:Ga0245223_100003_110	-	CE1(35-271)	CE1_e29	-	Y(1-21)	2
3300029688.a:Ga0245223_100003_118	3.2.1.63:1|3.2.1.51:1	GH29(33-357)	GH29_e63	GH29	Y(1-26)	3
3300029688.a:Ga0245223_100003_141	3.2.1.18:6	GH33(191-527)	GH33_e121	GH33	Y(1-20)	3
3300029688.a:Ga0245223_100003_170	-	GH85(120-429)	GH85_e14	GH85	Y(1-22)	3
3300029688.a:Ga0245223_100003_173	-	GH84(178-497)	GH84_e1	GH84	Y(1-23)	3
3300029688.a:Ga0245223_100003_174	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(245-753)	GH92_e0	GH92	Y(1-25)	3
3300029688.a:Ga0245223_100003_175	3.2.1.52:18|3.2.1.-:1	GH20(159-514)	GH20_e12	GH20	Y(1-23)	3
3300029688.a:Ga0245223_100003_176	3.2.1.52:18|3.2.1.-:1|-	GH20(148-495)	GH20_e12+CBM32_e198	GH20	Y(1-24)	3
3300029688.a:Ga0245223_100003_178	2.4.1.319:4|2.4.1.320:2	GH130(20-318)	GH130_e13	GH130	N	3
3300029688.a:Ga0245223_100003_179	3.2.1.24:1	GH92(261-750)	GH92_e13	GH92	Y(1-22)	3
3300029688.a:Ga0245223_100003_200	-	CE1(23-176)	-	-	N	1
3300029688.a:Ga0245223_100003_216	3.2.1.20:2	GH13_38(32-398)	GH13_e113	GH13_38	N	3
3300029688.a:Ga0245223_100003_236	3.2.1.3:2|3.2.1.20:2	GH97(9-696)	GH97_e22	GH97	Y(1-20)	3
3300029688.a:Ga0245223_100003_247	-	GH109(1-395)	GH109_e3	GH109	N	3
3300029688.a:Ga0245223_100003_259	3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1	GH3(75-301)	GH3_e165	GH3	Y(1-24)	3
3300029688.a:Ga0245223_100003_29	3.2.1.-:3|3.2.1.63:2	GH95(24-790)	GH95_e1	GH95	Y(1-23)	3
3300029688.a:Ga0245223_100003_296	-	GH2(53-915)	GH2_e30	GH2	Y(1-22)	3
3300029688.a:Ga0245223_100003_298	-	GH20(157-514)	GH20_e135	GH20	Y(1-22)	3
3300029688.a:Ga0245223_100003_302	-	GH18(541-738)	GH18_e13	GH0	Y(1-22)	3
3300029688.a:Ga0245223_100003_36	3.2.1.111:8|3.2.1.51:3|-|-	GH29(45-371)	GH29_e30+CBM32_e126+CBM32_e114	GH29	Y(1-20)	3
3300029688.a:Ga0245223_100003_388	3.2.1.113:6|3.2.1.-:1	GH92(236-741)	GH92_e18	GH92	Y(1-25)	3
3300029688.a:Ga0245223_100003_390	3.2.1.-:4	GH125(69-464)	GH125_e1	GH125	Y(1-24)	3
3300029688.a:Ga0245223_100003_391	-	GH39(73-241)	GH39_e76	GH39	Y(1-25)	3
3300029688.a:Ga0245223_100003_4	3.2.1.54:1|3.2.1.135:1	GH13(163-484)	GH13_e102	GH13	Y(1-20)	3
3300029688.a:Ga0245223_100003_429	-	GT2(6-141)	GT2	-	N	2
3300029688.a:Ga0245223_100003_432	-	GH57(6-324)	GH57_e10	GH57	N	3
3300029688.a:Ga0245223_100003_433	-	GT4(241-388)	GT4_e602	GT4	N	3
3300029688.a:Ga0245223_100003_434	-	GH133(286-638)	GH133_e1	GH133	N	3
3300029688.a:Ga0245223_100003_448	-	GT2(2-158)	GT2	GT2	N	3
