Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029236.a:Ga0169721_100008_12	-	GT9(76-320)	GT9_e170	GT9	N	3
3300029236.a:Ga0169721_100008_13	-	GT9(79-323)	GT9_e90	GT9	N	3
3300029236.a:Ga0169721_100008_161	-	CE11(6-272)	CE11_e34	CE11	N	3
3300029236.a:Ga0169721_100008_204	-	AA4(9-249)	AA4_e1	-	N	2
3300029236.a:Ga0169721_100008_30	-	CE4(315-456)	CE4_e362	-	Y(1-26)	2
3300029236.a:Ga0169721_100008_31	-	GH18(109-324)	GH18_e418	GH18	Y(1-28)	3
3300029236.a:Ga0169721_100008_33	-	GT2(232-407)	GT2	GT2	N	3
3300029236.a:Ga0169721_100088_33	-	GT2(46-270)	GT2	GT2	N	3
3300029236.a:Ga0169721_100088_36	-	GT26(59-228)	GT26_e156	GT26	N	3
3300029236.a:Ga0169721_100090_42	-	GT83(3-378)	GT83_e69	GT83	Y(1-25)	3
3300029236.a:Ga0169721_100169_28	-	GT2(42-267)	GT2	GT2	N	3
3300029236.a:Ga0169721_100169_35	-	GH73(155-284)	GH73_e220	GH73	Y(1-28)	3
3300029236.a:Ga0169721_100201_25	-	GT30(37-216)	GT30_e33	GT30	N	3
3300029236.a:Ga0169721_100201_27	-	GT19(3-351)	GT19_e9	GT19	N	3
3300029236.a:Ga0169721_100216_4	-	GH23(61-188)	GH23_e591	GH23	N	3
3300029236.a:Ga0169721_100242_12	-	AA4(11-240)	AA4_e1	-	N	2
3300029236.a:Ga0169721_100272_21	-	CE1(197-424)	-	-	Y(1-38)	1
3300029236.a:Ga0169721_100272_45	-	GT51(75-250)	GT51_e132	GT51	N	3
3300029236.a:Ga0169721_100598_4	-	CE4(89-212)	CE4_e274	CE4	Y(1-25)	3
3300029236.a:Ga0169721_100844_24	-	GT83(3-478)	GT83_e69	GT83	Y(1-26)	3
3300029236.a:Ga0169721_101021_9	-	AA4(10-233)	-	-	N	1
3300029236.a:Ga0169721_101145_13	-	GT28(189-353)	GT28_e1	GT28	N	3
3300029236.a:Ga0169721_101362_15	-	GH18(96-344)	GH18_e396	GH18	Y(1-24)	3
3300029236.a:Ga0169721_101519_13	-	GT2(6-97)	GT2	GT2	N	3
3300029236.a:Ga0169721_101532_14	-	GT2(9-170)	GT2	GT2	N	3
3300029236.a:Ga0169721_101915_3	-	CE9(5-372)	CE9_e66	CE9	N	3
3300029236.a:Ga0169721_101915_6	-	GH170(3-340)	GH170_e20	GH170	N	3
3300029236.a:Ga0169721_103156_1	-	GT8(2-256)	GT8_e70	GT8	N	3
3300029236.a:Ga0169721_103156_3	-	GT25(7-171)	GT25_e20	GT25	N	3
3300029236.a:Ga0169721_103156_4	-	GT9(81-339)	GT9_e283	GT9	N	3
3300029236.a:Ga0169721_103156_5	-	GT8(25-265)	GT8_e248	GT8	N	3
3300029236.a:Ga0169721_103489_2	2.4.1.129:1	GT51(69-235)	GT51_e144	GT51	Y(1-24)	3
3300029236.a:Ga0169721_100008_34	-	-	CE4_e209	-	N	1
3300029236.a:Ga0169721_101074_19	-	-	-	GH13_30	N	1
3300029236.a:Ga0169721_101532_5	-	-	-	GH27	N	1
3300029236.a:Ga0169721_100347_7	-	-	-	GT2	N	1
3300029236.a:Ga0169721_100008_182	-	-	-	GT58	N	1
3300029236.a:Ga0169721_100008_189	-	-	-	GT0	N	1
3300029236.a:Ga0169721_100272_36	-	-	-	GH28	N	1
3300029236.a:Ga0169721_100272_49	-	-	-	GH28	N	1
3300029236.a:Ga0169721_100216_52	-	-	-	GH1	N	1
3300029236.a:Ga0169721_100088_18	-	-	-	GT2	N	1
3300029236.a:Ga0169721_100088_37	-	-	-	GH1	N	1
3300029236.a:Ga0169721_100242_45	-	-	-	GH130	N	1
3300029236.a:Ga0169721_100555_22	-	-	-	GT2	N	1
3300029236.a:Ga0169721_100401_54	-	-	-	GH13	N	1
3300029236.a:Ga0169721_100169_52	-	-	-	GH13_31	N	1
3300029236.a:Ga0169721_100396_35	-	-	-	GH101	N	1
3300029236.a:Ga0169721_100516_9	-	-	-	GH5_11	N	1
3300029236.a:Ga0169721_100516_26	-	-	-	GH23	N	1
3300029236.a:Ga0169721_100435_32	-	-	-	GH38	N	1
3300029236.a:Ga0169721_100435_46	-	-	-	GT4	N	1
3300029236.a:Ga0169721_100112_24	-	-	-	GT2	N	1
3300029236.a:Ga0169721_100161_42	-	-	-	GT2	N	1
3300029236.a:Ga0169721_100161_53	-	-	-	CBM50+GH25	N	1
3300029236.a:Ga0169721_100090_65	-	-	-	GT47	N	1
3300029236.a:Ga0169721_100201_5	-	-	-	GT83	N	1
3300029236.a:Ga0169721_100357_26	-	-	-	GT4	N	1
3300029236.a:Ga0169721_101470_15	-	-	-	GH13_26	N	1
3300029236.a:Ga0169721_100854_8	-	-	-	GH13	N	1
3300029236.a:Ga0169721_100854_15	-	-	-	GH84	N	1
