dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_e55	GH43_28:215|CBM32:62	-	-	269	3300011822.a:Ga0122087_100006_168	585	1.4e-128	1	269	49	316	0.9962825278810409	0.9962825278810409
CBM32_e176	CBM32:54|GH43_28:54	-	host glycan	112	3300011822.a:Ga0122087_100006_168	585	6.6e-61	1	112	361	472	0.9910714285714286	0.9910714285714286
CBM20_e2	CBM20:404|GH77:401	2.4.1.25:4	starch	93	3300011822.a:Ga0122087_100006_206	884	4e-22	6	90	127	211	0.9032258064516129	0.9032258064516129
GH77_e22	GH77:485|CBM20:400	2.4.1.25:5	starch	646	3300011822.a:Ga0122087_100006_206	884	1.6e-296	1	645	238	877	0.9969040247678018	0.9969040247678018
PL11_e0	PL11_1:1283|CBM2:80|CE12:47|PL11:27|CBM35:19|CBM13:13|PL11_2:8|CBM3:6|CBM37:2|GH28:1|GH128:1|CBM0:1|CBM84:1|CBM88:1|CBM5:1|CBM66:1|GH44:1|GH105:1|CBM10:1	4.2.2.23:15|4.2.2.24:5	pectin, pectin	607	3300011822.a:Ga0122087_100006_296	627	2.7e-250	1	586	22	624	0.9637561779242174	0.9637561779242174
GT4_e1427	GT4:7	-	-	140	3300011822.a:Ga0122087_100006_65	426	3e-25	1	134	257	389	0.95	0.95
CE4_e122	CE4:183|CBM18:1	-	-	119	3300011822.a:Ga0122087_100008_250	243	1.3e-55	2	118	60	176	0.9747899159663865	0.9747899159663865
GT51_e158	GT51:844	-	-	164	3300011822.a:Ga0122087_100011_198	215	6.3e-80	2	164	47	209	0.9878048780487805	0.9878048780487805
GT2	GT2:52	-	-	133	3300011822.a:Ga0122087_100011_37	285	1.7e-60	1	133	6	138	0.9924812030075187	0.9924812030075187
GH23_e89	GH23:55	-	-	130	3300011822.a:Ga0122087_100011_44	290	1e-72	1	130	53	182	0.9923076923076923	0.9923076923076923
GH13_e235	GH13:102	3.2.1.1:1	sucrose, starch	322	3300011822.a:Ga0122087_100011_90	619	1.7e-162	1	322	161	485	0.9968944099378882	0.9968944099378882
GH43_e53	GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1	3.2.1.37:19|3.2.1.55:4	xylan, xylan	310	3300011822.a:Ga0122087_100018_100	340	4.9e-139	2	309	26	332	0.9903225806451613	0.9903225806451613
GT2	GT2:83	-	-	289	3300011822.a:Ga0122087_100018_106	251	6.9e-82	101	288	1	188	0.6470588235294118	0.6470588235294118
GT2	GT2:13	-	-	130	3300011822.a:Ga0122087_100018_42	277	1e-51	1	129	6	133	0.9846153846153847	0.9846153846153847
CE6_e5	CE6:5	-	-	117	3300011822.a:Ga0122087_100021_64	228	1e-38	2	117	28	145	0.9829059829059829	0.9829059829059829
GT5_e30	GT5:350|GH0:1	-	-	466	3300011822.a:Ga0122087_100022_94	469	4.9e-205	1	465	3	467	0.9957081545064378	0.9957081545064378
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	3300011822.a:Ga0122087_100028_27	763	2e-265	2	509	238	743	0.9960707269155207	0.9960707269155207
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	3300011822.a:Ga0122087_100052_39	934	2.7e-193	4	453	230	674	0.9089068825910931	0.9089068825910931
GT2	GT2:18	-	-	247	3300011822.a:Ga0122087_100070_9	281	4.5e-71	1	240	8	259	0.9676113360323887	0.9676113360323887
CE12_e9	CE12:20	-	-	211	3300011822.a:Ga0122087_100093_56	245	1.1e-115	1	209	24	231	0.985781990521327	0.985781990521327
GH28_e64	GH28:285|CE12:17|PL9_1:2	3.2.1.67:1	pectin	396	3300011822.a:Ga0122087_100093_59	554	5.5e-190	3	395	76	472	0.98989898989899	0.98989898989899
PL1_e60	PL1_2:186|CE8:16|PL1:11|CBM6:4|CBM35:1|CBM88:1	4.2.2.2:3	pectin	184	3300011822.a:Ga0122087_100093_62	473	2.5e-83	1	184	82	268	0.9945652173913043	0.9945652173913043
GT30_e55	GT30:437	-	-	163	3300011822.a:Ga0122087_100129_18	412	3e-73	2	163	47	210	0.9877300613496932	0.9877300613496932
GT2	GT2:22	-	-	129	3300011822.a:Ga0122087_100129_45	261	1.1e-53	1	126	7	132	0.9689922480620154	0.9689922480620154
GT2	GT2:6	-	-	145	3300011822.a:Ga0122087_100129_51	304	9.9e-61	1	145	9	153	0.993103448275862	0.993103448275862
CE14_e27	CE14:619	-	-	106	3300011822.a:Ga0122087_100129_6	240	2.7e-49	1	106	7	112	0.9905660377358491	0.9905660377358491
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	3300011822.a:Ga0122087_100133_32	518	2.5e-149	3	313	36	358	0.9810126582278481	0.9810126582278481
GT2	GT2:33	-	-	270	3300011822.a:Ga0122087_100204_22	335	1.1e-150	1	270	7	276	0.9962962962962963	0.9962962962962963
GT28_e43	GT28:568	-	-	161	3300011822.a:Ga0122087_100210_29	375	5.3e-66	1	161	204	362	0.9937888198757764	0.9937888198757764
GT9_e65	GT9:196	-	-	249	3300011822.a:Ga0122087_100376_16	322	5.2e-91	1	249	71	304	0.9959839357429718	0.9959839357429718
GT4_e2566	GT4:386|GH3:1	-	-	167	3300011822.a:Ga0122087_100006_229	383	1.9e-64	3	163	189	350	0.9580838323353293	0.9580838323353293
