Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300011822.a:Ga0122087_100006_168	-|-	GH43_28(48-315)+CBM32(360-476)	GH43_e55+CBM32_e176	GH43_28	Y(1-25)	3
3300011822.a:Ga0122087_100006_206	2.4.1.25:4|2.4.1.25:5	CBM20(132-210)+GH77(237-876)	CBM20_e2+GH77_e22	CBM20+GH77	N	3
3300011822.a:Ga0122087_100006_220	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	GH92(268-763)	GH92_e0	GH92	Y(1-22)	3
3300011822.a:Ga0122087_100006_229	-	GT4(193-344)	GT4_e2566	GT4	N	3
3300011822.a:Ga0122087_100006_230	-	GH3(103-329)	GH3_e104	GH3	Y(1-22)	3
3300011822.a:Ga0122087_100006_259	-	CE1(39-254)	-	-	Y(1-22)	1
3300011822.a:Ga0122087_100006_291	3.2.1.173:1	GH28(80-429)	GH28_e117	GH28	Y(1-26)	3
3300011822.a:Ga0122087_100006_292	3.2.1.-:1|3.2.1.23:1	GH2(36-808)	GH2_e106	GH2	Y(1-23)	3
3300011822.a:Ga0122087_100006_293	-	CE12(193-396)	CE12_e20	CE12	Y(1-22)	3
3300011822.a:Ga0122087_100006_294	3.2.1.174:1	GH106(23-917)	GH106_e0	GH106	Y(1-22)	3
3300011822.a:Ga0122087_100006_296	4.2.2.23:15|4.2.2.24:5	PL11_1(22-620)	PL11_e0	PL11_1	Y(1-21)	3
3300011822.a:Ga0122087_100006_297	-	CE12(29-245)	CE12_e17	CE12	Y(1-26)	3
3300011822.a:Ga0122087_100006_298	3.2.1.172:1	GH105(65-383)	GH105_e17	GH105	Y(1-23)	3
3300011822.a:Ga0122087_100006_307	3.2.1.-:1	GH140(30-452)	GH140_e1	GH140	Y(1-17)	3
3300011822.a:Ga0122087_100006_313	-	GH28(75-439)	GH28_e80	GH28	Y(1-20)	3
3300011822.a:Ga0122087_100006_41	-	GT4(229-371)	GT4_e3889	GT4	N	3
3300011822.a:Ga0122087_100006_43	-	GT4(209-355)	GT4_e105	GT4	N	3
3300011822.a:Ga0122087_100006_44	-	GT2(4-163)	GT2	GT2	N	3
3300011822.a:Ga0122087_100006_47	-	GT2(9-174)	GT2	GT2	N	3
3300011822.a:Ga0122087_100006_48	-	GT2(4-138)	GT2	GT2	N	3
3300011822.a:Ga0122087_100006_51	-	GT2(4-118)	GT2	GT2	N	3
3300011822.a:Ga0122087_100006_52	-	GT101(49-272)	GT101_e12	-	N	2
3300011822.a:Ga0122087_100006_57	-	GT2(5-110)	GT2	GT2	N	3
3300011822.a:Ga0122087_100006_60	-	GT2(3-184)	-	-	N	1
3300011822.a:Ga0122087_100006_61	-	GT2(4-134)	GT2	-	N	2
3300011822.a:Ga0122087_100006_62	-	GT2(5-131)	GT2	-	N	2
3300011822.a:Ga0122087_100008_138	1.10.3.2:4|1.10.3.-:1	AA1(46-553)	AA1_e46	-	Y(1-27)	2
3300011822.a:Ga0122087_100008_174	-	GT2(5-170)	GT2	GT2	N	3
3300011822.a:Ga0122087_100008_245	-	GT2(16-133)	GT2	GT2	N	3
3300011822.a:Ga0122087_100008_250	-	CE4(58-174)	CE4_e122	CE4	N	3
3300011822.a:Ga0122087_100008_275	-|-	GH117(106-176)+GH117(171-342)	GH117_e13+GH117_e13	GH117	N	3
3300011822.a:Ga0122087_100008_277	-	GT2(10-174)	GT2	GT2	N	3
3300011822.a:Ga0122087_100008_41	3.2.1.-:4	GH125(62-462)	GH125_e1	GH125	Y(1-25)	3
3300011822.a:Ga0122087_100008_80	-|-	GH13_10(385-548)	CBM48_e54+GH13_e156	CBM48+GH13	Y(1-19)	3
3300011822.a:Ga0122087_100010_162	-	GH25(63-239)	GH25_e5	GH25	N	3
3300011822.a:Ga0122087_100010_167	-	GH109(4-148)	-	-	N	1
3300011822.a:Ga0122087_100010_43	-	GT2(4-185)	GT2	GT2	N	3
3300011822.a:Ga0122087_100011_171	3.2.1.21:20|3.2.1.-:6	GH3(106-327)	GH3_e1	GH3	Y(1-19)	3
3300011822.a:Ga0122087_100011_172	-	CE1(45-165)	-	-	Y(1-25)	1
