dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH16_e108	GH16:6|GH16_5:5	-	-	222	3300025603.a:Ga0208414_1000018_115	212	2.5e-37	33	221	12	209	0.8468468468468469	0.8468468468468469
GT2	GT2:18|GT4:1	-	-	159	3300025603.a:Ga0208414_1000018_135	310	3.3e-40	1	155	9	160	0.9685534591194969	0.9685534591194969
CBM50_e725	CBM50:5	-	chitin, peptidoglycan	42	3300025603.a:Ga0208414_1000027_100	289	1.1e-16	1	39	97	135	0.9047619047619048	0.9047619047619048
GT83_e91	GT83:30	-	-	449	3300025603.a:Ga0208414_1000027_61	566	1.2e-50	3	431	8	457	0.9532293986636972	0.9532293986636972
GH13_e246	GH13:85	-	sucrose	321	3300025603.a:Ga0208414_1000031_119	641	5.9e-63	1	316	173	481	0.9813084112149533	0.9813084112149533
GT2	GT2:9	-	-	125	3300025603.a:Ga0208414_1000031_150	249	3e-42	1	124	6	127	0.984	0.984
GH73_e88	GH73:188|CBM50:180	-	-	129	3300025603.a:Ga0208414_1000031_32	496	3e-57	1	128	47	174	0.9844961240310077	0.9844961240310077
GT4_e2566	GT4:386|GH3:1	-	-	167	3300025603.a:Ga0208414_1000044_35	374	3.1e-71	5	159	192	346	0.9221556886227545	0.9221556886227545
CE11_e18	CE11:339	-	-	269	3300025603.a:Ga0208414_1000044_42	470	2.2e-104	2	269	10	302	0.9925650557620818	0.9925650557620818
GH23_e209	CBM50:31|GH23:31	-	-	140	3300025603.a:Ga0208414_1000078_31	481	7.8e-59	1	138	118	255	0.9785714285714285	0.9785714285714285
GT4_e2409	GT4:16	-	-	150	3300025603.a:Ga0208414_1000078_68	377	9.8e-60	3	148	201	344	0.9666666666666667	0.9666666666666667
GT4_e1850	GT4:44	-	-	147	3300025603.a:Ga0208414_1000082_72	377	1.2e-16	3	143	207	347	0.9523809523809523	0.9523809523809523
GH3_e104	GH3:538|GT4:1	-	-	225	3300025603.a:Ga0208414_1000127_61	953	3.7e-102	1	225	86	310	0.9955555555555555	0.9955555555555555
GH109_e7	GH109:31	-	-	390	3300025603.a:Ga0208414_1000214_46	336	4.2e-24	2	149	2	149	0.3769230769230769	0.3769230769230769
