Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011759.a:Ga0122175_100024_42	AXF51455.1|GH23	26.4	1883	1046	49	10	1787	1799	3446	3.0e-152	544.3
3300011759.a:Ga0122175_100154_25	CAN65674.1|GH28	40.4	559	300	9	73	625	111	642	8.6e-118	428.3
3300011759.a:Ga0122175_100074_22	VFB02525.1|GH97	98.7	719	9	0	1	719	1	719	0.0e+00	1472.2
3300011759.a:Ga0122175_100074_23	QQV04108.1|GH13	94.3	616	33	1	3	618	4	617	0.0e+00	1203.7
3300011759.a:Ga0122175_100059_47	QYO62262.1|GH13	67.1	346	112	1	1	346	1	344	1.2e-120	437.6
3300011759.a:Ga0122175_100059_52	QQV02100.1|GH13_5	97.3	490	13	0	1	490	1	490	4.0e-293	1010.4
3300011759.a:Ga0122175_100059_73	VFB04649.1|GH25	96.2	287	11	0	1	287	1	287	1.9e-162	575.5
3300011759.a:Ga0122175_100588_9	AMJ20543.1|GH13_11	53.1	414	176	2	2	412	5	403	4.3e-118	428.7
3300011759.a:Ga0122175_100164_20	VFB03246.1|GT51	96.7	214	7	0	3	216	1	214	1.2e-116	422.9
3300011759.a:Ga0122175_100095_42	VFB04297.1|GT4	92.3	365	28	0	1	365	1	365	1.5e-196	689.1
3300011759.a:Ga0122175_100095_44	AGL63717.2|GT4	49.4	627	294	8	185	807	107	714	4.5e-159	565.8
3300011759.a:Ga0122175_100121_26	CAN80640.1|GT47	46.3	421	223	3	6	424	944	1363	4.2e-105	385.6
3300011759.a:Ga0122175_100442_8	VFB04260.1|GT4	93.0	400	28	0	1	400	1	400	6.5e-217	756.9
3300011759.a:Ga0122175_100042_61	QQV01506.1|CBM50|GH73	98.3	354	6	0	1	354	1	354	1.6e-198	695.7
3300011759.a:Ga0122175_100042_72	VFB05293.1|GH171	94.5	379	21	0	19	397	2	380	1.7e-217	758.8
3300011759.a:Ga0122175_100042_94	VFB05271.1|GT2	95.0	279	14	0	1	279	1	279	3.2e-154	548.1
3300011759.a:Ga0122175_100087_40	CAE6201338.1|GH1	36.6	632	376	11	6	619	596	1220	3.3e-114	416.4
3300011759.a:Ga0122175_100087_42	CAE6201338.1|GH1	50.2	639	299	9	6	630	587	1220	1.0e-184	650.6
3300011759.a:Ga0122175_100002_39	CAE6204650.1|GH28	48.6	609	291	5	2	597	745	1344	1.1e-167	594.0
3300011759.a:Ga0122175_100002_63	QQV02622.1|CBM48|GH13	94.0	945	57	0	1	945	1	945	0.0e+00	1806.6
3300011759.a:Ga0122175_100002_111	AFR34660.1|GH0	78.1	411	90	0	636	1046	1	411	9.4e-207	724.5
3300011759.a:Ga0122175_100002_113	VFB04070.1|GH16_3	93.7	268	17	0	3	270	13	280	8.5e-152	540.0
