dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH8_e0	GH8:4312	3.2.1.4:20|3.2.1.6:1	cellulose, beta-glucan	326	3300029469.a:Ga0244168_100074_100	366	4.6e-98	2	325	24	335	0.99079754601227	0.99079754601227
GT2	GT2:108	2.4.1.12:1	-	294	3300029469.a:Ga0244168_100074_102	901	1.1e-98	1	293	288	561	0.9931972789115646	0.9931972789115646
GT2	GT2:522	2.4.1.12:6|2.4.1.-:1	-	352	3300029469.a:Ga0244168_100074_102	901	1.1e-50	81	305	448	719	0.6363636363636364	0.6363636363636364
GH23_e807	GH23:501	-	-	105	3300029469.a:Ga0244168_100130_60	304	1.2e-35	2	103	139	240	0.9619047619047619	0.9619047619047619
GH102_e26	GH102:180	-	-	157	3300029469.a:Ga0244168_100145_4	397	7.4e-63	3	157	138	291	0.9808917197452229	0.9808917197452229
GT30_e26	GT30:1466	2.4.99.-:1	-	172	3300029469.a:Ga0244168_100145_57	442	1.3e-65	1	171	37	217	0.9883720930232558	0.9883720930232558
GT2	GT2:51	-	-	161	3300029469.a:Ga0244168_100210_73	340	5.8e-63	1	161	11	176	0.9937888198757764	0.9937888198757764
GT2	GT2:23	-	-	125	3300029469.a:Ga0244168_100277_34	261	1.1e-35	1	124	14	136	0.984	0.984
GT4_e1490	GT4:23	-	-	132	3300029469.a:Ga0244168_100277_35	363	7.9e-40	2	131	192	322	0.9772727272727273	0.9772727272727273
GT104_e0	GT104:2389	2.4.1.-:4	-	383	3300029469.a:Ga0244168_100379_49	363	2.4e-118	5	379	2	361	0.9765013054830287	0.9765013054830287
GH103_e12	GH103:1128	-	-	288	3300029469.a:Ga0244168_100579_15	394	4.4e-97	2	288	49	349	0.9930555555555556	0.9930555555555556
GT51_e94	GT51:192	-	-	165	3300029469.a:Ga0244168_101875_7	238	3.9e-63	2	162	67	227	0.9696969696969697	0.9696969696969697
GT111_e1	GT111:222	-	-	216	3300029469.a:Ga0244168_103788_2	255	1.4e-82	1	215	5	221	0.9907407407407407	0.9907407407407407
GT51_e153	GT51:4623	-	-	175	3300029469.a:Ga0244168_100074_130	804	1.6e-78	1	175	86	260	0.9942857142857143	0.9942857142857143
GT9_e37	GT9:13	-	-	209	3300029469.a:Ga0244168_100145_58	316	1.7e-68	1	208	78	281	0.9904306220095693	0.9904306220095693
GH3_e78	GH3:1653	3.2.1.52:1	chitin	228	3300029469.a:Ga0244168_100185_7	358	1.5e-104	2	228	61	286	0.9912280701754386	0.9912280701754386
GT19_e37	GT19:847	-	-	356	3300029469.a:Ga0244168_100272_32	384	3.6e-135	2	354	11	365	0.9887640449438202	0.9887640449438202
GT8_e138	GT8:5	-	-	241	3300029469.a:Ga0244168_100277_32	337	2.3e-49	2	240	26	263	0.9875518672199171	0.9875518672199171
GH24_e123	GH24:56	-	-	132	3300029469.a:Ga0244168_100314_48	150	2.8e-32	4	131	15	142	0.9621212121212122	0.9621212121212122
GH23_e266	GH23:17	-	-	127	3300029469.a:Ga0244168_100347_48	158	4.4e-37	2	122	26	140	0.9448818897637795	0.9448818897637795
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300029469.a:Ga0244168_100351_14	306	3.9e-122	1	272	5	276	0.9963235294117647	0.9963235294117647
GT28_e46	GT28:8561	2.4.1.227:11	-	160	3300029469.a:Ga0244168_100351_21	361	6.9e-59	1	160	187	346	0.99375	0.99375
GH23_e326	GH23:1448|CBM50:1331	-	-	139	3300029469.a:Ga0244168_100667_5	589	7.5e-67	1	139	91	229	0.9928057553956835	0.9928057553956835
CBM50_e623	CBM50:9|GH23:8|GH18:1	3.2.1.14:1	chitin, peptidoglycan	42	3300029469.a:Ga0244168_100667_5	589	5.1e-17	2	41	471	510	0.9285714285714286	0.9285714285714286
CBM50_e225	CBM50:1418|GH23:1401	-	chitin, peptidoglycan	43	3300029469.a:Ga0244168_100667_5	589	6.8e-16	1	42	546	586	0.9534883720930233	0.9534883720930233
GT9_e327	GT9:6	-	-	211	3300029469.a:Ga0244168_101501_10	314	5.5e-83	1	209	79	287	0.985781990521327	0.985781990521327
