Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300012921.a:Ga0164290_1000115_256	-	CE1(36-277)	CE1_e22	-	Y(1-21)	2
3300012921.a:Ga0164290_1000115_266	-	GH102(136-292)	GH102_e10	GH102	Y(1-27)	3
3300012921.a:Ga0164290_1000115_36	-	GT4(204-354)	GT4_e3225	GT4	N	3
3300012921.a:Ga0164290_1000115_37	-	GT9(77-293)	GT9_e151	-	N	2
3300012921.a:Ga0164290_1000127_123	-	CE3(45-212)	-	-	Y(1-37)	1
3300012921.a:Ga0164290_1000127_149	-	GT30(1-67)	GT30_e22	-	N	2
3300012921.a:Ga0164290_1000127_150	-	GT30(36-130)	GT30_e34	-	N	2
3300012921.a:Ga0164290_1000127_214	-	AA7(39-244)	-	-	N	1
3300012921.a:Ga0164290_1000127_230	-	GH166(61-277)	GH166_e8	-	Y(1-22)	2
3300012921.a:Ga0164290_1000127_237	-	GT4(305-460)	GT4_e324	GT4	N	3
3300012921.a:Ga0164290_1000127_245	-	GH158(7-136)	GH158_e10	GH158	N	3
3300012921.a:Ga0164290_1000159_201	-	GT51(57-235)	GT51_e77	GT51	N	3
3300012921.a:Ga0164290_1000210_194	-	GT41(13-584)	GT41_e49	GT41	N	3
3300012921.a:Ga0164290_1000210_195	-|-	GT41(126-646)+GT41(828-1286)	GT41_e49+GT41_e49	GT41	N	3
3300012921.a:Ga0164290_1000210_196	-	GT41(210-694)	GT41_e49	GT41	N	3
3300012921.a:Ga0164290_1000210_89	-	GT2(7-119)	GT2	-	N	2
3300012921.a:Ga0164290_1000210_90	-	GT4(192-296)	GT4_e2081	-	N	2
3300012921.a:Ga0164290_1000264_145	-	AA4(8-249)	-	-	N	1
3300012921.a:Ga0164290_1000264_156	3.5.1.108:18	CE11(9-279)	CE11_e22	CE11	N	3
3300012921.a:Ga0164290_1000264_163	-	GT28(185-347)	GT28_e97	GT28	N	3
3300012921.a:Ga0164290_1000264_48	-	GT83(14-404)	GT83_e44	-	N	2
3300012921.a:Ga0164290_1000276_101	-	GT41(147-666)	GT41_e56	-	N	2
3300012921.a:Ga0164290_1000276_125	1.10.3.2:1	AA1(51-471)	AA1_e26	-	Y(1-26)	2
3300012921.a:Ga0164290_1000276_138	-	AA6(4-184)	-	-	N	1
3300012921.a:Ga0164290_1000276_179	-	AA3_2(2-526)	AA3_e57	AA3_2	N	3
3300012921.a:Ga0164290_1000363_98	-	GH3(64-284)	GH3_e228	GH3	N	3
3300012921.a:Ga0164290_1000375_106	-	CE4(77-205)	CE4_e274	-	Y(1-23)	2
3300012921.a:Ga0164290_1000410_69	-	GT4(196-345)	GT4_e2328	GT4	N	3
3300012921.a:Ga0164290_1000410_9	-	GT2(21-206)	GT2	GT2	N	3
3300012921.a:Ga0164290_1000570_104	-	GT4(177-291)	GT4_e3056	GT4	N	3
3300012921.a:Ga0164290_1000584_60	-	GT4(231-383)	GT4_e800	GT4	N	3
3300012921.a:Ga0164290_1000584_61	-	GT4(200-347)	GT4_e298	GT4	N	3
3300012921.a:Ga0164290_1000584_63	-	GT1(54-378)	GT1_e131	GT1	N	3
3300012921.a:Ga0164290_1000619_15	-	GT9(69-276)	GT9_e120	GT9	N	3
3300012921.a:Ga0164290_1000619_17	-	GT4(162-311)	GT4_e820	-	N	2
3300012921.a:Ga0164290_1000619_6	-	GT2(5-116)	GT2	-	N	2
3300012921.a:Ga0164290_1000631_27	-	GT2(11-178)	GT2	GT2	N	3
3300012921.a:Ga0164290_1000631_39	2.4.1.129:1	GT51(77-252)	GT51_e144	GT51	N	3
3300012921.a:Ga0164290_1000631_74	-	GT51(52-215)	GT51_e112	-	N	2
3300012921.a:Ga0164290_1000648_59	-	AA6(3-195)	AA6_e2	-	N	2
