dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4_e3225	GT4:39	-	-	151	3300012921.a:Ga0164290_1000115_36	398	5.8e-63	3	151	205	358	0.9801324503311258	0.9801324503311258
GT30_e22	GT30:41	-	-	175	3300012921.a:Ga0164290_1000127_149	287	2.9e-19	106	174	1	69	0.38857142857142857	0.38857142857142857
GH158_e10	GH158:10	-	-	133	3300012921.a:Ga0164290_1000127_245	386	4.5e-59	2	133	9	138	0.9849624060150376	0.9849624060150376
GT51_e77	GT51:1530	-	-	178	3300012921.a:Ga0164290_1000159_201	826	5e-82	2	177	60	235	0.9831460674157303	0.9831460674157303
GT41_e49	GT41:67	-	-	486	3300012921.a:Ga0164290_1000210_195	1291	2.9e-195	2	486	158	649	0.9958847736625515	0.9958847736625515
GT41_e49	GT41:67	-	-	486	3300012921.a:Ga0164290_1000210_195	1291	1.7e-197	2	486	803	1289	0.9958847736625515	0.9958847736625515
GT2	GT2:11	-	-	236	3300012921.a:Ga0164290_1000210_89	294	3.4e-47	2	223	7	227	0.9364406779661016	0.9364406779661016
GT41_e56	GT41:10	-	-	546	3300012921.a:Ga0164290_1000276_101	669	5.2e-187	27	545	147	667	0.9487179487179487	0.9487179487179487
GT1_e131	GT1:15	-	-	350	3300012921.a:Ga0164290_1000584_63	380	3.1e-128	1	347	7	354	0.9885714285714285	0.9885714285714285
GT9_e120	GT9:54|GT2:1	-	-	209	3300012921.a:Ga0164290_1000619_15	320	3.3e-78	1	207	71	275	0.9856459330143541	0.9856459330143541
GT2	GT2:19	-	-	214	3300012921.a:Ga0164290_1000619_6	330	2.2e-82	1	213	6	220	0.9906542056074766	0.9906542056074766
GT2	GT2:12	-	-	150	3300012921.a:Ga0164290_1000631_27	331	5.4e-67	1	150	12	168	0.9933333333333333	0.9933333333333333
AA6_e2	AA6:22	-	-	195	3300012921.a:Ga0164290_1000648_59	199	2.2e-66	2	194	5	194	0.9846153846153847	0.9846153846153847
AA3_e57	AA3_2:11	-	-	532	3300012921.a:Ga0164290_1000946_29	553	2.9e-158	1	530	16	546	0.9943609022556391	0.9943609022556391
GH103_e33	GH103:1582	-	-	296	3300012921.a:Ga0164290_1001260_31	414	1.4e-115	2	295	105	410	0.9898648648648649	0.9898648648648649
GT2	GT2:13|GT4:1	-	-	262	3300012921.a:Ga0164290_1001260_4	286	4.9e-52	2	260	6	264	0.9847328244274809	0.9847328244274809
GT30_e34	GT30:24	-	-	176	3300012921.a:Ga0164290_1000127_150	132	1.2e-35	2	95	38	130	0.5284090909090909	0.5284090909090909
GT4_e324	GT4:176	-	-	159	3300012921.a:Ga0164290_1000127_237	507	2.6e-61	2	157	307	462	0.9748427672955975	0.9748427672955975
GT4_e2081	GT4:19	-	-	141	3300012921.a:Ga0164290_1000210_90	375	1.4e-20	18	121	194	302	0.7304964539007093	0.7304964539007093
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300012921.a:Ga0164290_1000264_156	323	3.9e-111	1	272	10	280	0.9963235294117647	0.9963235294117647
GT1_e452	GT1:446	-	-	276	3300012921.a:Ga0164290_1000584_59	410	2.4e-114	2	273	96	367	0.9818840579710145	0.9818840579710145
GT2	GT2:152	-	-	162	3300012921.a:Ga0164290_1001640_5	352	4.6e-76	1	161	30	190	0.9876543209876543	0.9876543209876543
CE4_e177	CE4:5337	3.5.1.41:1	chitin	100	3300012921.a:Ga0164290_1000210_130	324	3.8e-42	1	100	98	197	0.99	0.99
GT28_e97	GT28:381	-	-	163	3300012921.a:Ga0164290_1000264_163	386	3.3e-65	1	162	186	347	0.9877300613496932	0.9877300613496932
GT83_e44	GT83:25	-	-	367	3300012921.a:Ga0164290_1000264_48	501	1.3e-31	9	348	19	360	0.9237057220708447	0.9237057220708447
AA3_e57	AA3_2:11	-	-	532	3300012921.a:Ga0164290_1000276_179	529	1.3e-172	1	531	2	525	0.9962406015037594	0.9962406015037594
CE4_e274	CE4:13|GT4:1	-	-	141	3300012921.a:Ga0164290_1000375_106	342	9.1e-24	1	139	78	206	0.9787234042553191	0.9787234042553191
GT2	GT2:7	-	-	232	3300012921.a:Ga0164290_1000410_9	318	8.3e-92	3	232	22	251	0.9870689655172413	0.9870689655172413
