CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_18	19202	20350	-	GT2| GT2
CGC1	null	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_19	20777	20959	-	null
CGC1	STP	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_20	21023	21493	-	NUDIX
CGC1	STP	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_21	21545	22588	-	Response_reg+HATPase_c
CGC1	STP	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_22	22592	23014	-	Response_reg
CGC1	STP	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_23	23011	24558	-	CHASE3+HisKA+HATPase_c
CGC1	TC	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_24	24602	26701	-	1.A.104.1.1
CGC1	null	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_25	26758	27657	-	null
CGC1	TF	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_26	27662	29071	-	HTH_8
CGC1	TC	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_27	29113	29445	-	3.A.6.2.1
CGC1	null	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_28	29445	30119	-	null
CGC1	null	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_29	30121	31158	-	null
CGC1	TC	3300012588.a:Ga0120980_100012	3300012588.a:Ga0120980_100012_30	31158	32804	-	3.A.6.2.1
CGC1	TC	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_81	67759	68964	-	2.A.1.17.3
CGC1	TF	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_82	69029	69520	+	MarR
CGC1	STP	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_83	69517	70050	-	Rhodanese
CGC1	TF	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_84	70079	70414	-	HTH_5
CGC1	null	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_85	70460	71086	-	null
CGC1	TC	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_86	71192	72178	-	2.A.6.4.1
CGC1	TC	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_87	72184	73782	-	2.A.6.4.1
CGC1	null	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_88	73831	74145	-	null
CGC1	CAZyme	3300012588.a:Ga0120980_100019	3300012588.a:Ga0120980_100019_89	74293	75369	-	CBM50
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_48	48238	49680	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_49	49688	51175	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_50	51181	53265	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_51	53274	53582	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_52	53582	54208	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_53	54323	54814	-	3.D.1.2.1
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_54	54814	55029	-	null
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_55	55026	55253	-	null
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_56	55253	56329	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_57	56333	58378	-	3.D.1.6.4
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_58	58384	59697	-	3.D.1.2.1
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_59	59704	59973	-	null
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_60	59973	60647	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_61	60644	61915	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_62	61915	62541	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_63	62538	63116	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_64	63107	63484	-	3.D.1.2.1
CGC1	TC	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_65	63694	65310	+	2.A.68.1.2
CGC1	CAZyme	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_66	65595	66845	-	GT4| GT4
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_67	67159	70440	+	null
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_68	70559	72646	+	null
CGC1	TF	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_69	72801	73505	+	LexA_DNA_bind
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_70	73658	75748	-	null
CGC1	null	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_71	75807	77222	+	null
CGC1	STP	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_72	77288	78589	+	Citrate_synt
CGC1	STP	3300012588.a:Ga0120980_100017	3300012588.a:Ga0120980_100017_73	78727	79116	+	AraC_binding
CGC1	TC	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_7	6771	9077	+	1.B.12.5.1
CGC1	null	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_8	9298	10470	-	null
CGC1	TC	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_9	10651	11346	+	1.C.113.1.3
CGC1	TF	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_10	11425	12048	+	PHB_acc_N
CGC1	null	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_11	12055	12420	+	null
CGC1	CAZyme	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_12	12560	13297	-	GT2| GT2
CGC1	CAZyme	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_13	13402	15075	+	 GT83|GT83
CGC1	TC	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_14	15075	15995	+	3.B.1.1.6
CGC1	STP	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_15	16006	17226	-	TPR_2
CGC1	null	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_16	17313	20423	-	null
CGC1	CAZyme	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_17	20684	21769	+	GT4| GT4
CGC1	null	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_18	21834	22904	-	null
CGC1	TC	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_19	22983	23801	-	3.A.1.9.1
CGC1	null	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_20	23798	24808	-	null
CGC1	TC	3300012588.a:Ga0120980_100036	3300012588.a:Ga0120980_100036_21	24805	25599	-	3.A.1.9.1
