dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2	GT2:28	-	-	212	3300008404.a:Ga0115185_100001_101	611	5.4e-89	1	211	167	375	0.9905660377358491	0.9905660377358491
GH2_e34	GH2:97	-	-	708	3300008404.a:Ga0115185_100001_197	826	0	3	707	6	734	0.9943502824858758	0.9943502824858758
GH130_e6	GH130:437|CE2:1	2.4.1.281:5	beta-mannan	313	3300008404.a:Ga0115185_100001_237	393	2.1e-170	1	312	49	359	0.9936102236421726	0.9936102236421726
GT2	GT2:13	-	-	81	3300008404.a:Ga0115185_100001_97	261	7.7e-19	4	70	46	112	0.8148148148148148	0.8148148148148148
GT2	GT2:6	-	-	133	3300008404.a:Ga0115185_100001_98	344	1.4e-60	1	132	8	137	0.9849624060150376	0.9849624060150376
CBM4_e22	CBM4:24|GH9:23|CBM3:4|GH16_21:1	3.2.1.4:1|3.2.1.-:1|3.2.1.73:1	xylan, beta-glucan	126	3300008404.a:Ga0115185_100002_123	760	5.2e-44	8	126	81	198	0.9365079365079365	0.9365079365079365
GH9_e25	GH9:41|CBM4:22|CBM3:4|GH16_21:1	3.2.1.4:5|3.2.1.-:1|3.2.1.73:1	cellulose, beta-glucan, beta-glucan	436	3300008404.a:Ga0115185_100002_123	760	1.2e-188	1	435	327	756	0.9954128440366973	0.9954128440366973
GH32_e71	GH32:74	3.2.1.26:1	fructan	308	3300008404.a:Ga0115185_100002_87	486	1.1e-147	2	308	27	335	0.9935064935064936	0.9935064935064936
GH43_e264	GH43_35:87|GH51:3|CBM6:3|GH43:1	3.2.1.37:4|3.2.1.55:4	xylan, xylan	302	3300008404.a:Ga0115185_100005_70	557	4.4e-120	1	301	8	336	0.9933774834437086	0.9933774834437086
GH94_e8	GH94:93	2.4.1.49:1	cellulose	795	3300008404.a:Ga0115185_100006_132	801	0	1	794	3	796	0.9974842767295597	0.9974842767295597
GT2	GT2:13	-	-	136	3300008404.a:Ga0115185_100007_135	288	1.2e-48	1	135	33	168	0.9852941176470589	0.9852941176470589
GT2	GT2:308	-	-	168	3300008404.a:Ga0115185_100007_137	321	6.6e-76	1	167	8	174	0.9880952380952381	0.9880952380952381
GT2	GT2:15	-	-	167	3300008404.a:Ga0115185_100007_141	294	3.4e-48	1	166	7	161	0.9880239520958084	0.9880239520958084
CBM61_e15	CBM61:158|GH53:154|GH43_22:2|CBM5:2|CBM13:1|GH93:1|CBM50:1|CBM47:1	3.2.1.89:6	beta-galactan	143	3300008404.a:Ga0115185_100007_175	1029	1.4e-22	2	143	46	182	0.986013986013986	0.986013986013986
GH53_e14	GH53:480|CBM61:146|GH43_22:2|CBM5:2|CBM50:1	3.2.1.89:17	arabinogalactan protein	365	3300008404.a:Ga0115185_100007_175	1029	1.8e-165	2	364	221	596	0.9917808219178083	0.9917808219178083
CBM61_e15	CBM61:158|GH53:154|GH43_22:2|CBM5:2|CBM13:1|GH93:1|CBM50:1|CBM47:1	3.2.1.89:6	beta-galactan	143	3300008404.a:Ga0115185_100007_175	1029	1.6e-32	2	143	692	829	0.986013986013986	0.986013986013986
GT51_e43	GT51:83	-	-	183	3300008404.a:Ga0115185_100007_70	924	1.1e-80	2	183	84	266	0.9890710382513661	0.9890710382513661
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300008404.a:Ga0115185_100045_81	500	1.5e-222	2	477	11	491	0.9916492693110647	0.9916492693110647
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300008404.a:Ga0115185_100081_49	479	1.3e-206	1	470	4	476	0.9957537154989384	0.9957537154989384
GH166_e19	GH166:7	-	-	218	3300008404.a:Ga0115185_100084_23	255	2.6e-88	1	217	34	249	0.9908256880733946	0.9908256880733946
CE17_e0	CE17:15|CBM32:2	3.1.1.-:1	beta-mannan	164	3300008404.a:Ga0115185_100084_45	385	5.4e-79	1	164	27	190	0.9939024390243902	0.9939024390243902
GH5_e223	GH5_37:26|GH5_39:1	3.2.1.4:3|3.2.1.-:2|3.2.1.74:1|3.2.1.73:1	beta-glucan, beta-mannan, cellulose, beta-glucan	310	3300008404.a:Ga0115185_100084_7	344	1.5e-135	1	310	11	326	0.9967741935483871	0.9967741935483871
GH13_e57	GH13_44:63|GH13:7|GH13_36:1	-	sucrose	337	3300008404.a:Ga0115185_100088_19	531	3.5e-159	1	336	28	376	0.9940652818991098	0.9940652818991098
GH31_e25	GH31:85	-	-	482	3300008404.a:Ga0115185_100088_7	247	8.1e-99	285	481	1	196	0.4066390041493776	0.4066390041493776
GH31_e25	GH31:85	-	-	482	3300008404.a:Ga0115185_100088_8	393	2.1e-124	1	254	140	392	0.524896265560166	0.524896265560166
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300008404.a:Ga0115185_100095_17	775	0	1	692	13	700	0.9871428571428571	0.9871428571428571
GT2	GT2:47|GT4:1	-	-	164	3300008404.a:Ga0115185_100095_37	293	1.1e-46	1	162	6	157	0.9817073170731707	0.9817073170731707
GT2	GT2:15	-	-	199	3300008404.a:Ga0115185_100095_39	302	5e-41	2	198	6	218	0.9849246231155779	0.9849246231155779
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300008404.a:Ga0115185_100095_57	512	3.1e-206	1	467	14	479	0.9728601252609603	0.9728601252609603
GH36_e53	GH36:36	3.2.1.22:5	alpha-galactan	685	3300008404.a:Ga0115185_100281_17	802	0	1	684	12	717	0.997080291970803	0.997080291970803
GH13_e5	GH13_5:95|CBM20:14|GH13:4|GH13_14:2|CBM41:1|CBM48:1|GH13_7:1	3.2.1.1:18|3.2.1.98:3|3.2.1.41:1	sucrose, starch, starch, starch	341	3300008404.a:Ga0115185_100293_50	500	9.5e-128	1	340	33	384	0.9941348973607038	0.9941348973607038
GH77_e26	GH77:918|CBM34:33|GH13_39:33|GT35:1	2.4.1.25:21	starch	486	3300008404.a:Ga0115185_100314_18	523	6.7e-205	1	484	19	508	0.9938271604938271	0.9938271604938271
GH94_e12	GH94:336	2.4.1.20:14|2.4.1.49:1	cellulose, cellulose	806	3300008404.a:Ga0115185_100314_36	828	0	1	806	3	824	0.9987593052109182	0.9987593052109182
GT28_e30	GT28:2065	-	-	150	3300008404.a:Ga0115185_100314_7	358	7.5e-66	1	148	189	336	0.98	0.98
GH13_e13	GH13_36:124|CBM48:1|CBM20:1	3.2.1.1:5|3.2.1.54:1	sucrose, starch, starch	325	3300008404.a:Ga0115185_100379_19	605	2e-118	1	324	134	459	0.9938461538461538	0.9938461538461538
GT2	GT2:82	-	-	199	3300008404.a:Ga0115185_100428_14	247	3e-42	1	175	15	191	0.8743718592964824	0.8743718592964824
GH25_e212	GH25:10|CBM50:3	-	-	176	3300008404.a:Ga0115185_100462_9	337	2.9e-73	1	176	16	187	0.9943181818181818	0.9943181818181818
GH3_e48	GH3:33	-	-	231	3300008404.a:Ga0115185_100001_142	417	1.1e-76	2	231	150	374	0.9913419913419913	0.9913419913419913
GH5_e281	GH5_2:8|GH5:1	-	-	242	3300008404.a:Ga0115185_100001_15	349	9.9e-80	1	242	68	314	0.9958677685950413	0.9958677685950413
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300008404.a:Ga0115185_100001_230	734	9.3e-301	2	699	14	711	0.9957142857142857	0.9957142857142857
GH53_e1	GH53:31|CBM61:1	-	-	352	3300008404.a:Ga0115185_100001_48	376	4e-175	1	352	6	362	0.9971590909090909	0.9971590909090909
CBM23_e2	CBM23:28|GH26:28|CBM27:24	3.2.1.78:2	beta-mannan	127	3300008404.a:Ga0115185_100002_200	1561	4e-19	34	124	105	185	0.7086614173228346	0.7086614173228346
CBM23_e2	CBM23:28|GH26:28|CBM27:24	3.2.1.78:2	beta-mannan	127	3300008404.a:Ga0115185_100002_200	1561	1.2e-16	33	123	292	373	0.7086614173228346	0.7086614173228346
CBM23_e2	CBM23:28|GH26:28|CBM27:24	3.2.1.78:2	beta-mannan	127	3300008404.a:Ga0115185_100002_200	1561	1.1e-20	35	126	456	537	0.7165354330708661	0.7165354330708661
CBM27_e0	CBM23:24|CBM27:24|GH26:24	3.2.1.78:2	beta-mannan	152	3300008404.a:Ga0115185_100002_200	1561	6.7e-44	3	152	564	716	0.9802631578947368	0.9802631578947368
GH26_e75	GH26:32|CBM23:28|CBM27:24|CE7:2	3.2.1.78:2	beta-mannan	328	3300008404.a:Ga0115185_100002_200	1561	4.1e-132	2	327	752	1091	0.9908536585365854	0.9908536585365854
CBM23_e2	CBM23:28|GH26:28|CBM27:24	3.2.1.78:2	beta-mannan	127	3300008404.a:Ga0115185_100002_200	1561	9e-36	1	126	1257	1427	0.984251968503937	0.984251968503937
GH16_e336	CBM4:32|GH16_3:31|GH16:2	-	-	238	3300008404.a:Ga0115185_100005_149	1212	3.5e-119	1	238	305	544	0.9957983193277311	0.9957983193277311
CBM4_e27	CBM4:33|GH16_3:31|GH16:1	-	xylan, beta-glucan	127	3300008404.a:Ga0115185_100005_149	1212	3.8e-35	1	127	570	701	0.9921259842519685	0.9921259842519685
CBM4_e27	CBM4:33|GH16_3:31|GH16:1	-	xylan, beta-glucan	127	3300008404.a:Ga0115185_100005_149	1212	5.7e-29	2	127	873	1016	0.984251968503937	0.984251968503937
CBM4_e27	CBM4:33|GH16_3:31|GH16:1	-	xylan, beta-glucan	127	3300008404.a:Ga0115185_100005_149	1212	1.2e-20	1	113	1053	1169	0.8818897637795275	0.8818897637795275
GT2	GT2:53	-	-	177	3300008404.a:Ga0115185_100005_88	462	1.6e-81	1	177	58	234	0.9943502824858758	0.9943502824858758
GH9_e17	GH9:124|CBM3:86|CBM64:6|CBM79:2|CBM2:2	3.2.1.4:18|3.2.1.-:2	cellulose, beta-glucan	431	3300008404.a:Ga0115185_100006_187	1784	1.3e-141	1	431	350	767	0.9976798143851509	0.9976798143851509
GT111_e20	GT111:28|GT8:1	-	-	225	3300008404.a:Ga0115185_100007_138	252	5.3e-73	1	224	3	216	0.9911111111111112	0.9911111111111112
GT2	GT2:78|GT4:1|GT32:1	-	-	163	3300008404.a:Ga0115185_100007_139	327	5.1e-37	1	132	8	139	0.803680981595092	0.803680981595092
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008404.a:Ga0115185_100007_157	626	3.6e-18	5	87	131	226	0.82	0.82
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008404.a:Ga0115185_100007_3	840	1.6e-23	5	94	126	228	0.89	0.89
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300008404.a:Ga0115185_100007_3	840	1.7e-156	1	300	289	588	0.9933554817275747	0.9933554817275747
CE4_e225	CE4:6	-	-	128	3300008404.a:Ga0115185_100012_103	275	2.2e-48	3	128	72	197	0.9765625	0.9765625
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300008404.a:Ga0115185_100037_101	816	0	1	711	97	807	0.9971910112359551	0.9971910112359551
GT2	GT2:340	-	-	162	3300008404.a:Ga0115185_100037_80	318	2e-72	1	161	7	167	0.9876543209876543	0.9876543209876543
GH32_e71	GH32:74	3.2.1.26:1	fructan	308	3300008404.a:Ga0115185_100084_85	199	6.8e-69	44	216	2	171	0.5584415584415584	0.5584415584415584
GT4_e672	GT4:29	-	-	149	3300008404.a:Ga0115185_100088_40	391	2.2e-58	2	144	204	346	0.9530201342281879	0.9530201342281879
GH13_e141	GH13:115	3.2.1.-:2	sucrose, starch	288	3300008404.a:Ga0115185_100088_70	599	8.2e-136	2	288	39	321	0.9930555555555556	0.9930555555555556
GH3_e14	GH3:256	3.2.1.-:3|3.2.1.21:2	beta-glucan, beta-glucan	217	3300008404.a:Ga0115185_100090_25	923	1.4e-104	2	216	524	738	0.9861751152073732	0.9861751152073732
GH1_e87	GH1:1211	3.2.1.21:5|3.2.1.-:1|3.2.1.23:1	beta-glucan, polyphenol, beta-galactan	461	3300008404.a:Ga0115185_100090_31	473	1.5e-228	2	461	9	469	0.9956616052060737	0.9956616052060737
GH13_e122	GH13_31:1547|GH13_40:132|GH13:79|GH13_29:30|GH13_23:5|GH13_17:3|GH13_36:3|GH13_44:1|GT25:1|GT5:1	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	sucrose, sucrose, starch, starch, starch, starch	344	3300008404.a:Ga0115185_100095_16	566	1.2e-128	1	342	28	376	0.9912790697674418	0.9912790697674418
GT4_e647	GT4:7	-	-	144	3300008404.a:Ga0115185_100095_36	366	7.7e-48	2	141	192	332	0.9652777777777778	0.9652777777777778
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300008404.a:Ga0115185_100095_58	750	4.8e-257	1	710	76	749	0.9957865168539326	0.9957865168539326
GH5_e273	GH5_2:23|CBM2:6	3.2.1.4:3|3.2.1.-:1	beta-glucan, beta-mannan	241	3300008404.a:Ga0115185_100314_40	357	8e-105	1	241	58	306	0.995850622406639	0.995850622406639
GH26_e33	GH26:15	-	-	308	3300008404.a:Ga0115185_100428_32	314	9.9e-157	2	306	8	312	0.987012987012987	0.987012987012987
CBM34_e11	CBM34:126|GH13_39:69|CBM20:58|GH13:56|CBM48:9	3.2.1.1:13|3.2.1.41:12	starch	100	3300008404.a:Ga0115185_100001_132	698	5.3e-27	2	100	40	136	0.98	0.98
GH13_e98	GH13:47|CBM34:38|GH13_39:3|GH13_20:1	-	sucrose	380	3300008404.a:Ga0115185_100001_132	698	9.8e-215	1	380	193	573	0.9973684210526316	0.9973684210526316
GH130_e13	GH130:541	2.4.1.319:4|2.4.1.320:2	beta-mannan, beta-mannan	300	3300008404.a:Ga0115185_100001_238	342	5.2e-145	1	299	30	326	0.9933333333333333	0.9933333333333333
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008404.a:Ga0115185_100001_33	626	4.1e-16	5	93	14	120	0.88	0.88
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300008404.a:Ga0115185_100001_33	626	4.4e-117	1	300	194	482	0.9933554817275747	0.9933554817275747
GH2_e104	GH2:483	3.2.1.23:6|3.2.1.31:2	beta-galactan, beta-glucuronan	863	3300008404.a:Ga0115185_100001_86	1147	0	6	647	37	723	0.7427578215527231	0.7427578215527231
GH73_e116	GH73:17	-	-	107	3300008404.a:Ga0115185_100002_143	711	2.7e-38	2	107	452	557	0.9813084112149533	0.9813084112149533
CBM50_e1059	CBM50:6	-	chitin, peptidoglycan	42	3300008404.a:Ga0115185_100002_150	522	9.5e-18	1	41	474	514	0.9523809523809523	0.9523809523809523
GH25_e146	GH25:11	-	-	184	3300008404.a:Ga0115185_100002_21	359	1.2e-61	1	183	164	346	0.9891304347826086	0.9891304347826086
CBM2_e118	CBM2:25|GH5_2:25	3.2.1.4:2|3.2.1.-:1	cellulose, chitin, xylan	89	3300008404.a:Ga0115185_100006_148	556	5.8e-19	6	86	95	177	0.898876404494382	0.898876404494382
GH5_e227	GH5_2:14|CBM2:5|GH5:2	3.2.1.4:3	beta-glucan	241	3300008404.a:Ga0115185_100006_148	556	5.9e-121	2	241	272	514	0.991701244813278	0.991701244813278
GT2	GT2:12	-	-	147	3300008404.a:Ga0115185_100007_140	312	3.5e-48	1	138	9	146	0.9319727891156463	0.9319727891156463
GH13_e4	GH13_4:41	-	sucrose	398	3300008404.a:Ga0115185_100007_6	617	3.6e-225	1	398	88	485	0.9974874371859297	0.9974874371859297
GH36_e0	GH36:2202	3.2.1.22:25	alpha-galactan	700	3300008404.a:Ga0115185_100037_90	731	1.8e-282	2	699	14	712	0.9957142857142857	0.9957142857142857
GH25_e109	GH25:6	-	-	188	3300008404.a:Ga0115185_100045_124	836	4.4e-75	1	187	90	280	0.9893617021276596	0.9893617021276596
GH42_e20	GH42:2137	3.2.1.23:22	arabinogalactan protein	373	3300008404.a:Ga0115185_100084_2	679	1.9e-170	1	372	19	392	0.9946380697050938	0.9946380697050938
CE2_e6	CE2:8|GH130:1	3.1.1.6:3	-	213	3300008404.a:Ga0115185_100084_46	349	2.1e-126	1	213	128	340	0.9953051643192489	0.9953051643192489
GH32_e91	GH32:5	-	-	276	3300008404.a:Ga0115185_100088_59	493	2.9e-174	1	275	19	293	0.9927536231884058	0.9927536231884058
CE4_e82	CE4:8	-	-	125	3300008404.a:Ga0115185_100314_4	323	5.8e-63	2	125	130	253	0.984	0.984
GT2	GT2:6	-	-	162	3300008404.a:Ga0115185_100428_17	249	1.1e-52	1	158	8	160	0.9691358024691358	0.9691358024691358
GH1_e115	GH1:2614	3.2.1.86:12|3.2.1.38:3|3.2.1.85:3|3.2.1.21:1|3.2.1.-:1	beta-glucan, beta-fucosides, beta-galactan, beta-glucan, polyphenol	466	3300008404.a:Ga0115185_100948_14	483	6.9e-220	2	466	9	480	0.9957081545064378	0.9957081545064378
GT2	GT2:9|GT0:1	-	-	130	3300008404.a:Ga0115185_100948_19	321	4.2e-44	1	125	7	131	0.9538461538461539	0.9538461538461539
