Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029487.a:Ga0244179_100457_6	CAD7245033.1|GT58	69.1	473	131	5	4	463	1052	1522	2.6e-177	625.5
3300029487.a:Ga0244179_100341_46	CBK92090.1|GH172	99.7	367	1	0	1	367	1	367	4.0e-229	797.3
3300029487.a:Ga0244179_100341_50	ACR74086.1|GH32	99.8	484	1	0	1	484	1	484	1.5e-300	1035.0
3300029487.a:Ga0244179_100231_7	CBK94316.1|GH31	98.8	748	9	0	1	748	1	748	0.0e+00	1544.3
3300029487.a:Ga0244179_100231_8	CBK94317.1|GH31	99.9	797	1	0	1	797	1	797	0.0e+00	1674.1
3300029487.a:Ga0244179_100231_19	CBK94328.1|GH13_18	99.8	491	1	0	1	491	1	491	1.1e-290	1002.3
3300029487.a:Ga0244179_100231_20	CBK94329.1|GH36	99.7	946	3	0	1	946	1	946	0.0e+00	1926.4
3300029487.a:Ga0244179_100131_38	ACR76878.1|GT51	98.9	707	5	1	34	737	34	740	0.0e+00	1360.5
3300029487.a:Ga0244179_100097_2	CAI32746.2|GT4	50.8	392	189	2	1	388	1	392	6.4e-108	394.8
3300029487.a:Ga0244179_100097_5	ABM98857.2|GT4	60.3	305	120	1	2	306	8	311	1.1e-107	393.7
3300029487.a:Ga0244179_100097_54	ACR76692.1|CBM48|GH13_11	99.7	710	2	0	1	710	1	710	0.0e+00	1505.0
3300029487.a:Ga0244179_100097_86	CBL02956.1|GT4	59.4	379	141	4	2	368	1	378	6.3e-121	438.0
3300029487.a:Ga0244179_100097_87	BCZ47100.1|GT4	52.6	344	151	3	2	338	3	341	9.9e-105	384.0
3300029487.a:Ga0244179_100829_3	UMY99419.1|GH0	65.5	411	142	0	9	419	8	418	1.0e-164	583.6
3300029487.a:Ga0244179_100355_19	CAD7226128.1|GH38	35.6	710	393	15	12	683	1345	2028	7.7e-112	408.7
3300029487.a:Ga0244179_100355_22	CCO12868.2|GH1	57.3	1274	430	14	1	1242	1	1192	0.0e+00	1390.2
3300029487.a:Ga0244179_100348_64	QAV27616.1|CBM48|GH13_9	59.7	313	124	1	69	379	640	952	2.7e-108	396.4
3300029487.a:Ga0244179_100328_10	CBK91832.1|GT28	99.4	358	2	0	1	358	1	358	4.8e-203	710.7
3300029487.a:Ga0244179_100328_32	CBK91815.1|GH18	99.5	577	3	0	1	577	1	577	0.0e+00	1130.2
3300029487.a:Ga0244179_100328_35	CBK92321.1|CBM48|GH13_9	100.0	652	0	0	1	652	1	652	0.0e+00	1394.8
3300029487.a:Ga0244179_100489_13	CBK92492.1|GH32	99.8	492	1	0	12	503	1	492	7.8e-308	1059.3
3300029487.a:Ga0244179_100258_47	CBK92067.1|GH32	99.4	487	3	0	1	487	1	487	8.9e-301	1035.8
3300029487.a:Ga0244179_100115_6	QNL98710.1|GH32	97.9	484	10	0	1	484	1	484	2.6e-292	1007.7
3300029487.a:Ga0244179_100115_44	CBK91326.1|GH53	98.6	369	5	0	1	369	1	369	1.9e-223	778.5
3300029487.a:Ga0244179_100115_45	CBK91325.1|GH2	95.4	1027	47	0	1	1027	1	1027	0.0e+00	2067.0
3300029487.a:Ga0244179_100115_100	CBK93767.1|GH42	99.1	662	6	0	1	662	1	662	0.0e+00	1391.3
3300029487.a:Ga0244179_100058_69	AMJ18631.1|GT2	46.0	1190	599	18	6	1178	2	1164	1.2e-282	976.9
3300029487.a:Ga0244179_100058_85	ACR75210.1|GH23	90.7	270	7	1	1	252	1	270	4.7e-128	461.1
3300029487.a:Ga0244179_100012_3	CBK91437.1|GH3	99.4	814	5	0	1	814	1	814	0.0e+00	1627.8
3300029487.a:Ga0244179_100012_7	CBK92993.1|GH94	99.1	803	7	0	1	803	1	803	0.0e+00	1680.6
3300029487.a:Ga0244179_100012_8	CBK92992.1|GH94	98.9	747	8	0	1	747	1	747	0.0e+00	1539.2
3300029487.a:Ga0244179_100012_40	ACR76508.1|GT2	99.4	331	2	0	1	331	1	331	3.2e-193	677.9
3300029487.a:Ga0244179_100012_41	CBK91471.1|GT2	100.0	375	0	0	1	375	1	375	2.0e-215	751.9
3300029487.a:Ga0244179_100012_42	CBK92960.1|GT2	97.7	353	8	0	1	353	1	353	7.6e-201	703.4
3300029487.a:Ga0244179_100012_47	CBK92955.1|GH3	98.3	415	7	0	1	415	1	415	8.3e-223	776.5
3300029487.a:Ga0244179_100012_52	CBK91481.1|GT2	96.9	324	10	0	1	324	1	324	1.6e-173	612.5
3300029487.a:Ga0244179_100012_79	CBK92921.1|GT2	97.5	275	7	0	1	275	1	275	3.0e-152	541.6
3300029487.a:Ga0244179_100012_80	CAD7235639.1|GT2	42.4	547	296	10	8	551	140	670	3.9e-114	416.0
3300029487.a:Ga0244179_100012_89	QUI22575.1|CBM50	38.6	599	357	7	8	601	33	625	1.8e-117	427.2
3300029487.a:Ga0244179_100012_92	CBK92911.1|CE4	99.6	276	1	0	1	276	8	283	9.3e-162	573.2
3300029487.a:Ga0244179_100012_101	CAG7911095.1|GH5_11	44.0	853	441	16	2	825	577	1421	5.0e-209	731.9
3300029487.a:Ga0244179_100012_102	CBK92901.1|GH43_10	99.8	498	1	0	1	498	1	498	2.2e-310	1067.8
3300029487.a:Ga0244179_100012_117	AGL63717.2|GT4	45.5	708	306	10	162	865	107	738	2.3e-158	563.5
3300029487.a:Ga0244179_100012_160	ARA85284.1|CE12	57.0	328	138	3	2	327	45	371	2.3e-106	389.4
3300029487.a:Ga0244179_100012_193	ACR76185.1|GH51	99.4	506	3	0	1	506	15	520	2.6e-311	1070.8
3300029487.a:Ga0244179_100012_194	AEN95763.1|GH127	73.8	638	156	3	3	639	17	644	3.0e-288	994.6
3300029487.a:Ga0244179_100012_198	UOX56716.1|GH51	69.5	498	152	0	5	502	5	502	2.0e-215	752.3
3300029487.a:Ga0244179_100012_200	QJU16705.1|GH43_26	70.5	322	94	1	1	321	1	322	4.0e-140	501.5
3300029487.a:Ga0244179_100012_201	QJU16706.1|CBM13|CBM35|GH93	77.8	599	131	2	7	603	9	607	1.3e-281	972.6
3300029487.a:Ga0244179_100012_203	CBK91637.1|GH42	98.4	669	11	0	1	669	1	669	0.0e+00	1383.2
3300029487.a:Ga0244179_100012_218	ACR76157.1|GT35	100.0	751	0	0	1	751	1	751	0.0e+00	1488.4
3300029487.a:Ga0244179_100222_39	CBK90919.1|GT4	97.9	379	8	0	1	379	1	379	7.9e-204	713.4
3300029487.a:Ga0244179_100222_41	CBK90917.1|GT2	100.0	280	0	0	1	280	1	280	1.9e-154	548.9
3300029487.a:Ga0244179_100222_43	CBK90915.1|GT2	99.3	302	2	0	1	302	1	302	6.8e-174	613.6
3300029487.a:Ga0244179_100222_44	CBK90914.1|GT2	100.0	342	0	0	1	342	1	342	4.9e-197	690.6
3300029487.a:Ga0244179_100222_46	CBK90912.1|GT2	99.0	305	3	0	1	305	1	305	3.6e-167	591.3
3300029487.a:Ga0244179_101529_6	SIP56505.1|GH5_2	99.0	386	4	0	1	386	1	386	5.5e-205	717.2
3300029487.a:Ga0244179_100236_8	ACR74806.1|GH3	99.6	714	3	0	1	714	1	714	0.0e+00	1451.8
3300029487.a:Ga0244179_100236_10	CBK93970.1|GH43_12	99.0	523	5	0	1	523	1	523	0.0e+00	1107.0
3300029487.a:Ga0244179_100236_11	QSF46877.1|CE17	50.9	582	265	5	2	580	14	577	6.1e-163	578.2
