HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM27.hmm	168	3300029123.a:Ga0168800_100001_146	1545	3.3e-31	3	168	559	709	0.9821428571428571
GH26.hmm	303	3300029123.a:Ga0168800_100001_146	1545	1.9e-62	1	273	743	1079	0.8976897689768977
CBM23.hmm	162	3300029123.a:Ga0168800_100001_146	1545	9.4e-46	1	158	1250	1411	0.9691358024691358
GH32.hmm	293	3300029123.a:Ga0168800_100001_24	486	9.4e-99	1	293	25	334	0.9965870307167235
GT2.hmm	170	3300029123.a:Ga0168800_100001_243	317	8.4e-31	1	150	5	151	0.8764705882352941
GH36.hmm	688	3300029123.a:Ga0168800_100001_253	731	6.1e-258	1	687	11	712	0.997093023255814
GT35.hmm	674	3300029123.a:Ga0168800_100001_264	816	1.4e-283	1	673	96	806	0.9970326409495549
GH5_2.hmm	237	3300029123.a:Ga0168800_100001_265	359	1.2e-86	2	236	59	307	0.9873417721518988
GH94.hmm	1036	3300029123.a:Ga0168800_100001_269	828	1.5e-299	263	1036	2	824	0.7461389961389961
GH77.hmm	494	3300029123.a:Ga0168800_100001_288	523	1.7e-168	2	489	19	504	0.9858299595141701
GH43_35.hmm	294	3300029123.a:Ga0168800_100001_307	530	2.3e-114	1	294	7	337	0.9965986394557823
GT2.hmm	170	3300029123.a:Ga0168800_100001_325	469	3.2e-22	2	164	58	230	0.9529411764705882
GH16_3.hmm	230	3300029123.a:Ga0168800_100001_379	1212	3.3e-80	1	230	304	543	0.9956521739130435
CBM4.hmm	126	3300029123.a:Ga0168800_100001_379	1212	6.5e-34	1	126	569	700	0.9920634920634921
CBM4.hmm	126	3300029123.a:Ga0168800_100001_379	1212	3.5e-24	2	126	872	1015	0.9841269841269841
CBM4.hmm	126	3300029123.a:Ga0168800_100001_379	1212	1.1e-20	1	113	1052	1169	0.8888888888888888
CBM4.hmm	126	3300029123.a:Ga0168800_100001_60	758	2.8e-27	3	126	72	195	0.9761904761904762
GH9.hmm	418	3300029123.a:Ga0168800_100001_60	758	2.6e-111	2	418	324	754	0.9952153110047847
CBM61.hmm	141	3300029123.a:Ga0168800_100002_179	1078	1.2e-22	4	141	46	180	0.9716312056737588
GH53.hmm	342	3300029123.a:Ga0168800_100002_179	1078	3.4e-126	1	342	218	595	0.9970760233918129
CBM61.hmm	141	3300029123.a:Ga0168800_100002_179	1078	5.7e-27	2	141	689	827	0.9858156028368794
GT51.hmm	177	3300029123.a:Ga0168800_100002_274	908	4.9e-62	2	176	82	265	0.9830508474576272
CE1.hmm	227	3300029123.a:Ga0168800_100002_334	351	1.1e-20	9	209	126	331	0.8810572687224669
GH13_4.hmm	400	3300029123.a:Ga0168800_100002_335	617	5.4e-170	1	400	87	484	0.9975
CBM48.hmm	76	3300029123.a:Ga0168800_100002_338	840	2.8e-18	2	70	129	214	0.8947368421052632
GH13_9.hmm	301	3300029123.a:Ga0168800_100002_338	840	2.1e-151	1	301	288	588	0.9966777408637874
GH13_36.hmm	314	3300029123.a:Ga0168800_100002_359	605	2.8e-119	1	313	133	459	0.9936305732484076
GT2.hmm	170	3300029123.a:Ga0168800_100002_388	243	5.1e-30	1	162	9	169	0.9470588235294117
GT2.hmm	170	3300029123.a:Ga0168800_100002_391	249	1.7e-35	1	132	7	133	0.7705882352941177
GH9.hmm	418	3300029123.a:Ga0168800_100002_4	1780	3.6e-101	1	418	349	766	0.9976076555023924
GT5.hmm	472	3300029123.a:Ga0168800_100002_45	479	8.9e-179	1	471	3	476	0.9957627118644068
GH25.hmm	177	3300029123.a:Ga0168800_100002_91	262	8.7e-43	1	176	15	186	0.9887005649717514
GH25.hmm	177	3300029123.a:Ga0168800_100009_18	861	1.9e-43	1	177	117	306	0.9943502824858758
GH25.hmm	177	3300029123.a:Ga0168800_100009_19	691	4.4e-47	1	177	120	307	0.9943502824858758
GH31.hmm	427	3300029123.a:Ga0168800_100009_211	663	2e-135	2	427	133	612	0.9953161592505855
GH13.hmm	299	3300029123.a:Ga0168800_100009_222	531	3.3e-69	13	290	27	376	0.9264214046822743
GT4.hmm	160	3300029123.a:Ga0168800_100009_243	391	2.1e-29	7	150	204	343	0.89375
GH2.hmm	752	3300029123.a:Ga0168800_100009_261	1014	6.9e-209	19	750	34	895	0.9720744680851063
GH113.hmm	306	3300029123.a:Ga0168800_100009_264	319	1.3e-105	2	306	10	309	0.9934640522875817
GH36.hmm	688	3300029123.a:Ga0168800_100009_284	830	7.3e-284	1	679	10	749	0.9854651162790697
GH42.hmm	371	3300029123.a:Ga0168800_100009_311	679	1.7e-143	1	370	18	392	0.9946091644204852
GH5_37.hmm	313	3300029123.a:Ga0168800_100009_316	344	1e-138	1	313	10	325	0.9968051118210862
GH77.hmm	494	3300029123.a:Ga0168800_100009_63	500	8.6e-176	1	489	9	491	0.9878542510121457
GH25.hmm	177	3300029123.a:Ga0168800_100009_80	308	3.9e-40	1	176	4	177	0.9887005649717514
CE4.hmm	130	3300029123.a:Ga0168800_100026_115	294	2.6e-27	8	113	91	204	0.8076923076923077
GH1.hmm	429	3300029123.a:Ga0168800_100026_14	483	2.4e-168	3	428	7	479	0.9906759906759907
GT2.hmm	170	3300029123.a:Ga0168800_100026_18	321	1.1e-37	1	150	5	154	0.8764705882352941
GH130.hmm	296	3300029123.a:Ga0168800_100054_122	342	2.3e-94	2	296	30	326	0.9932432432432432
GH130.hmm	296	3300029123.a:Ga0168800_100054_123	393	3.8e-93	2	295	48	359	0.9898648648648649
GH36.hmm	688	3300029123.a:Ga0168800_100054_130	734	1.1e-275	1	687	11	711	0.997093023255814
GH77.hmm	494	3300029123.a:Ga0168800_100054_23	1259	5.6e-170	1	492	13	495	0.9939271255060729
GT35.hmm	674	3300029123.a:Ga0168800_100054_23	1259	5.6e-223	2	672	585	1257	0.9940652818991098
GT2.hmm	170	3300029123.a:Ga0168800_100054_43	278	7.8e-37	1	132	3	130	0.7705882352941177
GT32.hmm	90	3300029123.a:Ga0168800_100054_45	335	2e-20	3	86	108	188	0.9222222222222223
GT4.hmm	160	3300029123.a:Ga0168800_100054_51	369	5e-34	7	154	193	337	0.91875
GT2.hmm	170	3300029123.a:Ga0168800_100054_52	275	5.3e-19	2	126	8	135	0.7294117647058823
GH36.hmm	688	3300029123.a:Ga0168800_100054_68	775	1.8e-282	2	673	12	698	0.9752906976744186
GH13_31.hmm	349	3300029123.a:Ga0168800_100054_69	566	8.5e-132	1	348	28	375	0.994269340974212
GH5_2.hmm	237	3300029123.a:Ga0168800_100068_44	531	2e-96	2	235	245	486	0.9831223628691983
GH94.hmm	1036	3300029123.a:Ga0168800_100068_60	801	2.1e-251	263	1034	2	796	0.7442084942084942
GT2.hmm	170	3300029123.a:Ga0168800_100075_113	383	8.1e-34	1	132	5	134	0.7705882352941177
GT2.hmm	170	3300029123.a:Ga0168800_100075_114	327	1.4e-39	1	149	6	154	0.8705882352941177
