CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_125	124072	125100	-	3.A.1.12.7
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_126	125109	125942	-	3.A.1.12.7
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_127	126027	126950	-	3.A.1.12.7
CGC1	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_128	127174	128010	+	null
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_129	128050	129021	-	3.A.1.5.27
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_130	129018	129995	-	3.A.1.5.39
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_131	129999	130904	-	3.A.1.5.39
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_132	130906	131913	-	3.A.1.5.39
CGC1	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_133	131907	133016	-	null
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_134	133110	134699	-	3.A.1.5.39
CGC1	TF	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_135	134770	135360	-	HTH_3
CGC1	STP	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_136	135727	136506	+	Sigma70_r4_2
CGC1	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_137	136520	137740	+	GT81| GT81
CGC1	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_138	137765	139513	-	GH13_18| GH13_18
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_139	139744	140745	-	9.B.34.1.4
CGC1	STP	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_140	140790	141386	-	HNOB
CGC1	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_141	141505	142212	-	null
CGC1	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_142	142215	142508	-	null
CGC1	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_143	142598	144013	+	9.B.34.1.3
CGC2	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_335	343592	345019	+	2.A.25.1.5
CGC2	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_336	345183	346340	+	null
CGC2	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_337	346509	347591	+	null
CGC2	STP	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_338	347627	348805	-	Aminotran_1_2
CGC2	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_339	348811	349731	-	null
CGC2	TF	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_340	349846	350304	+	MarR
CGC2	TF	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_341	350311	350802	-	MarR
CGC2	STP	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_342	350881	354024	+	Fer4
CGC2	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_343	354143	355198	+	3.A.1.24.5
CGC2	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_344	355188	355862	+	3.A.1.24.1
CGC2	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_345	355912	356688	+	3.A.1.24.1
CGC2	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_346	356753	358654	-	 GH42|GH42
CGC3	TF	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_456	477540	478316	-	none
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_457	478313	479653	-	2.A.56.1.10
CGC3	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_458	479653	480186	-	null
CGC3	STP	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_459	480214	481269	-	DctP
CGC3	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_460	481435	481929	-	null
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_461	482090	483865	+	3.A.1.5.23
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_462	483858	485783	+	3.A.1.5.29
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_463	485780	486808	+	3.A.1.5.12
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_464	486805	487959	+	3.A.1.5.12
CGC3	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_465	488033	488803	-	null
CGC3	TC	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_466	488883	491315	-	1.A.23.3.1
CGC3	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_467	491727	492932	+	GT1
CGC3	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_468	492929	494191	+	GT4| GT4
CGC3	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_469	494257	495267	+	GT4| GT4
CGC3	null	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_470	495264	495845	+	null
CGC3	CAZyme	3300025059.a:Ga0208017_100005	3300025059.a:Ga0208017_100005_471	495842	496981	+	GT1
CGC1	STP	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_264	270563	271705	+	Aminotran_1_2
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_265	271774	272988	+	null
CGC1	CAZyme	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_266	273117	275669	+	 GT51|GT51
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_267	275772	276896	+	null
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_268	277013	278425	+	null
CGC1	TF	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_269	278429	279211	-	HTH_3
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_270	279421	279765	+	null
CGC1	STP	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_271	279809	280369	-	ACT
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_272	280446	282197	-	null
CGC1	TF	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_273	282532	283194	-	GerE
CGC1	STP	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_274	283227	284612	-	dCache_2+HATPase_c
CGC1	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_275	284891	285979	+	2.A.56.3.3
CGC1	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_276	286121	287089	+	null
CGC1	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_277	287105	289459	+	2.A.56.3.3
CGC2	STP	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_314	330394	330909	+	SKI
CGC2	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_315	330909	332024	+	null
CGC2	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_316	332110	332634	-	null
CGC2	CAZyme	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_317	332855	333439	+	 GH23|GH23
CGC2	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_318	333613	334140	+	null
CGC2	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_319	334214	336301	-	3.A.1.5.11
CGC2	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_320	336398	337822	-	null
CGC2	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_321	337836	338921	-	3.A.1.5.39
CGC2	TF	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_322	339183	339971	-	HTH_AraC+HTH_AraC
CGC3	CAZyme	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_647	672244	673500	+	CBM50
CGC3	STP	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_648	673578	674417	-	AAA
CGC3	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_649	674414	675298	-	2.A.64.1.3
CGC3	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_650	675295	675903	-	null
CGC3	null	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_651	675910	676146	-	null
CGC3	TF	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_652	676366	677019	+	HTH_11
CGC3	TC	3300025059.a:Ga0208017_100002	3300025059.a:Ga0208017_100002_653	677069	678172	-	3.A.1.10.4
CGC1	STP	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_7	6984	10178	+	CHASE+PAS+PAS+HisKA+HATPase_c+Response_reg
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_8	10314	11966	+	2.A.21.9.1
CGC1	STP	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_9	11976	12341	+	Response_reg
CGC1	TF	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_10	12673	13176	+	none
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_11	13173	13913	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_12	13915	14646	-	3.D.4.6.1
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_13	14702	15886	-	null
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_14	16155	16691	-	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_15	16930	17925	+	2.A.56.1.5
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_16	17997	18527	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_17	18530	19810	+	2.A.56.1.5
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_18	19869	20585	+	null
CGC1	TF	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_19	20612	21304	+	GntR
CGC1	STP	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_20	21309	21656	-	AraC_binding
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_21	22028	22774	+	null
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_22	22846	24351	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_23	24517	25509	+	2.A.56.1.2
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_24	25585	26079	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_25	26076	27386	+	2.A.56.1.3
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_26	27425	28615	+	null
CGC1	STP	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_27	28612	29523	+	PfkB
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_28	29654	31264	+	3.D.4.3.3
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_29	31270	32106	+	3.D.4.3.3
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_30	32117	32305	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_31	32302	33207	+	3.D.4.3.3
CGC1	STP	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_32	33304	34911	+	Fer4
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_33	34892	35362	+	null
CGC1	TC	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_34	35359	37479	+	3.A.3.27.5
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_35	37476	37640	+	null
CGC1	CAZyme	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_36	37867	38616	+	 GT25|GT25
CGC1	null	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_37	38613	39353	-	null
CGC1	CAZyme	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_38	39376	40215	-	 GT25|GT25
CGC1	CAZyme	3300025059.a:Ga0208017_100019	3300025059.a:Ga0208017_100019_39	40525	41580	-	GT4| GT4
CGC1	CAZyme	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_184	203394	204431	+	GT0|GT2
CGC1	CAZyme	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_185	204604	205590	+	GT0|GT2
CGC1	CAZyme	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_186	205587	207284	+	 GT14|GT14
CGC1	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_187	207287	208714	+	null
CGC1	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_188	208721	209185	-	4.A.2.1.16
CGC1	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_189	209228	209794	-	null
CGC1	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_190	210044	210802	-	1.B.42.1.2
CGC1	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_191	210802	211287	-	null
CGC1	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_192	211293	211901	-	null
CGC1	STP	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_193	211908	212870	-	SIS+CBS+CBS
CGC1	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_194	212867	213481	-	null
CGC1	TF	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_195	213537	214307	-	none
CGC2	CAZyme	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_216	233115	234395	+	GH103| GH103
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_217	234475	235653	-	3.A.1.11.2
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_218	235658	237325	-	3.A.1.11.6
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_219	237426	238541	-	3.A.1.11.6
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_220	238653	239753	-	3.A.1.11.6
CGC2	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_221	240114	241544	-	null
CGC2	TF	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_222	241666	242346	-	GntR
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_223	242493	243578	+	3.A.1.11.2
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_224	243671	244798	+	3.A.1.11.2
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_225	244801	245676	+	3.A.1.11.2
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_226	245673	246494	+	3.A.1.11.2
CGC2	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_227	246507	247835	+	null
CGC2	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_228	247896	249215	+	null
CGC2	STP	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_229	249263	250162	-	Rhodanese
CGC2	null	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_230	250181	250861	+	null
CGC2	TC	3300025059.a:Ga0208017_100008	3300025059.a:Ga0208017_100008_231	250848	251507	-	2.A.95.1.5
CGC1	CAZyme	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_71	75729	77306	-	 GT14|GT14
CGC1	null	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_72	77465	78283	+	null
CGC1	null	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_73	78378	78866	+	null
CGC1	STP	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_74	79010	79864	+	Rhodanese+Rhodanese
CGC1	STP	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_75	79864	81048	+	Aminotran_1_2
CGC1	TC	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_76	81212	82513	-	1.A.11.2.5
CGC1	null	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_77	82539	82877	-	null
CGC1	CAZyme	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_78	83135	85306	+	 GT51|GT51
CGC1	null	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_79	85442	86296	-	null
CGC1	TF	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_80	86453	87352	-	HTH_1
CGC1	TC	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_81	87460	88209	-	3.A.1.27.3
CGC2	TC	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_96	98745	99698	+	9.B.186.1.2
CGC2	TF	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_97	99789	100694	-	HTH_1
CGC2	TC	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_98	100831	101790	-	1.A.35.4.1
CGC2	STP	3300025059.a:Ga0208017_100009	3300025059.a:Ga0208017_100009_99	101907	103934	-	Pyr_redox_2
