HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4.hmm	160	3300029523.a:Ga0244821_100019_4	349	1.9e-27	7	151	170	311	0.9
GT4.hmm	160	3300029523.a:Ga0244821_100019_5	366	2.3e-31	6	142	174	308	0.85
GT9.hmm	225	3300029523.a:Ga0244821_100019_8	341	7.5e-46	3	213	82	302	0.9333333333333333
GT9.hmm	225	3300029523.a:Ga0244821_100019_9	335	2.1e-43	3	218	81	307	0.9555555555555556
GT2.hmm	170	3300029523.a:Ga0244821_100053_125	252	1e-28	1	153	7	155	0.8941176470588236
GT2.hmm	170	3300029523.a:Ga0244821_100053_132	319	1.2e-21	1	166	7	182	0.9705882352941176
GT2.hmm	170	3300029523.a:Ga0244821_100053_137	395	1.8e-17	1	97	10	114	0.5647058823529412
GH23.hmm	135	3300029523.a:Ga0244821_100076_84	684	2.1e-28	14	125	525	652	0.8222222222222222
GH133.hmm	372	3300029523.a:Ga0244821_100121_77	670	2.2e-105	8	372	289	644	0.978494623655914
GT4.hmm	160	3300029523.a:Ga0244821_100121_78	495	7.3e-35	6	158	314	463	0.95
GH57.hmm	383	3300029523.a:Ga0244821_100121_79	394	3.8e-70	2	308	6	320	0.7989556135770235
GT3.hmm	637	3300029523.a:Ga0244821_100121_80	1419	1.8e-107	1	358	15	366	0.5604395604395604
GT35.hmm	674	3300029523.a:Ga0244821_100121_80	1419	5.2e-101	210	573	845	1210	0.5385756676557863
GT2.hmm	170	3300029523.a:Ga0244821_100121_81	482	4.1e-29	1	133	165	310	0.7764705882352941
GT2.hmm	170	3300029523.a:Ga0244821_100121_82	392	8e-29	1	121	6	128	0.7058823529411765
GT111.hmm	217	3300029523.a:Ga0244821_100121_84	618	5.2e-65	7	215	14	244	0.9585253456221198
GT8.hmm	257	3300029523.a:Ga0244821_100121_84	618	1.2e-55	22	256	272	542	0.9105058365758755
GT4.hmm	160	3300029523.a:Ga0244821_100121_85	393	1.1e-25	11	117	210	314	0.6625
GT2.hmm	170	3300029523.a:Ga0244821_100170_45	348	4.2e-35	1	131	16	146	0.7647058823529411
GT2.hmm	170	3300029523.a:Ga0244821_100234_41	335	1.5e-35	1	166	13	174	0.9705882352941176
CE11.hmm	271	3300029523.a:Ga0244821_100281_15	277	3.8e-82	2	270	4	270	0.988929889298893
GT30.hmm	177	3300029523.a:Ga0244821_100281_3	429	7.9e-61	4	175	28	202	0.9661016949152542
GT19.hmm	354	3300029523.a:Ga0244821_100281_8	370	1.5e-23	155	350	131	343	0.5508474576271186
GT19.hmm	354	3300029523.a:Ga0244821_100281_9	369	7e-84	1	344	3	341	0.9689265536723164
CE1.hmm	227	3300029523.a:Ga0244821_100305_27	635	4e-19	11	211	388	608	0.8810572687224669
GT28.hmm	157	3300029523.a:Ga0244821_100305_54	346	1.2e-24	2	147	191	331	0.9235668789808917
GT2.hmm	170	3300029523.a:Ga0244821_100305_66	817	2.5e-31	1	127	26	150	0.7411764705882353
GT2.hmm	170	3300029523.a:Ga0244821_100305_66	817	1.2e-34	1	128	348	473	0.7470588235294118
GT51.hmm	177	3300029523.a:Ga0244821_100430_20	746	5.9e-50	16	174	73	230	0.8926553672316384
GT26.hmm	171	3300029523.a:Ga0244821_100642_1	580	1.8e-62	3	170	385	552	0.9766081871345029
CE4.hmm	130	3300029523.a:Ga0244821_100709_18	290	1.1e-24	10	126	14	159	0.8923076923076924
CE4.hmm	130	3300029523.a:Ga0244821_100709_19	279	5.2e-19	23	126	51	155	0.7923076923076923
GT32.hmm	90	3300029523.a:Ga0244821_100725_33	244	3.5e-22	4	88	22	97	0.9333333333333333
GT4.hmm	160	3300029523.a:Ga0244821_100725_34	389	7.1e-30	7	152	203	343	0.90625
GT51.hmm	177	3300029523.a:Ga0244821_101632_1	774	9.7e-62	2	176	86	256	0.9830508474576272
