Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029453.a:Ga0244150_100004_13	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	GH13_14(155-463)	CBM48_e14+GH13_e95	CBM48+GH13_14	N	3
3300029453.a:Ga0244150_100004_15	2.4.1.25:3	GH77(8-488)	GH77_e1	GH77	N	3
3300029453.a:Ga0244150_100004_256	-	GT2(5-149)	GT2	-	N	2
3300029453.a:Ga0244150_100004_257	-	GT2(9-121)	GT2	-	N	2
3300029453.a:Ga0244150_100004_258	-	GT2(6-109)	GT2	-	N	2
3300029453.a:Ga0244150_100004_259	-	GT4(190-319)	GT4_e1215	GT4	N	3
3300029453.a:Ga0244150_100004_35	-	GH13_11(273-459)	GH13_e87	CBM48+GH13_11	N	3
3300029453.a:Ga0244150_100004_81	-	CE4(109-222)	CE4_e125	CE4	N	3
3300029453.a:Ga0244150_100010_132	-	GT28(206-354)	GT28_e59	GT28	N	3
3300029453.a:Ga0244150_100010_175	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	GH3(33-245)	GH3_e197	GH3	N	3
3300029453.a:Ga0244150_100010_196	2.4.1.21:9	GT5(5-478)	GT5_e9	GT5	N	3
3300029453.a:Ga0244150_100010_25	3.2.1.54:37|3.2.1.133:20|3.2.1.135:9|-	CBM34(6-131)+GH13_20(180-479)	CBM34_e0+GH13_e204	CBM34+GH13_20	N	3
3300029453.a:Ga0244150_100010_91	2.4.1.21:9	GT5(3-479)	GT5_e9	GT5	N	3
3300029453.a:Ga0244150_100021_103	-	GT2(5-145)	GT2	-	N	2
3300029453.a:Ga0244150_100021_104	-	GT2(12-144)	GT2	-	N	2
3300029453.a:Ga0244150_100021_106	-	GT4(191-344)	GT4_e2644	GT4	N	3
3300029453.a:Ga0244150_100021_136	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	GH13_11(196-550)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300029453.a:Ga0244150_100021_70	-	CE9(3-379)	CE9_e44	CE9	N	3
3300029453.a:Ga0244150_100021_88	-|-	CBM13(1035-1150)	CBM13_e31+CBM13_e31	-	Y(1-26)	2
3300029453.a:Ga0244150_100021_95	-	GT8(3-234)	GT8_e2	-	N	2
3300029453.a:Ga0244150_100021_96	-	GT2(19-156)	GT2	-	N	2
3300029453.a:Ga0244150_100033_105	2.4.1.1:158	GT35(95-812)	GT35_e0	GT35	N	3
3300029453.a:Ga0244150_100033_126	2.4.1.20:14|2.4.1.49:1	GH94(2-812)	GH94_e12	GH94	N	3
3300029453.a:Ga0244150_100033_135	3.2.1.1:6|3.2.1.41:4|3.2.1.68:2	CBM82(48-171)+CBM83(515-610)+GH13_41(867-1166)	GH13_e61	CBM26+CBM41+CBM82+CBM83+GH13_41+3.2.1.1	Y(1-44)	3
3300029453.a:Ga0244150_100033_58	3.2.1.89:4	GH53(624-950)	GH53_e16	GH53	N	3
3300029453.a:Ga0244150_100033_66	3.2.1.-:2	GH13_20(34-323)	GH13_e141	GH13	N	3
3300029453.a:Ga0244150_100033_81	-	GT2(20-123)	GT2	GT2	N	3
3300029453.a:Ga0244150_100033_90	-	CE1(144-349)	CE1_e22	CE0	N	3
3300029453.a:Ga0244150_100033_91	3.2.1.156:5	GH8(54-372)	GH8_e36	GH8	N	3
3300029453.a:Ga0244150_100033_92	3.2.1.8:2|3.2.1.8:2	CBM86(60-169)+GH10(203-588)+CBM9(747-919)	GH10_e78+CBM9_e20	CBM22+CBM86+CBM9+GH10	Y(1-33)	3
3300029453.a:Ga0244150_100033_93	3.1.1.-:1	CE17(215-385)	CE17_e0	CE17	N	3
3300029453.a:Ga0244150_100033_94	3.2.1.55:2|3.2.1.37:1|-	GH43_12(5-291)+CBM91(325-519)	GH43_e259+CBM91_e25	GH43_12	N	3
3300029453.a:Ga0244150_100033_96	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	GH3(31-272)	GH3_e0	GH3	N	3
3300029453.a:Ga0244150_100038_111	-	GT2(5-140)	GT2	GT2	N	3
3300029453.a:Ga0244150_100038_37	-	GT51(79-253)	GT51_e55	GT51	N	3
3300029453.a:Ga0244150_100043_81	3.2.1.17:12|4.2.2.n1:6	GH23(147-251)	GH23_e335	GH23	N	3
3300029453.a:Ga0244150_100052_57	-	GT51(83-267)	GT51_e43	GT51	N	3
3300029453.a:Ga0244150_100052_78	-	GH133(309-664)	GH133_e2	GH133	N	3
3300029453.a:Ga0244150_100054_100	3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1	GH3(567-777)	GH3_e165	GH3	N	3
3300029453.a:Ga0244150_100054_15	-	CE4(69-185)	CE4_e53	CE4	N	3
3300029453.a:Ga0244150_100054_28	-	GT2(6-110)	GT2	-	N	2
