HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH63.hmm	570	3300029735.a:Ga0245259_100003_177	784	2.8e-271	1	569	1	780	0.9964912280701754
GH2.hmm	752	3300029735.a:Ga0245259_100003_181	1031	8.5e-213	14	751	26	886	0.9800531914893617
AA1.hmm	358	3300029735.a:Ga0245259_100003_235	471	9.4e-18	9	235	65	285	0.6312849162011173
AA7.hmm	458	3300029735.a:Ga0245259_100003_274	500	2e-18	12	194	53	242	0.39737991266375544
GT38.hmm	467	3300029735.a:Ga0245259_100003_301	410	9.3e-193	2	397	7	403	0.8458244111349036
GT107.hmm	532	3300029735.a:Ga0245259_100003_303	676	1.3e-109	185	491	9	313	0.575187969924812
GT107.hmm	532	3300029735.a:Ga0245259_100003_303	676	1.5e-139	149	503	302	649	0.6654135338345865
GH23.hmm	135	3300029735.a:Ga0245259_100003_316	360	3.6e-21	16	118	207	350	0.7555555555555555
GH1.hmm	429	3300029735.a:Ga0245259_100003_387	478	2e-152	4	428	5	474	0.9883449883449883
GH102.hmm	157	3300029735.a:Ga0245259_100003_462	366	6.3e-41	51	157	150	257	0.6751592356687898
GH103.hmm	295	3300029735.a:Ga0245259_100003_569	362	2.3e-95	7	294	63	355	0.9728813559322034
GT51.hmm	177	3300029735.a:Ga0245259_100003_66	243	3.4e-57	9	177	60	228	0.9491525423728814
GH1.hmm	429	3300029735.a:Ga0245259_100004_206	475	1.6e-149	2	428	6	467	0.993006993006993
GH13_29.hmm	344	3300029735.a:Ga0245259_100004_223	552	9.4e-184	1	344	29	371	0.997093023255814
GH23.hmm	135	3300029735.a:Ga0245259_100004_339	646	1.1e-30	18	121	497	622	0.762962962962963
GT28.hmm	157	3300029735.a:Ga0245259_100004_427	356	1e-49	2	157	185	341	0.9872611464968153
CE11.hmm	271	3300029735.a:Ga0245259_100004_433	306	1.1e-121	1	270	4	276	0.992619926199262
AA1.hmm	358	3300029735.a:Ga0245259_100004_459	517	8.2e-32	10	357	65	510	0.9692737430167597
CE4.hmm	130	3300029735.a:Ga0245259_100004_466	409	1.1e-28	5	128	227	370	0.9461538461538461
GT51.hmm	177	3300029735.a:Ga0245259_100004_487	836	1e-55	8	175	203	374	0.943502824858757
GT19.hmm	354	3300029735.a:Ga0245259_100004_520	383	8.3e-143	1	353	9	366	0.9943502824858758
GH4.hmm	179	3300029735.a:Ga0245259_100004_97	452	1.5e-73	1	178	6	186	0.9888268156424581
GH25.hmm	177	3300029735.a:Ga0245259_100007_126	642	2.2e-22	2	177	428	609	0.9887005649717514
GH25.hmm	177	3300029735.a:Ga0245259_100007_127	329	8.8e-37	1	175	95	300	0.9830508474576272
GH37.hmm	491	3300029735.a:Ga0245259_100007_247	566	6.8e-191	1	490	56	531	0.9959266802443992
GH23.hmm	135	3300029735.a:Ga0245259_100007_256	204	6e-16	15	118	53	197	0.762962962962963
GT20.hmm	475	3300029735.a:Ga0245259_100007_297	475	2.6e-170	13	475	2	453	0.9726315789473684
GH13_5.hmm	342	3300029735.a:Ga0245259_100007_324	496	1.9e-154	2	342	31	373	0.9941520467836257
GT2.hmm	170	3300029735.a:Ga0245259_100007_397	308	3.4e-30	1	168	4	166	0.9823529411764705
GH104.hmm	145	3300029735.a:Ga0245259_100007_426	159	2.3e-63	3	144	5	149	0.9724137931034482
GH24.hmm	137	3300029735.a:Ga0245259_100007_88	166	3.6e-46	12	137	34	156	0.9124087591240876
GT2.hmm	170	3300029735.a:Ga0245259_100014_118	838	1.9e-24	2	168	236	418	0.9764705882352941
GH73.hmm	128	3300029735.a:Ga0245259_100014_148	314	6.6e-35	5	127	160	295	0.953125
GH3.hmm	216	3300029735.a:Ga0245259_100014_172	342	1.8e-52	10	216	56	278	0.9537037037037037
GH4.hmm	179	3300029735.a:Ga0245259_100014_336	451	4.1e-76	1	178	6	185	0.9888268156424581
AA6.hmm	195	3300029735.a:Ga0245259_100014_91	199	5.3e-83	1	194	3	194	0.9897435897435898
GH58.hmm	449	3300029735.a:Ga0245259_100015_121	1040	3.2e-297	1	449	272	720	0.9977728285077951
GH19.hmm	231	3300029735.a:Ga0245259_100015_124	210	1e-35	40	157	17	172	0.5064935064935064
GH23.hmm	135	3300029735.a:Ga0245259_100015_29	519	1.1e-22	11	121	299	448	0.8148148148148148
GT83.hmm	540	3300029735.a:Ga0245259_100015_326	551	2.8e-152	6	529	3	523	0.9685185185185186
GT2.hmm	170	3300029735.a:Ga0245259_100015_329	323	4.3e-36	1	166	11	171	0.9705882352941176
GT51.hmm	177	3300029735.a:Ga0245259_100015_63	771	2.6e-52	12	176	63	226	0.9265536723163842
GH2.hmm	752	3300029735.a:Ga0245259_100018_16	1025	1.3e-222	16	751	39	916	0.9773936170212766
GT2.hmm	197	3300029735.a:Ga0245259_100018_201	746	2.2e-47	2	196	165	382	0.9847715736040609
CE1.hmm	227	3300029735.a:Ga0245259_100018_217	401	2.4e-20	1	218	172	386	0.9559471365638766
GT2.hmm	170	3300029735.a:Ga0245259_100018_33	399	8.7e-26	2	168	34	200	0.9764705882352941
CE14.hmm	124	3300029735.a:Ga0245259_100018_34	224	4.1e-16	1	124	20	130	0.9919354838709677
CBM34.hmm	120	3300029735.a:Ga0245259_100018_68	606	6e-21	2	104	6	112	0.85
GH13_21.hmm	308	3300029735.a:Ga0245259_100018_68	606	1.1e-143	1	308	178	492	0.9967532467532467
GT35.hmm	674	3300029735.a:Ga0245259_100039_115	818	4.9e-263	2	673	112	815	0.9955489614243324
GH77.hmm	494	3300029735.a:Ga0245259_100039_116	695	8.6e-162	1	490	148	685	0.9898785425101214
GT51.hmm	177	3300029735.a:Ga0245259_100039_139	851	5e-71	1	176	54	229	0.9887005649717514
CBM48.hmm	76	3300029735.a:Ga0245259_100039_91	729	1e-21	2	72	124	211	0.9210526315789473
GH13_9.hmm	301	3300029735.a:Ga0245259_100039_91	729	5.7e-160	1	301	274	574	0.9966777408637874
CBM48.hmm	76	3300029735.a:Ga0245259_100039_92	658	2.2e-19	1	72	10	101	0.9342105263157895
GH13_11.hmm	351	3300029735.a:Ga0245259_100039_92	658	1.1e-149	1	351	173	521	0.9971509971509972
GT5.hmm	472	3300029735.a:Ga0245259_100039_94	478	4.9e-164	1	471	2	474	0.9957627118644068
GT35.hmm	674	3300029735.a:Ga0245259_100039_95	816	2.9e-285	1	673	101	810	0.9970326409495549
