3300012940.a:Ga0164243_10090696	PUL0530_11	23.7	131	90	5	172	534	370	500	9.10e-05	44.3
3300012940.a:Ga0164243_10000276	PUL0478_2	36.0	1024	624	16	105955	102923	25	1030	4.01e-191	618
3300012940.a:Ga0164243_10062339	PUL0336_19	28.3	219	125	7	1021	443	194	406	1.38e-11	66.6
3300012940.a:Ga0164243_10059142	PUL0345_15	24.6	346	235	13	1065	61	11	341	3.45e-14	73.9
3300012940.a:Ga0164243_10000094	PUL0145_15	47.4	1052	534	6	215320	218430	3	1050	5.17e-293	915
3300012940.a:Ga0164243_10000316	PUL0521_3	65.7	350	116	2	71150	72187	5	354	1.49e-154	484
3300012940.a:Ga0164243_10000238	PUL0479_8	57.0	561	219	6	81153	82817	1	545	2.92e-197	616
3300012940.a:Ga0164243_10018318	PUL0436_8	28.0	118	79	1	6039	5686	3906	4017	8.16e-11	66.6
3300012940.a:Ga0164243_10055373	PUL0227_6	56.0	216	91	1	966	319	1	212	5.63e-75	246
3300012940.a:Ga0164243_10000858	PUL0435_4	42.9	1007	534	18	24080	21117	137	1121	1.38e-238	758
3300012940.a:Ga0164243_10000364	PUL0435_4	39.1	1147	621	23	5439	8741	6	1121	2.65e-229	732
3300012940.a:Ga0164243_10004044	PUL0471_2	45.1	1027	520	14	13473	10507	30	1050	1.52e-277	867
3300012940.a:Ga0164243_10003849	PUL0443_5	36.7	978	565	15	16522	13676	150	1102	2.56e-182	593
3300012940.a:Ga0164243_10022755	PUL0439_4	34.3	265	158	5	793	14	15	268	3.02e-33	132
3300012940.a:Ga0164243_10063864	PUL0336_12	68.1	317	100	1	2425	3372	1	317	2.26e-145	441
3300012940.a:Ga0164243_10000021	PUL0106_20	58.5	954	361	8	360487	357701	1	944	0.0	1153
3300012940.a:Ga0164243_10001547	PUL0017_9	49.4	678	322	8	31244	29226	119	780	1.16e-190	605
3300012940.a:Ga0164243_10036189	PUL0454_5	27.2	397	251	9	750	1835	32	425	9.76e-30	122
3300012940.a:Ga0164243_10000030	PUL0145_15	46.4	1074	542	11	130754	133927	3	1058	4.39e-280	879
3300012940.a:Ga0164243_10035918	PUL0488_7	30.4	112	76	2	3841	4176	177	286	1.33e-10	62.8
3300012940.a:Ga0164243_10036211	PUL0454_5	27.1	398	252	9	747	1835	31	425	7.73e-29	120
3300012940.a:Ga0164243_10000036	PUL0420_4	53.6	1003	436	12	219184	222153	35	1021	0.0	1060
3300012940.a:Ga0164243_10004266	PUL0164_12	35.5	1046	593	29	13330	16287	38	1061	4.20e-162	532
3300012940.a:Ga0164243_10000103	PUL0160_4	67.9	759	240	3	187842	190112	6	762	0.0	1109
3300012940.a:Ga0164243_10083658	PUL0126_6	27.1	258	180	5	3149	2385	150	402	3.04e-16	80.5
3300012940.a:Ga0164243_10026603	PUL0202_11	59.5	284	106	2	7435	6611	35	318	6.26e-106	340
3300012940.a:Ga0164243_10000194	PUL0160_7	64.0	583	198	6	48456	50189	1	576	5.22e-251	772
3300012940.a:Ga0164243_10005223	PUL0339_21	59.4	313	123	3	6109	7038	1	312	4.19e-117	373
3300012940.a:Ga0164243_10000117	PUL0334_15	38.6	1113	543	24	105963	102988	4	1097	1.83e-223	716
3300012940.a:Ga0164243_10000064	PUL0049_23	54.4	871	379	6	22143	24707	1	869	1.60e-306	946
